feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
18680	TDRD1	ENSG00000095627	phase18_exact	phase18	52	77	TRUE	TRUE	TRUE	0.433144153864527	TRUE		TRUE		-0.731538966766054	-0.0386812688088742	0.908962032196493	5225
18681	VWA2	ENSG00000165816	phase18_exact	phase18	77	78	TRUE	TRUE	TRUE	0.348653131529946	TRUE		TRUE		-0.607432576064817	0.09960065290255	0.769869743094905	5226
18683	AFAP1L2	ENSG00000169129	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.122426927255325	TRUE		TRUE		-0.439112597151981	-0.0786171455367131	0.411805255636214	5227
18689	ATRNL1	ENSG00000107518	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0967778331534297	TRUE		TRUE		-0.442805410386096	-0.0542602332601963	0.295338676592565	5228
18691	GFRA1	ENSG00000151892	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.246911410527557	TRUE		TRUE		-0.556357025060022	0.135617387670602	1.02515993008683	5229
18699	HSPA12A	ENSG00000165868	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.108614102858492	TRUE		TRUE		-0.28007084320368	0.103330814455827	0.590535768140213	5230
18700	ENO4	ENSG00000188316	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.591446974953212	TRUE		TRUE		-1.08231737634152	-0.0295384908246217	0.932425477656702	5231
18707	SLC18A2	ENSG00000165646	phase18_exact	phase18	46	77	TRUE	TRUE	TRUE	1.75988479793241	TRUE		TRUE		-1.95063276509926	-0.280989337770541	1.62596018377704	5232
18711	EMX2OS	ENSG00000229847	phase18_exact	phase18	20	70	TRUE	TRUE	TRUE	0.391325920432397	TRUE		TRUE		-0.717714846952979	0.0421592192844461	0.937413242820216	5233
18719	CASC2	ENSG00000177640	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.108804232781391	TRUE		TRUE		-0.716200361661056	-0.125565156571031	0.261338416989263	5234
18722	LINC00867	ENSG00000232139	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0737648131298459	TRUE		TRUE		-0.38713547130252	-0.039560269974322	0.293012971535228	5235
18731	PRDX3	ENSG00000165672	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0926302479384563	TRUE		TRUE		-0.449430977594841	-0.00459240966999988	0.434831744900787	5236
18732	GRK5	ENSG00000198873	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.185964426147161	TRUE		TRUE		-0.99045429773092	-0.187424463030738	0.394896077278589	5237
18737	BAG3	ENSG00000151929	phase18_exact	phase18	74	72	TRUE	TRUE	TRUE	0.49687984939598	TRUE		TRUE		-0.333657595486922	0.33858840160348	4.85200894269052	5238
18741	PLPP4	ENSG00000203805	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.144311820349627	TRUE		TRUE		-0.566194396941159	-0.0688335080990707	0.347628612313459	5239
18744	WDR11-AS1	ENSG00000227165	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.122594463289508	TRUE		TRUE		-0.616103837417832	-0.135050226063949	0.291184600228464	5240
18751	FGFR2	ENSG00000066468	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.194510982900272	TRUE		TRUE		-2.4174207950219	-0.386697579663345	0.20947157643109	5241
18756	NSMCE4A	ENSG00000107672	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0624639245855738	TRUE		TRUE		-0.237896735080361	0.0225134523592432	0.399301007848411	5242
18761	BTBD16	ENSG00000138152	phase18_exact	phase18	18	70	TRUE	TRUE	TRUE	0.636475159186491	TRUE		TRUE		-1.1310611348657	0.0612267615829532	0.91254974391886	5243
18762	PLEKHA1	ENSG00000107679	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0831096490684284	TRUE		TRUE		-0.475305957603584	-0.0730745183054854	0.255881409800923	5244
18765	HTRA1	ENSG00000166033	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0923156493307702	TRUE		TRUE		-0.372513023137169	0.0158455448585714	0.488373259700917	5245
18769	CUZD1	ENSG00000138161	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.110097226917975	TRUE		TRUE		-0.527330360229438	-0.11374715468606	0.34906985657221	5246
18779	LINC02641	ENSG00000230131	exact	unique_symbol	78	77	TRUE	TRUE	TRUE	0.344000575360836	TRUE		TRUE		-0.623544152040331	0.0301480184002994	0.814681351068052	5247
18783	GPR26	ENSG00000154478	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.156531898285363	TRUE		TRUE		-0.498411979401928	0.00288962997866595	0.51951959886174	5248
18784	CPXM2	ENSG00000121898	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.193288276924423	TRUE		TRUE		-0.799462506191546	-0.139963994186641	0.441162838730674	5249
18788	CHST15	ENSG00000182022	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0971400845863444	TRUE		TRUE		-0.478946125381009	-0.0596326927106236	0.381500535422847	5250
18789	OAT	ENSG00000065154	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.106789273965071	TRUE		TRUE		-0.282202583188462	0.160433501708304	0.858159391156826	5251
18793	FAM53B	ENSG00000189319	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0846605178211502	TRUE		TRUE		-0.457529428348916	-0.0621519180012958	0.355893637358927	5252
18795	FAM53B-AS1	ENSG00000233334	phase18_exact	phase18	62	76	TRUE	TRUE	TRUE	1.08294481426061	TRUE		TRUE		-1.34327353018451	0.14416728994708	1.39361782787778	5253
18807	EDRF1-DT	ENSG00000224023	exact	unique_symbol	78	77	TRUE	TRUE	TRUE	0.101344696431751	TRUE		TRUE		-0.293471123703785	0.154233871816435	0.610194992674373	5254
18810	EDRF1-AS1	ENSG00000236991	phase18_exact	phase18	57	77	TRUE	TRUE	TRUE	1.72007531997466	TRUE		TRUE		-1.8556198483919	0.00129060028425084	1.5746311405504	5255
18811	MMP21	ENSG00000154485	phase18_exact	phase18	52	77	TRUE	TRUE	TRUE	0.837603918711175	TRUE		TRUE		-0.883820411751508	0.125754278055986	1.25670068309101	5256
18812	UROS	ENSG00000188690	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.120693660066839	TRUE		TRUE		-0.554005423394028	0.00654553852815872	0.382627082510845	5257
18815	FANK1	ENSG00000203780	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.148007320084105	TRUE		TRUE		-0.422525333501254	-0.0299789058971494	0.55790051852862	5258
18817	ADAM12	ENSG00000148848	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.202353489877384	TRUE		TRUE		-0.520467807182029	0.0377469125989193	0.56208542744692	5259
18820	C10orf90	ENSG00000154493	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.24816215494008	TRUE		TRUE		-0.673989574463948	-0.0445034763399509	0.546018807936054	5260
18822	DOCK1	ENSG00000150760	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.168546345954664	TRUE		TRUE		-0.322284552485824	0.183847264131115	1.30868959058642	5261
18825	INSYN2A	ENSG00000188916	exact	unique_symbol	78	75	TRUE	TRUE	TRUE	0.112636398522584	TRUE		TRUE		-0.533677261962808	-0.0875541347757494	0.347133898985958	5262
18834	LINC01163	ENSG00000280953	exact	unique_symbol	47	74	TRUE	TRUE	TRUE	0.742557065400664	TRUE		TRUE		-1.06753796556959	0.0171022518623608	1.14814829093874	5263
