sensitivity_id	method_branch	rds_id	cell_type_high_resolution	contrast_id	contrast_name	entity_type	entity	primary_effect	sensitivity_effect	primary_fdr	sensitivity_fdr	terminal_status	bad_primary_effect	bad_sensitivity_effect	bad_primary_fdr	bad_sensitivity_fdr
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	GUK1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	IBA57			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	ABCB10			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	AGT			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	DISC1			0.0396566747440425	0.326443301579435	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MAP3K21			0.00368331878397338	0.0595214499029126	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COA6			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	TOMM20			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	FH			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COX20			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	TFB2M			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	ACP1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CMPK2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	ODC1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	KCNS3			0.0045574579299072	0.0706479477462659	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	RDH14			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HADHA			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HADHB			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CAD			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MPV17			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPL33			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	TRMT61B			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	NDUFAF7			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COX7A2L			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	LRPPRC			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PREPL			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	STON1-GTF2A1L			0.000404676324334116	0.00900481605186005	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	AC009975.1			5.62132996329631e-07	2.40430382236452e-05	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MTIF2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PNPT1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	LINC01798			0.0279990396040607	0.260087381087175	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	NFU1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	FAM136A			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MCEE			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	SPR			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	SFXN5			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	DGUOK			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	BOLA3			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MTHFD2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HTRA2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPL19			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	SUCLG1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PTCD3			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	IMMT			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPL35			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	RGPD1			0.00968207475776965	0.124383162001856	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	RPIA			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPS5			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	FAHD2A			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	STARD7			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COX5B			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COA5			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPS9			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	BCL2L11			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CHCHD5			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	DBI			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	TMEM177			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	AC012447.1			0.00946963006882219	0.121301755972787	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MMADHC			0.964509630502644	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	GALNT13			4.20959204526442e-10	2.68001056292036e-08	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	GPD2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	FASTKD1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	METTL5			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	METTL8			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	SLC25A12			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	METAP1D			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PDK1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	ATP5MC3			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MTX2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CALCRL			0.00287699642431107	0.0484935804860683	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	TFPI			0.00368331878397338	0.0598901084828126	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	OSGEPL1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HIBCH			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	GLS			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	COQ10B			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HSPD1			0.155979570210943	0.678905490404203	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	HSPE1-MOB4			0.0104448107576161	0.132929919345291	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	C2orf69			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MAIP1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CLK1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	NIF3L1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	NDUFB3			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CASP8			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	INO80D			0.0025279024458526	0.0430109637947428	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	NDUFS1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	FASTKD2			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CPO			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	ACADL			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CPS1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PNKD			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	BCS1L			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	CYP27A1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	PAX3			2.96164818164753e-14	1.78076404669097e-12	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MRPL44			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	MFF			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	SPHKAP			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	EFHD1			0.999860214293211	1	validated_complete	TRUE	TRUE	FALSE	FALSE
global_vs_within_contrast_fdr	pseudobulk	astrocytes	Ast GRM3	astrocytes::Ast.GRM3::AD_effect_heterogeneity_across_sex_APOE	AD_effect_heterogeneity_across_sex_APOE	gene	AC019068.1			2.73530356419213e-10	1.64466876048369e-08	validated_complete	TRUE	TRUE	FALSE	FALSE
