schema_version	analysis_scope	signature_group	sex	apoe_group	broad_network	current_symbol	case_id	is_core_mito	mitocarta_canonical_symbol	mito_tier	genome_origin	returned_call_count	returned_fine_cell_type_count	returned_fine_cell_types	returned_signature_group_count	returned_signature_groups	returned_broad_network_count	returned_broad_networks	returned_direction_count	returned_directions	minimum_returned_within_call_q	median_returned_within_call_q	maximum_returned_within_call_q	acat_of_returned_within_call_q	returned_run_q_acat_score	requested_final_q	final_value_method	input_statistic	inferential_status	multiple_testing_after_acat	additional_across_gene_bh_applied	formal_fdr_controlled_q	returned_run_ids	rank
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	COX18	mt_driver	TRUE	COX18	core_mito_protein	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0274109119730416	0.0274109119730416	0.0274109119730416	NA	0.0274109119730416	0.0274109119730416	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	66
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	EIF3D	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0274109119730416	0.0274109119730416	0.0274109119730416	NA	0.0274109119730416	0.0274109119730416	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	67
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	PIGZ	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0274109119730416	0.0274109119730416	0.0274109119730416	NA	0.0274109119730416	0.0274109119730416	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	68
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	RPL29	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0278263726447704	0.0278263726447704	0.0278263726447704	NA	0.0278263726447704	0.0278263726447704	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	69
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TIMM17B	mt_driver	TRUE	TIMM17B	core_mito_protein	nuclear	1	1	Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0289460574809393	0.0289460574809393	0.0289460574809393	NA	0.0289460574809393	0.0289460574809393	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	70
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	PYURF	mt_driver	TRUE	PYURF	core_mito_protein	nuclear	2	2	Exc L5/6 IT Car3|Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0289460574809393	0.030195139934305	0.0314442223876707	0.03014362368887292	0.03014362368887292	0.03014362368887292	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	71
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	CFL1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0307968705421416	0.0307968705421416	0.0307968705421416	NA	0.0307968705421416	0.0307968705421416	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito	72
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	STAG3	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0308295887516721	0.0308295887516721	0.0308295887516721	NA	0.0308295887516721	0.0308295887516721	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	73
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	POLR2K	non_mt_driver	FALSE	NA	non_mito	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L5-6 RORB LINC02196	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0165158057473662	0.0423896981265561	0.048576155456287	0.030971098298132237	0.030971098298132237	0.030971098298132237	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_up_mito	74
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NDUFB4	mt_driver	TRUE	NDUFB4	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0314442223876707	0.0314442223876707	0.0314442223876707	NA	0.0314442223876707	0.0314442223876707	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito	75
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TMEM11	mt_driver	TRUE	TMEM11	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0314442223876707	0.0314442223876707	0.0314442223876707	NA	0.0314442223876707	0.0314442223876707	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito	76
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	MCCC2	mt_driver	TRUE	MCCC2	core_mito_protein	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0314882112008451	0.0314882112008451	0.0314882112008451	NA	0.0314882112008451	0.0314882112008451	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	77
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NEDD9	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0314882112008451	0.0314882112008451	0.0314882112008451	NA	0.0314882112008451	0.0314882112008451	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	78
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SLC25A25	mt_driver	TRUE	SLC25A25	core_mito_protein	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0314882112008451	0.0314882112008451	0.0314882112008451	NA	0.0314882112008451	0.0314882112008451	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	79
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TTC8	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0314882112008451	0.0314882112008451	0.0314882112008451	NA	0.0314882112008451	0.0314882112008451	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	80
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SLC25A11	mt_driver	TRUE	SLC25A11	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0320575694347067	0.0320575694347067	0.0320575694347067	NA	0.0320575694347067	0.0320575694347067	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito	81
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	AC008438.1	non_mt_driver	FALSE	NA	non_mito	unknown	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0328766970136783	0.0328766970136783	0.0328766970136783	NA	0.0328766970136783	0.0328766970136783	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	82
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	RPL36AL	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0356829493206032	0.0356829493206032	0.0356829493206032	NA	0.0356829493206032	0.0356829493206032	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_down_mito	83
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	LPCAT3	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0314882112008451	0.03719011188564725	0.0428920125704494	0.03631970727817917	0.03631970727817917	0.03631970727817917	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	84
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SLC25A4	mt_driver	TRUE	SLC25A4	core_mito_protein	nuclear	1	1	Exc L5/6 IT Car3	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0368495330062047	0.0368495330062047	0.0368495330062047	NA	0.0368495330062047	0.0368495330062047	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito	85
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	CEBPG	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0368576710214862	0.0368576710214862	0.0368576710214862	NA	0.0368576710214862	0.0368576710214862	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	86
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	MECR	mt_driver	TRUE	MECR	core_mito_protein	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0368576710214862	0.0368576710214862	0.0368576710214862	NA	0.0368576710214862	0.0368576710214862	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	87
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SECISBP2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0368576710214862	0.0368576710214862	0.0368576710214862	NA	0.0368576710214862	0.0368576710214862	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	88
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TPCN1	non_mt_driver	FALSE	NA	non_mito	nuclear	2	2	Exc L3-4 RORB CUX2|Exc L4-5 RORB IL1RAPL2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0368576710214862	0.0398748417959678	0.0428920125704494	0.039647726363592026	0.039647726363592026	0.039647726363592026	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_down_mito	89
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	HINT1	mt_driver	TRUE	HINT1	core_mito_protein	nuclear	1	1	Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0422092516283531	0.0422092516283531	0.0422092516283531	NA	0.0422092516283531	0.0422092516283531	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	90
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	CEP120	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	91
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	DGKQ	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	92
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	GSTK1	mt_driver	TRUE	GSTK1	core_mito_protein	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	93
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	MAPKAPK5-AS1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	94
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	P4HTM	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	95
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TMEM259	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	96
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	UPRT	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	97
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	WDR45B	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	98
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	ZFYVE27	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0428920125704494	0.0428920125704494	0.0428920125704494	NA	0.0428920125704494	0.0428920125704494	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	99
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NHP2	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0436574318323654	0.0436574318323654	0.0436574318323654	NA	0.0436574318323654	0.0436574318323654	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	100
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	CCSAP	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	101
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	LIFR-AS1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	102
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NCEH1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	103
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NNT-AS1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	104
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	NRSN2-AS1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	105
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SHANK3	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	106
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	STRADB	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc RELN CHD7	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0444207427855649	0.0444207427855649	0.0444207427855649	NA	0.0444207427855649	0.0444207427855649	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_RELN_CHD7_F_e2_AD_down_mito	107
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	MTR	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0449228939659297	0.0449228939659297	0.0449228939659297	NA	0.0449228939659297	0.0449228939659297	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	108
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	SCAND1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-5 RORB PLCH1	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0464185120783132	0.0464185120783132	0.0464185120783132	NA	0.0464185120783132	0.0464185120783132	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_up_mito	109
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	FBLL1	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.0466386595257233	0.0466386595257233	0.0466386595257233	NA	0.0466386595257233	0.0466386595257233	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L3_4_RORB_CUX2_F_e2_AD_down_mito	110
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	MRPL57	mt_driver	TRUE	MRPL57	core_mito_protein	nuclear	1	1	Exc L6 THEMIS NFIA	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0475416571436842	0.0475416571436842	0.0475416571436842	NA	0.0475416571436842	0.0475416571436842	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito	111
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	TSC22D3	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	1	F_e2	1	Excitatory_neurons	1	AD_down_mito	0.047749008272774	0.047749008272774	0.047749008272774	NA	0.047749008272774	0.047749008272774	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_down_mito	112
phase20_simple_returned_only_acat_v1_category_gene_aggregates_v1	signature_group_by_broad_network	F_e2	Female	e2	Excitatory_neurons	ERH	non_mt_driver	FALSE	NA	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	1	F_e2	1	Excitatory_neurons	1	AD_up_mito	0.0482613034114767	0.0482613034114767	0.0482613034114767	NA	0.0482613034114767	0.0482613034114767	singleton_within_call_q_passthrough	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_up_mito	113
