schema_version	rds_id	cell_type_high_resolution	donors	groups	design_columns	design_rank	residual_df	dispersion	converged	model_status	message
mito_fraction_diagnostics_v1	excitatory_set3	Exc L5 ET	0	0		0	NA	NA	NA	not_fit_no_eligible_contrasts	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L5-6 RORB LINC02196	232	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	218	6570.35069864601	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L5/6 IT Car3	211	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	197	7388.81941608665	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L5/6 NP	210	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	196	4226.17834423108	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L6 CT	220	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	206	5949.86858244338	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L6 THEMIS NFIA	261	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	247	24779.899165244	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc L6b	222	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	208	7775.15766749275	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc NRGN	208	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	194	2238.06049065863	TRUE	fitted	
mito_fraction_diagnostics_v1	excitatory_set3	Exc RELN CHD7	187	12	AD__Female__e2;AD__Female__e33;AD__Female__e4;AD__Male__e2;AD__Male__e33;AD__Male__e4;NCI__Female__e2;NCI__Female__e33;NCI__Female__e4;NCI__Male__e2;NCI__Male__e33;NCI__Male__e4;age_death_scaled;pmi_scaled	14	173	3689.72323134461	TRUE	fitted	
