schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	donor_celltype_qc_sha256	pseudobulk_bundle_sha256	pseudobulk_samples_sha256	contrast_manifest_sha256	model_method	manifest_rows	eligible_contrasts	completed_contrasts	ineligible_contrasts	failed_contrasts	significant_fdr_005	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mito_fraction_status_v1	minerva_production	2	direct	minerva_production_192gb_001	mito_fraction:excitatory_set2	data/processed/Excitatory_neurons_set2.rds	scripts/09_run_mito_fraction_models.R	0ff3cbb6abc5eedc9dd6ce7b4db1cfd6c83c3c64e817ef58c13db47e5afcced1	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	c9c1be386bc372f76d5faab85303efdb5402ecda1a7613f4e12d64c99f111e36	be9fae812c787512b8a4ffe21a234a731e6e047023e5f0b05d46bd19e213f064	8516121325c3629a5a3400e45171de8f27d61c40e874844dfc36f4c8a2d6b940	f0b0304d4458abaf5866b778729e27dcd99dc5e7396db83a6465d505a2d0721b	donor_level_quasibinomial_logit	56	56	56	0	0	0	1.20679092407227	11.9069716930389	validated_complete		a2a5000293687493d6bddf0f11759ba0b1c50473	2026-07-14 01:32:41 UTC
