schema_version	rds_id	artifact	path	bytes	sha256	records	validation_status
mito_pathway_artifacts_v1	immune	immune.pathway_results.tsv	results/minerva_production/09_downstream/immune.pathway_results.tsv	2028217	336a845949cae1e609f837c367b490c9d7684873fd47f7654e923d063f9a800a	3129	validated_complete
mito_pathway_artifacts_v1	immune	immune.mitonuclear_balance.tsv	results/minerva_production/09_downstream/immune.mitonuclear_balance.tsv	123964	141699dc707d467a5d4a05cdb3ef0e8ad6fd1524359addd6cd80ecb6d0711031	344	validated_complete
mito_pathway_artifacts_v1	immune	immune.pathway_checks.tsv	results/minerva_production/09_downstream/immune.pathway_checks.tsv	1092	57f6fb34b1f2290c332b0616406437aa08826b53c5c7bd0dbd106c4f8691fa63	12	validated_complete
