schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	eligibility_status	terminal_status	message
mito_fraction_contrast_status_v1	immune	253	immune::Mic.MKI67::AD_vs_NCI__Female__e2	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Female__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mito_fraction_contrast_status_v1	immune	254	immune::Mic.MKI67::AD_vs_NCI__Female__e33	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Female__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	255	immune::Mic.MKI67::AD_vs_NCI__Female__e4	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Female__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4
mito_fraction_contrast_status_v1	immune	256	immune::Mic.MKI67::AD_vs_NCI__Male__e2	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	257	immune::Mic.MKI67::AD_vs_NCI__Male__e33	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	258	immune::Mic.MKI67::AD_vs_NCI__Male__e4	Mic MKI67	AD_vs_NCI	AD_vs_NCI__Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	259	immune::Mic.MKI67::AD_effect_Female_minus_Male__e2	Mic MKI67	sex_interaction	AD_effect_Female_minus_Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2,AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	260	immune::Mic.MKI67::AD_effect_Female_minus_Male__e33	Mic MKI67	sex_interaction	AD_effect_Female_minus_Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33,NCI__Female__e33,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	261	immune::Mic.MKI67::AD_effect_Female_minus_Male__e4	Mic MKI67	sex_interaction	AD_effect_Female_minus_Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4,AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	262	immune::Mic.MKI67::AD_effect_e2_minus_e33__Female	Mic MKI67	apoe_interaction	AD_effect_e2_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2,AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	263	immune::Mic.MKI67::AD_effect_e4_minus_e33__Female	Mic MKI67	apoe_interaction	AD_effect_e4_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4,AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	264	immune::Mic.MKI67::AD_effect_e2_minus_e33__Male	Mic MKI67	apoe_interaction	AD_effect_e2_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	265	immune::Mic.MKI67::AD_effect_e4_minus_e33__Male	Mic MKI67	apoe_interaction	AD_effect_e4_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	266	immune::Mic.MKI67::AD_effect_heterogeneity_across_sex_APOE	Mic MKI67	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e2,AD__Female__e2,NCI__Male__e2,AD__Male__e2,NCI__Female__e33,AD__Female__e33,NCI__Male__e33,AD__Male__e33,NCI__Female__e4,AD__Female__e4,NCI__Male__e4,AD__Male__e4
mito_fraction_contrast_status_v1	immune	267	immune::Mic.P2RY12::AD_vs_NCI__Female__e2	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Female__e2	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	268	immune::Mic.P2RY12::AD_vs_NCI__Female__e33	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Female__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	269	immune::Mic.P2RY12::AD_vs_NCI__Female__e4	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Female__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	270	immune::Mic.P2RY12::AD_vs_NCI__Male__e2	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Male__e2	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	271	immune::Mic.P2RY12::AD_vs_NCI__Male__e33	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Male__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	272	immune::Mic.P2RY12::AD_vs_NCI__Male__e4	Mic P2RY12	AD_vs_NCI	AD_vs_NCI__Male__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	273	immune::Mic.P2RY12::AD_effect_Female_minus_Male__e2	Mic P2RY12	sex_interaction	AD_effect_Female_minus_Male__e2	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	274	immune::Mic.P2RY12::AD_effect_Female_minus_Male__e33	Mic P2RY12	sex_interaction	AD_effect_Female_minus_Male__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	275	immune::Mic.P2RY12::AD_effect_Female_minus_Male__e4	Mic P2RY12	sex_interaction	AD_effect_Female_minus_Male__e4	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	276	immune::Mic.P2RY12::AD_effect_e2_minus_e33__Female	Mic P2RY12	apoe_interaction	AD_effect_e2_minus_e33__Female	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	277	immune::Mic.P2RY12::AD_effect_e4_minus_e33__Female	Mic P2RY12	apoe_interaction	AD_effect_e4_minus_e33__Female	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	278	immune::Mic.P2RY12::AD_effect_e2_minus_e33__Male	Mic P2RY12	apoe_interaction	AD_effect_e2_minus_e33__Male	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	279	immune::Mic.P2RY12::AD_effect_e4_minus_e33__Male	Mic P2RY12	apoe_interaction	AD_effect_e4_minus_e33__Male	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	280	immune::Mic.P2RY12::AD_effect_heterogeneity_across_sex_APOE	Mic P2RY12	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	281	immune::Mic.TPT1::AD_vs_NCI__Female__e2	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Female__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mito_fraction_contrast_status_v1	immune	282	immune::Mic.TPT1::AD_vs_NCI__Female__e33	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Female__e33	eligible	validated_complete	
mito_fraction_contrast_status_v1	immune	283	immune::Mic.TPT1::AD_vs_NCI__Female__e4	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Female__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e4
mito_fraction_contrast_status_v1	immune	284	immune::Mic.TPT1::AD_vs_NCI__Male__e2	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	285	immune::Mic.TPT1::AD_vs_NCI__Male__e33	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33
mito_fraction_contrast_status_v1	immune	286	immune::Mic.TPT1::AD_vs_NCI__Male__e4	Mic TPT1	AD_vs_NCI	AD_vs_NCI__Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	287	immune::Mic.TPT1::AD_effect_Female_minus_Male__e2	Mic TPT1	sex_interaction	AD_effect_Female_minus_Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2,AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	288	immune::Mic.TPT1::AD_effect_Female_minus_Male__e33	Mic TPT1	sex_interaction	AD_effect_Female_minus_Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33
mito_fraction_contrast_status_v1	immune	289	immune::Mic.TPT1::AD_effect_Female_minus_Male__e4	Mic TPT1	sex_interaction	AD_effect_Female_minus_Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e4,AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	290	immune::Mic.TPT1::AD_effect_e2_minus_e33__Female	Mic TPT1	apoe_interaction	AD_effect_e2_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mito_fraction_contrast_status_v1	immune	291	immune::Mic.TPT1::AD_effect_e4_minus_e33__Female	Mic TPT1	apoe_interaction	AD_effect_e4_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e4
mito_fraction_contrast_status_v1	immune	292	immune::Mic.TPT1::AD_effect_e2_minus_e33__Male	Mic TPT1	apoe_interaction	AD_effect_e2_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2,AD__Male__e33
mito_fraction_contrast_status_v1	immune	293	immune::Mic.TPT1::AD_effect_e4_minus_e33__Male	Mic TPT1	apoe_interaction	AD_effect_e4_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4,AD__Male__e33
mito_fraction_contrast_status_v1	immune	294	immune::Mic.TPT1::AD_effect_heterogeneity_across_sex_APOE	Mic TPT1	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e2,AD__Female__e2,NCI__Male__e2,AD__Male__e2,AD__Male__e33,NCI__Female__e4,NCI__Male__e4,AD__Male__e4
mito_fraction_contrast_status_v1	immune	295	immune::T.cells::AD_vs_NCI__Female__e2	T cells	AD_vs_NCI	AD_vs_NCI__Female__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mito_fraction_contrast_status_v1	immune	296	immune::T.cells::AD_vs_NCI__Female__e33	T cells	AD_vs_NCI	AD_vs_NCI__Female__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	297	immune::T.cells::AD_vs_NCI__Female__e4	T cells	AD_vs_NCI	AD_vs_NCI__Female__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4
mito_fraction_contrast_status_v1	immune	298	immune::T.cells::AD_vs_NCI__Male__e2	T cells	AD_vs_NCI	AD_vs_NCI__Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	299	immune::T.cells::AD_vs_NCI__Male__e33	T cells	AD_vs_NCI	AD_vs_NCI__Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	300	immune::T.cells::AD_vs_NCI__Male__e4	T cells	AD_vs_NCI	AD_vs_NCI__Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	301	immune::T.cells::AD_effect_Female_minus_Male__e2	T cells	sex_interaction	AD_effect_Female_minus_Male__e2	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2,AD__Male__e2,NCI__Male__e2
mito_fraction_contrast_status_v1	immune	302	immune::T.cells::AD_effect_Female_minus_Male__e33	T cells	sex_interaction	AD_effect_Female_minus_Male__e33	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33,NCI__Female__e33,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	303	immune::T.cells::AD_effect_Female_minus_Male__e4	T cells	sex_interaction	AD_effect_Female_minus_Male__e4	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4,AD__Male__e4,NCI__Male__e4
mito_fraction_contrast_status_v1	immune	304	immune::T.cells::AD_effect_e2_minus_e33__Female	T cells	apoe_interaction	AD_effect_e2_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2,AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	305	immune::T.cells::AD_effect_e4_minus_e33__Female	T cells	apoe_interaction	AD_effect_e4_minus_e33__Female	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4,AD__Female__e33,NCI__Female__e33
mito_fraction_contrast_status_v1	immune	306	immune::T.cells::AD_effect_e2_minus_e33__Male	T cells	apoe_interaction	AD_effect_e2_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	307	immune::T.cells::AD_effect_e4_minus_e33__Male	T cells	apoe_interaction	AD_effect_e4_minus_e33__Male	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:AD__Male__e4,NCI__Male__e4,AD__Male__e33,NCI__Male__e33
mito_fraction_contrast_status_v1	immune	308	immune::T.cells::AD_effect_heterogeneity_across_sex_APOE	T cells	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	ineligible	ineligible	fewer_than_5_eligible_donors_in_required_group:NCI__Female__e2,AD__Female__e2,NCI__Male__e2,AD__Male__e2,NCI__Female__e33,AD__Female__e33,NCI__Male__e33,AD__Male__e33,NCI__Female__e4,AD__Female__e4,NCI__Male__e4,AD__Male__e4
