schema_version	rds_id	source_rds	cell_type_high_resolution	manifest_row	contrast_id	contrast_family	contrast_name	contrast_kind	model_method	numerator_field	denominator_field	effect_type	effect_size	odds_ratio	standard_error	ci95_low	ci95_high	statistic	statistic_type	numerator_df	denominator_df	p_value	fdr_bh_mito_fraction_family	required_group_mt_counts	required_group_total_counts	positive_groups_mt_counts	positive_groups_total_counts	negative_groups_mt_counts	negative_groups_total_counts	model_donors	model_nuclei	dispersion	covariates
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	127	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.181611330096819	1.19914803054498	0.234354158979437	-0.280278594472025	0.643501254665663	0.774943917734162	t	1	218	0.439212540107037	0.771367856202543	AD__Female__e2=190650;NCI__Female__e2=354220	AD__Female__e2=5783704;NCI__Female__e2=13013165	190650	5783704	354220	13013165	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	128	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_vs_NCI__Female__e33	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.263773963636877	1.30183390124103	0.107643252850976	0.0516192736744734	0.475928653599281	2.45044586307748	t	1	218	0.0150557236715621	0.102880778422341	AD__Female__e33=1132237;NCI__Female__e33=1232253	AD__Female__e33=40707850;NCI__Female__e33=58141734	1132237	40707850	1232253	58141734	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	129	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_vs_NCI__Female__e4	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.133662904842062	0.874884934376087	0.157936817662139	-0.44494146338904	0.177615653704917	-0.846306180032043	t	1	218	0.398309986470155	0.764212752662617	AD__Female__e4=672395;NCI__Female__e4=481200	AD__Female__e4=24894424;NCI__Female__e4=16129178	672395	24894424	481200	16129178	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	131	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.403098459051468	1.49645422387382	0.127423550039066	0.151958670570041	0.654238247532895	3.16345337206415	t	1	218	0.00178136371184388	0.0243453040618664	AD__Male__e33=733650;NCI__Male__e33=1110533	AD__Male__e33=27075262;NCI__Male__e33=61578635	733650	27075262	1110533	61578635	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	132	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_vs_NCI__Male__e4	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.32560429600945	1.38486726293376	0.23407030797891	-0.135726185032583	0.786934777051484	1.3910533925507	t	1	218	0.165627338621815	0.468325578172028	AD__Male__e4=645270;NCI__Male__e4=151605	AD__Male__e4=24941886;NCI__Male__e4=8022330	645270	24941886	151605	8022330	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	134	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_Female_minus_Male__e33	sex_interaction	AD_effect_Female_minus_Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.139324495414591	0.869945689264732	0.165480842459523	-0.465471614689417	0.186822623860234	-0.841937310348602	t	1	218	0.400745711762104	0.764212752662617	AD__Female__e33=1132237;NCI__Female__e33=1232253;AD__Male__e33=733650;NCI__Male__e33=1110533	AD__Female__e33=40707850;NCI__Female__e33=58141734;AD__Male__e33=27075262;NCI__Male__e33=61578635	2242770	102286485	1965903	85216996	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	135	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_Female_minus_Male__e4	sex_interaction	AD_effect_Female_minus_Male__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.459267200851512	0.63174641916417	0.282179720945861	-1.01541679337476	0.0968823916717315	-1.62756983142537	t	1	218	0.105060551376776	0.390529024493	AD__Female__e4=672395;NCI__Female__e4=481200;AD__Male__e4=645270;NCI__Male__e4=151605	AD__Female__e4=24894424;NCI__Female__e4=16129178;AD__Male__e4=24941886;NCI__Male__e4=8022330	824000	32916754	1126470	41071064	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	136	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e2_minus_e33__Female	apoe_interaction	AD_effect_e2_minus_e33__Female	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0821626335400576	0.921122141159359	0.257287635371247	-0.589252275181745	0.42492700810163	-0.319341554915777	t	1	218	0.749773324234863	0.897279384274768	AD__Female__e2=190650;NCI__Female__e2=354220;AD__Female__e33=1132237;NCI__Female__e33=1232253	AD__Female__e2=5783704;NCI__Female__e2=13013165;AD__Female__e33=40707850;NCI__Female__e33=58141734	1422903	63925438	1486457	53721015	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	137	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e4_minus_e33__Female	apoe_interaction	AD_effect_e4_minus_e33__Female	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.397436868478939	0.67204036823904	0.189192824300641	-0.770318065577119	-0.024555671380759	-2.10069737025218	t	1	218	0.036816802870242	0.180310366267912	AD__Female__e4=672395;NCI__Female__e4=481200;AD__Female__e33=1132237;NCI__Female__e33=1232253	AD__Female__e4=24894424;NCI__Female__e4=16129178;AD__Female__e33=40707850;NCI__Female__e33=58141734	1904648	83036158	1613437	56837028	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
mito_fraction_results_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	Exc L5-6 RORB LINC02196	139	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e4_minus_e33__Male	apoe_interaction	AD_effect_e4_minus_e33__Male	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0774941630420183	0.925432426091058	0.265224774344409	-0.600227156342456	0.445238830258419	-0.292182972852257	t	1	218	0.770424605783556	0.897279384274768	AD__Male__e4=645270;NCI__Male__e4=151605;AD__Male__e33=733650;NCI__Male__e33=1110533	AD__Male__e4=24941886;NCI__Male__e4=8022330;AD__Male__e33=27075262;NCI__Male__e33=61578635	1755803	86520521	885255	35097592	232	15032	6570.35069864601	age_death_scaled;pmi_scaled
