schema_version	rds_id	artifact	path	bytes	sha256	records	validation_status
mito_pathway_artifacts_v1	oligodendrocytes	oligodendrocytes.pathway_results.tsv	results/minerva_production/09_downstream/oligodendrocytes.pathway_results.tsv	1878302	0f5d3ef8057064c07a643481e5ed3ca4a1f00d64f314c2f465a2f877aa89b699	2831	validated_complete
mito_pathway_artifacts_v1	oligodendrocytes	oligodendrocytes.mitonuclear_balance.tsv	results/minerva_production/09_downstream/oligodendrocytes.mitonuclear_balance.tsv	107702	1da8a72f7e549464ee789df199b0445b11d67624f7056380decca3b964bf9c79	275	validated_complete
mito_pathway_artifacts_v1	oligodendrocytes	oligodendrocytes.pathway_checks.tsv	results/minerva_production/09_downstream/oligodendrocytes.pathway_checks.tsv	1212	dd6943014e76fac6b46683b88cffed2c63d9624e8e58d8b73aff131f909937ba	12	validated_complete
