schema_version	execution_stage	rds_id	source_rds	method_branch	cell_type_high_resolution	contrast_id	contrast_family	contrast_name	ranking_method	pathway	hierarchy	gene_set_source	gene_set_source_sha256	pathway_table_sha256	background_sha256	background_genes	pathway_genes_frozen	pathway_genes_tested	rank_mean_pathway	rank_mean_complement	rank_mean_difference	direction	rank_p_value	rank_fdr_bh_within_branch_contrast	significant_background_genes	significant_pathway_genes	ora_odds_ratio	ora_p_value	ora_fdr_bh_within_branch_contrast	terminal_status	message
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Mitochondrial central dogma	Mitochondrial central dogma	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	231	215	0.229037189856771	0.0101701024294408	0.21886708742733	up_in_AD_or_positive_effect	0.000129327404623558	0.00724233465891924	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA maintenance	Mitochondrial central dogma > mtDNA maintenance	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	31	30	0.311349537408501	0.0118889559894545	0.299460581419047	up_in_AD_or_positive_effect	0.0420209433047316	0.362026588471534	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA replication	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	14	14	0.262355567103708	0.0121363938683383	0.25021917323537	up_in_AD_or_positive_effect	0.236844834307773	0.607489538047506	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA nucleoid	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	11	11	0.145805821031341	0.0122282094303105	0.133577611601031	up_in_AD_or_positive_effect	0.637413296915906	0.855628930591384	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA repair	Mitochondrial central dogma > mtDNA maintenance > mtDNA repair	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	9	9	0.643485810916831	0.0120379757152223	0.631447835201609	up_in_AD_or_positive_effect	0.0153746263345627	0.191328683274558	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA modifications	Mitochondrial central dogma > mtDNA maintenance > mtDNA modifications	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	1	1	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtDNA stability and decay	Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	3	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtRNA metabolism	Mitochondrial central dogma > mtRNA metabolism	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	76	70	0.0806940723208474	0.0120776996171436	0.0686163727037039	up_in_AD_or_positive_effect	0.51975847951089	0.819900700073516	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Transcription	Mitochondrial central dogma > mtRNA metabolism > Transcription	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	8	6	-0.0146866780741051	0.0123018566057367	-0.0269885346798418	down_in_AD_or_negative_effect	0.98846059489396	0.995849050221129	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtRNA granules	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	28	26	0.0730732777681559	0.0122231191189214	0.0608501586492345	up_in_AD_or_positive_effect	0.828532566753755	0.927956474764206	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Polycistronic mtRNA processing	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	13	11	-0.0838880533004108	0.0123423352994848	-0.0962303885998956	down_in_AD_or_negative_effect	0.773860903317368	0.884412460934135	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mt-tRNA modifications	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	22	22	-0.142901554679692	0.0124488443063965	-0.155350398986088	down_in_AD_or_negative_effect	0.304623145207272	0.668326226878804	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mt-rRNA modifications	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	18	16	0.296801979473194	0.0120888841121089	0.284713095361085	up_in_AD_or_positive_effect	0.210065499849855	0.607489538047506	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mt-mRNA modifications	Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	4	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mtRNA stability and decay	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	17	16	0.11466711295576	0.0122205439053807	0.102446569050379	up_in_AD_or_positive_effect	0.513185951887414	0.819900700073516	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Translation	Mitochondrial central dogma > Translation	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	155	143	0.261279199006319	0.0106766604785334	0.250602538527785	up_in_AD_or_positive_effect	0.000324191824284493	0.00907737107996581	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Mitochondrial ribosome	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	83	79	0.383630157476371	0.0109654030251622	0.372664754451208	up_in_AD_or_positive_effect	8.3562015083997e-05	0.00724233465891924	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Mitochondrial ribosome assembly	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	24	22	0.0685182804394201	0.0122386474348934	0.0562796330045267	up_in_AD_or_positive_effect	0.653797050146073	0.855628930591384	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Translation factors	Mitochondrial central dogma > Translation > Translation factors	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	16	15	-0.124878191996137	0.0123875023938979	-0.137265694390035	down_in_AD_or_negative_effect	0.646387644921203	0.855628930591384	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	mt-tRNA synthetases	Mitochondrial central dogma > Translation > mt-tRNA synthetases	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	22	19	0.306525838931683	0.0120419412439242	0.294483897687759	up_in_AD_or_positive_effect	0.147561739865071	0.587426168463339	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	fMet processing	Mitochondrial central dogma > Translation > fMet processing	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	3	2	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Protein import, sorting and homeostasis	Protein import, sorting and homeostasis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	86	80	0.205942478143296	0.0115926050909617	0.194349873052334	up_in_AD_or_positive_effect	0.0814578382647624	0.498825975764798	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Protein import and sorting	Protein import, sorting and homeostasis > Protein import and sorting	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	48	45	0.170496817560505	0.011972487483319	0.158524330077186	up_in_AD_or_positive_effect	0.508422103592244	0.819900700073516	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	TOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	9	7	-0.0510345268921064	0.0123145659710624	-0.0633490928631687	down_in_AD_or_negative_effect	0.703011739808249	0.855628930591384	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	SAM	Protein import, sorting and homeostasis > Protein import and sorting > SAM	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	3	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	MIA40	Protein import, sorting and homeostasis > Protein import and sorting > MIA40	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	3	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	TIM22 carrier pathway	Protein import, sorting and homeostasis > Protein import and sorting > TIM22 carrier pathway	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	3	3	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	TIM23 presequence pathway	Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	6	6	-0.187328282072744	0.0123486344969936	-0.199676916569738	down_in_AD_or_negative_effect	0.437265125623436	0.742025667724618	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Import motor	Protein import, sorting and homeostasis > Protein import and sorting > Import motor	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	6	6	0.522681305135272	0.0121562547316735	0.510525050403599	up_in_AD_or_positive_effect	0.332025098187291	0.676123836308665	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	OXA	Protein import, sorting and homeostasis > Protein import and sorting > OXA	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	1	1	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	ineligible	fewer_than_5_tested_genes_in_pathway_or_complement
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Preprotein cleavage	Protein import, sorting and homeostasis > Protein import and sorting > Preprotein cleavage	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	8	8	0.281940442740699	0.0121971217174177	0.269743321023282	up_in_AD_or_positive_effect	0.388524741840529	0.713356903051464	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Protein homeostasis	Protein import, sorting and homeostasis > Protein homeostasis	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	51	47	0.233860932355325	0.0118234053652576	0.222037526990067	up_in_AD_or_positive_effect	0.0564307934922509	0.451446347938007	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Proteases	Protein import, sorting and homeostasis > Protein homeostasis > Proteases	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	28	26	0.221370555566088	0.0120488409945883	0.209321714571499	up_in_AD_or_positive_effect	0.16325925918897	0.607489538047506	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	Chaperones	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	16	15	0.273516406563039	0.0121175263840318	0.261398880179007	up_in_AD_or_positive_effect	0.238656604232949	0.607489538047506	1	0	0	1	1	validated_complete	
mito_pathway_results_v1	minerva_production	oligodendrocytes	data/processed/Oligodendrocytes.rds	pseudobulk	Oli	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	signed_sqrt_edgeR_QLF	OXPHOS	OXPHOS	Human_MitoCarta3.0_MitoPathways	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	161e51465c21ee61195a194a7802236e4bcda314c4cebe3c0015c1d262e82646	22150	169	151	0.189519198164998	0.011078085080507	0.178441113084491	up_in_AD_or_positive_effect	0.00909456016741384	0.129653580433867	1	0	0	1	1	validated_complete	
