schema_version	rds_id	check	passed	observed	expected
mito_fraction_checks_v1	oligodendrocytes	one_terminal_status_per_manifest_row	TRUE	14	14
mito_fraction_checks_v1	oligodendrocytes	eligible_contrasts_completed	TRUE	14	14
mito_fraction_checks_v1	oligodendrocytes	ineligible_contrasts_explicit	TRUE	0	0
mito_fraction_checks_v1	oligodendrocytes	result_keys_unique	TRUE	0	0
mito_fraction_checks_v1	oligodendrocytes	numerator_denominator_valid	TRUE	0	0
mito_fraction_checks_v1	oligodendrocytes	p_values_in_range	TRUE	0	0
mito_fraction_checks_v1	oligodendrocytes	fdr_in_range	TRUE	0	0
mito_fraction_checks_v1	oligodendrocytes	all_models_donor_level	TRUE	275	>0
mito_fraction_checks_v1	oligodendrocytes	execution_stage_recorded	TRUE	minerva_production	nonempty
