schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	pseudobulk_de_sha256	mast_de_sha256	pseudobulk_bundle_sha256	tested_universe_sha256	pathway_table_sha256	gene_set_source_sha256	pathway_source_rows	pathway_definitions	excluded_blank_pathway_rows	de_branches	branch_contrasts	pathway_result_rows	eligible_pathway_tests	significant_rank_fdr_005	significant_ora_fdr_005	mitonuclear_rows	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mito_pathway_status_v1	minerva_production	2	direct	minerva_production_192gb_001	pathways:oligodendrocytes	data/processed/Oligodendrocytes.rds	scripts/09_run_mito_pathways.R	dc369b37dcd0ed5d503ad569b677db40922741945b9db117b535a57d7e4535dc	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	cad1bf1945e7f8952d38ab391c2063100b3634b52c90e898b7178e021a33e996	cccd86208831a4b067bf3cf4050671bfb65ea60ce48ea45a055051b5426e00e2	bd415a266a085b85b5325965e9c2492f01871b7cddbbc0607044db3ef5035adb	8a0ef566b8abd253e8cbff57e71f00508ebbd3720934d9542817d8b7deb98a2b	2f9c2cf0260b59ec20090dc3551475d4e853890465d3f27fef5e634d5c5b6410	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	154	149	5	2	19	2831	1879	192	4	275	1.33346176147461	169.934294462204	validated_complete		a2a5000293687493d6bddf0f11759ba0b1c50473	2026-07-14 02:44:06 UTC
