schema_version	rds_id	source_rds	cell_type_high_resolution	manifest_row	contrast_id	contrast_family	contrast_name	contrast_kind	model_method	numerator_field	denominator_field	effect_type	effect_size	odds_ratio	standard_error	ci95_low	ci95_high	statistic	statistic_type	numerator_df	denominator_df	p_value	fdr_bh_mito_fraction_family	required_group_mt_counts	required_group_total_counts	positive_groups_mt_counts	positive_groups_total_counts	negative_groups_mt_counts	negative_groups_total_counts	model_donors	model_nuclei	dispersion	covariates
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	673	opcs::OPC::AD_vs_NCI__Female__e2	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0802519791400202	0.922883769627011	0.190990970335294	-0.456379576773906	0.295875618493865	-0.420187294714164	t	1	254	0.674703870036141	0.792072493755764	AD__Female__e2=80073;NCI__Female__e2=170976	AD__Female__e2=11572139;NCI__Female__e2=22995953	80073	11572139	170976	22995953	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	674	opcs::OPC::AD_vs_NCI__Female__e33	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.205494153437649	1.22813180059173	0.0952365447423072	0.0179402983104125	0.393048008564886	2.1577237392818	t	1	254	0.0318870877099705	0.14167420406544	AD__Female__e33=437626;NCI__Female__e33=457694	AD__Female__e33=62891984;NCI__Female__e33=80896087	437626	62891984	457694	80896087	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	675	opcs::OPC::AD_vs_NCI__Female__e4	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.26550369351548	1.30408767088139	0.152366628197881	-0.0345591509375089	0.565566537968468	1.74253179095533	t	1	254	0.08262572922849	0.198917845305551	AD__Female__e4=280384;NCI__Female__e4=129430	AD__Female__e4=40658799;NCI__Female__e4=24414704	280384	40658799	129430	24414704	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	676	opcs::OPC::AD_vs_NCI__Male__e2	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.599646867694455	0.54900547343549	0.291180020199827	-1.17308152423596	-0.026212211152954	-2.05936817808769	t	1	254	0.0404783440186971	0.14167420406544	AD__Male__e2=49961;NCI__Male__e2=46475	AD__Male__e2=8646620;NCI__Male__e2=4347033	49961	8646620	46475	4347033	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	677	opcs::OPC::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.238173266224832	1.26892903632234	0.113970053138673	0.0137266224175376	0.462619910032127	2.08978814754991	t	1	254	0.0376317068036219	0.14167420406544	AD__Male__e33=239125;NCI__Male__e33=492918	AD__Male__e33=34171247;NCI__Male__e33=88372695	239125	34171247	492918	88372695	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	678	opcs::OPC::AD_vs_NCI__Male__e4	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.162775212803823	1.17677213664638	0.181223931124871	-0.194117690185792	0.519668115793439	0.898199326068389	t	1	254	0.369929918155445	0.575446539352915	AD__Male__e4=267384;NCI__Male__e4=78138	AD__Male__e4=36392414;NCI__Male__e4=12471889	267384	36392414	78138	12471889	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	679	opcs::OPC::AD_effect_Female_minus_Male__e2	sex_interaction	AD_effect_Female_minus_Male__e2	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.519394888554435	1.6810101433997	0.348858869451788	-0.167629467884088	1.20641924499296	1.48883956819167	t	1	254	0.13777015192003	0.27554030384006	AD__Female__e2=80073;NCI__Female__e2=170976;AD__Male__e2=49961;NCI__Male__e2=46475	AD__Female__e2=11572139;NCI__Female__e2=22995953;AD__Male__e2=8646620;NCI__Male__e2=4347033	126548	15919172	220937	31642573	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	680	opcs::OPC::AD_effect_Female_minus_Male__e33	sex_interaction	AD_effect_Female_minus_Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0326791127871831	0.967849080159087	0.146592787393168	-0.321371258053793	0.256013032479427	-0.222924424648098	t	1	254	0.823773491635419	0.823773491635419	AD__Female__e33=437626;NCI__Female__e33=457694;AD__Male__e33=239125;NCI__Male__e33=492918	AD__Female__e33=62891984;NCI__Female__e33=80896087;AD__Male__e33=34171247;NCI__Male__e33=88372695	930544	151264679	696819	115067334	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	681	opcs::OPC::AD_effect_Female_minus_Male__e4	sex_interaction	AD_effect_Female_minus_Male__e4	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.102728480711656	1.10819047313428	0.236042949702436	-0.362122121670917	0.567579083094229	0.435210968347748	t	1	254	0.66377887167342	0.792072493755764	AD__Female__e4=280384;NCI__Female__e4=129430;AD__Male__e4=267384;NCI__Male__e4=78138	AD__Female__e4=40658799;NCI__Female__e4=24414704;AD__Male__e4=36392414;NCI__Male__e4=12471889	358522	53130688	396814	60807118	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	682	opcs::OPC::AD_effect_e2_minus_e33__Female	apoe_interaction	AD_effect_e2_minus_e33__Female	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.285746132577669	0.751453361261676	0.213284392900405	-0.705777227103223	0.134284961947885	-1.33974234444384	t	1	254	0.18152652028023	0.317671410490403	AD__Female__e2=80073;NCI__Female__e2=170976;AD__Female__e33=437626;NCI__Female__e33=457694	AD__Female__e2=11572139;NCI__Female__e2=22995953;AD__Female__e33=62891984;NCI__Female__e33=80896087	537767	92468226	608602	85887937	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	683	opcs::OPC::AD_effect_e4_minus_e33__Female	apoe_interaction	AD_effect_e4_minus_e33__Female	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.0600095400778304	1.06184667659698	0.17744084169374	-0.289433145046158	0.409452225201819	0.338194631546021	t	1	254	0.735495887058924	0.792072493755764	AD__Female__e4=280384;NCI__Female__e4=129430;AD__Female__e33=437626;NCI__Female__e33=457694	AD__Female__e4=40658799;NCI__Female__e4=24414704;AD__Female__e33=62891984;NCI__Female__e33=80896087	738078	121554886	567056	87306688	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	684	opcs::OPC::AD_effect_e2_minus_e33__Male	apoe_interaction	AD_effect_e2_minus_e33__Male	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.837820133919287	0.43265262100601	0.308740329369349	-1.44583714212927	-0.229803125709299	-2.7136724756065	t	1	254	0.0071096878129446	0.0995356293812245	AD__Male__e2=49961;NCI__Male__e2=46475;AD__Male__e33=239125;NCI__Male__e33=492918	AD__Male__e2=8646620;NCI__Male__e2=4347033;AD__Male__e33=34171247;NCI__Male__e33=88372695	542879	97019315	285600	38518280	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	685	opcs::OPC::AD_effect_e4_minus_e33__Male	apoe_interaction	AD_effect_e4_minus_e33__Male	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0753980534210088	0.927374268349116	0.213318090991014	-0.495495511198415	0.344699404356397	-0.353453629135397	t	1	254	0.724041569740829	0.792072493755764	AD__Male__e4=267384;NCI__Male__e4=78138;AD__Male__e33=239125;NCI__Male__e33=492918	AD__Male__e4=36392414;NCI__Male__e4=12471889;AD__Male__e33=34171247;NCI__Male__e33=88372695	760302	124765109	317263	46643136	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
mito_fraction_results_v1	opcs	data/processed/OPCs.rds	OPC	686	opcs::OPC::AD_effect_heterogeneity_across_sex_APOE	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	multi_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	maximum_absolute_log_odds_heterogeneity	0.805141021132104	NA	NA	NA	NA	1.95886612468374	F	5	254	0.0852505051309503	0.198917845305551	NCI__Female__e2=170976;AD__Female__e2=80073;NCI__Male__e2=46475;AD__Male__e2=49961;NCI__Female__e33=457694;AD__Female__e33=437626;NCI__Male__e33=492918;AD__Male__e33=239125;NCI__Female__e4=129430;AD__Female__e4=280384;NCI__Male__e4=78138;AD__Male__e4=267384	NCI__Female__e2=22995953;AD__Female__e2=11572139;NCI__Male__e2=4347033;AD__Male__e2=8646620;NCI__Female__e33=80896087;AD__Female__e33=62891984;NCI__Male__e33=88372695;AD__Male__e33=34171247;NCI__Female__e4=24414704;AD__Female__e4=40658799;NCI__Male__e4=12471889;AD__Male__e4=36392414	0	0	0	0	268	61790	1970.60525953771	age_death_scaled;pmi_scaled
