schema_version	rds_id	source_rds	cell_type_high_resolution	manifest_row	contrast_id	contrast_family	contrast_name	contrast_kind	model_method	numerator_field	denominator_field	effect_type	effect_size	odds_ratio	standard_error	ci95_low	ci95_high	statistic	statistic_type	numerator_df	denominator_df	p_value	fdr_bh_mito_fraction_family	required_group_mt_counts	required_group_total_counts	positive_groups_mt_counts	positive_groups_total_counts	negative_groups_mt_counts	negative_groups_total_counts	model_donors	model_nuclei	dispersion	covariates
mito_fraction_results_v1	vasculature	data/processed/Vasculature_cells.rds	End	688	vasculature::End::AD_vs_NCI__Female__e33	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0549811835537195	0.946502957607982	0.220140562689235	-0.493720692285141	0.383758325177702	-0.249754896971598	t	1	73	0.803478378191522	0.803478378191522	AD__Female__e33=16905;NCI__Female__e33=16584	AD__Female__e33=1384126;NCI__Female__e33=1300928	16905	1384126	16584	1300928	87	3197	398.597303983702	age_death_scaled;pmi_scaled
mito_fraction_results_v1	vasculature	data/processed/Vasculature_cells.rds	End	691	vasculature::End::AD_vs_NCI__Male__e33	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	0.4233260227081	1.52703206194873	0.224937912129591	-0.0249745896698408	0.87162663508604	1.8819683116122	t	1	73	0.0638265583526093	0.255306233410437	AD__Male__e33=13321;NCI__Male__e33=27693	AD__Male__e33=788120;NCI__Male__e33=2455407	13321	788120	27693	2455407	87	3197	398.597303983702	age_death_scaled;pmi_scaled
mito_fraction_results_v1	vasculature	data/processed/Vasculature_cells.rds	End	694	vasculature::End::AD_effect_Female_minus_Male__e33	sex_interaction	AD_effect_Female_minus_Male__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.478307206261819	0.619831751535129	0.31404978681049	-1.10420752876145	0.147593116237809	-1.52302987089894	t	1	73	0.132071695153484	0.264143390306969	AD__Female__e33=16905;NCI__Female__e33=16584;AD__Male__e33=13321;NCI__Male__e33=27693	AD__Female__e33=1384126;NCI__Female__e33=1300928;AD__Male__e33=788120;NCI__Male__e33=2455407	44598	3839533	29905	2089048	87	3197	398.597303983702	age_death_scaled;pmi_scaled
mito_fraction_results_v1	vasculature	data/processed/Vasculature_cells.rds	Per	730	vasculature::Per::AD_vs_NCI__Female__e33	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	donor_level_quasibinomial_logit	total_mt_count	total_umi_count	log_odds_ratio	-0.0981852694941603	0.906480944929445	0.19888889277632	-0.499019494912579	0.302648955924258	-0.493668943114807	t	1	44	0.623995344321788	0.803478378191522	AD__Female__e33=18511;NCI__Female__e33=10984	AD__Female__e33=1142407;NCI__Female__e33=612211	18511	1142407	10984	612211	58	2005	257.221358084741	age_death_scaled;pmi_scaled
