schema_version	rds_id	check	passed	observed	expected
mito_fraction_checks_v1	excitatory_set3	one_terminal_status_per_manifest_row	TRUE	126	126
mito_fraction_checks_v1	excitatory_set3	eligible_contrasts_completed	TRUE	82	82
mito_fraction_checks_v1	excitatory_set3	ineligible_contrasts_explicit	TRUE	44	44
mito_fraction_checks_v1	excitatory_set3	result_keys_unique	TRUE	0	0
mito_fraction_checks_v1	excitatory_set3	numerator_denominator_valid	TRUE	0	0
mito_fraction_checks_v1	excitatory_set3	p_values_in_range	TRUE	0	0
mito_fraction_checks_v1	excitatory_set3	fdr_in_range	TRUE	0	0
mito_fraction_checks_v1	excitatory_set3	all_models_donor_level	TRUE	187	>0
mito_fraction_checks_v1	excitatory_set3	execution_stage_recorded	TRUE	minerva_production	nonempty
