schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	cohort_sha256	mt_annotation_sha256	mitocarta_annotation_sha256	source_nuclei	analytic_nuclei	analytic_donors	fine_cell_types	robust_flagged_nuclei	zero_mt_nuclei	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mito_qc_status_v1	2	direct	minerva_production_192gb_001	qc:vasculature	data/processed/Vasculature_cells.rds	cbcfe98fd66208ec0215e594f962a807f789cd6aa0b9f49c470e303aecfcff16	scripts/04_mito_qc.R	1b19ddcd409e9e09819d67587a18462cccb4def7de0e8c23b7c20d1a1efddaac	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	671f39c765c7e359bbc6ff264183732409d710dd51883014d8365d19096d8cd2	cd3d78d013403ed020e8586788f239c37532311eb194fe1b1833118b583329c3	4f8dd63d012cbd045f4f5ec21c1f6fa3e21fa0b538fd421bbbd91ff0c6a6b1c9	2efe562b5ee3475edbec260e89365982289e0c1999bdbf0f7644ee3388158160	17974	12904	274	5	543	154	2.0106201171875	15.3467962741852	validated_complete		516003586da8181aaea4b041214ce609f724f690	2026-07-12 02:39:48 UTC
