schema_version	rds_id	cell_type_high_resolution	nuclei	mad_threshold	log1p_nCount_RNA_median	log1p_nCount_RNA_mad	log1p_nFeature_RNA_median	log1p_nFeature_RNA_mad	percent_mt_median	percent_mt_mad	percent_mitocarta_median	percent_mitocarta_mad
mito_qc_thresholds_v1	excitatory_set2	Exc L3-4 RORB CUX2	184784	5	9.86383674656804	0.832201922436362	8.62299361030245	0.422778220476074	1.72579871957443	1.89836384959629	5.25211512458866	2.00770161731034
mito_qc_thresholds_v1	excitatory_set2	Exc L3-5 RORB PLCH1	37949	5	9.62977412931174	0.705566811153921	8.53895468319775	0.377996844830118	1.79423722821283	1.45244950317394	5.44683626875408	1.66458159255185
mito_qc_thresholds_v1	excitatory_set2	Exc L4-5 RORB GABRG1	79361	5	9.43476310478877	0.769313151247014	8.41383067842108	0.45049004671368	2.0950664564091	1.76004435564163	5.77409865225422	1.92019504570242
mito_qc_thresholds_v1	excitatory_set2	Exc L4-5 RORB IL1RAPL2	119435	5	9.73424015522945	0.827712169916638	8.5650305208304	0.44121382598252	2.24015812880909	2.21693027811617	5.85424133811231	2.43721145334431
