schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	cohort_sha256	mt_annotation_sha256	mitocarta_annotation_sha256	source_nuclei	analytic_nuclei	analytic_donors	fine_cell_types	robust_flagged_nuclei	zero_mt_nuclei	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mito_qc_status_v1	2	direct	minerva_production_192gb_001	qc:oligodendrocytes	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Oligodendrocytes.rds	dcb162508c195f5ecff3d7a1e8c45ca510e259dfd1f7ba0d836ab41a58cee3bb	scripts/04_mito_qc.R	1b19ddcd409e9e09819d67587a18462cccb4def7de0e8c23b7c20d1a1efddaac	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	0967f4ce29776a8ef29df292eec92f65b791e7bcaaf152056537e50218ea9717	dafc3939e746fe06977b6b929bd869915c61223627125500b59e52c93722ec30	4f8dd63d012cbd045f4f5ec21c1f6fa3e21fa0b538fd421bbbd91ff0c6a6b1c9	2efe562b5ee3475edbec260e89365982289e0c1999bdbf0f7644ee3388158160	645142	447617	276	1	11894	3644	56.6729850769043	370.568409204483	validated_complete		3442102a04fb56cec0305bb0d51b60a0e3ad167b	2026-07-22 23:25:22 UTC
