schema_version	rds_id	check	passed	observed	expected
mito_qc_checks_v1	excitatory_set3	source_feature_count	TRUE	33538	33538
mito_qc_checks_v1	excitatory_set3	source_nucleus_count	TRUE	324765	324765
mito_qc_checks_v1	excitatory_set3	counts_finite	TRUE	TRUE	TRUE
mito_qc_checks_v1	excitatory_set3	counts_nonnegative	TRUE	TRUE	TRUE
mito_qc_checks_v1	excitatory_set3	counts_integer	TRUE	TRUE	TRUE
mito_qc_checks_v1	excitatory_set3	all_expected_mtdna_features	TRUE	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB
mito_qc_checks_v1	excitatory_set3	all_mtdna_annotations_measured	TRUE	13	13
mito_qc_checks_v1	excitatory_set3	cell_output_complete	TRUE	324765	324765
mito_qc_checks_v1	excitatory_set3	analytic_cohort_donor_count	TRUE	275	275
mito_qc_checks_v1	excitatory_set3	analytic_cells_present	TRUE	205479	>0
mito_qc_checks_v1	excitatory_set3	mt_counts_nonnegative	TRUE	0	>=0
mito_qc_checks_v1	excitatory_set3	percent_mt_finite	TRUE	205479	205479
mito_qc_checks_v1	excitatory_set3	percent_mt_range	TRUE	0;13.7542662116041	0..100
mito_qc_checks_v1	excitatory_set3	percent_mitocarta_finite	TRUE	205479	205479
mito_qc_checks_v1	excitatory_set3	percent_mitocarta_range	TRUE	0.742942050520059;23.7540075779656	0..100
mito_qc_checks_v1	excitatory_set3	mtdna_signal_not_all_zero	TRUE	70551152	>0
mito_qc_checks_v1	excitatory_set3	donor_summary_cell_conservation	TRUE	205479	205479
mito_qc_checks_v1	excitatory_set3	all_study_groups_reported	TRUE	108	108
mito_qc_checks_v1	excitatory_set3	donor_concentration_reported	TRUE	9	9
mito_qc_checks_v1	excitatory_set3	source_rds_unchanged	TRUE	72c0b5c3ae05ecdb5eb669d7f15fc7cddceb77de2174bf588d4ccbf2d33f507a	72c0b5c3ae05ecdb5eb669d7f15fc7cddceb77de2174bf588d4ccbf2d33f507a
