schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	zero_mt_nuclei	zero_mt_fraction	median_percent_mt	q25_percent_mt	q75_percent_mt	median_percent_mitocarta	robust_flagged_nuclei	robust_flagged_fraction	group_has_nuclei
mito_group_missingness_v1	immune	Mic P2RY12	Female	e2	AD	1012	8	18	0.0177865612648221	0.621826102647385	0.281470084013512	1.35330015387848	4.87630037590698	70	0.0691699604743083	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Female	e2	NCI	2370	17	40	0.0168776371308017	0.58111393772935	0.266244931043129	1.24473617199486	5.06188150404602	122	0.0514767932489451	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Female	e33	AD	6469	37	162	0.0250425104343793	0.587851077726976	0.250836120401338	1.36227199261141	5.02692998204668	426	0.0658525274385531	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Female	e33	NCI	8698	45	236	0.0271326741779719	0.486913255816552	0.198535807659042	1.0752688172043	4.88561624151287	400	0.0459875833524948	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Female	e4	AD	5261	26	135	0.0256605208135335	0.565812983918999	0.220070422535211	1.40562248995984	5.02525252525253	446	0.0847747576506368	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Female	e4	NCI	2621	11	34	0.0129721480351011	0.427892234548336	0.196463654223969	0.985027580772262	4.83256730137886	130	0.0495993895459748	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e2	AD	1175	7	33	0.0280851063829787	0.401875418620228	0.18009909099018	0.818089430894309	4.64895635673624	24	0.0204255319148936	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e2	NCI	390	6	20	0.0512820512820513	0.73077732919539	0.323953215082852	1.73937039354749	5.35879373961989	28	0.0717948717948718	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e33	AD	4009	29	106	0.0264405088550761	0.548245614035088	0.186915887850467	1.35440180586907	4.98477929984779	303	0.0755799451234722	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e33	NCI	11074	52	437	0.0394618024200831	0.39979344016691	0.163161727478488	0.987567256960769	4.82758620689655	498	0.0449702004695684	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e4	AD	4158	27	105	0.0252525252525253	0.589509392166647	0.228601128601129	1.43996612083569	5.11314467748787	318	0.0764790764790765	TRUE
mito_group_missingness_v1	immune	Mic P2RY12	Male	e4	NCI	1439	10	81	0.0562890896455872	0.547645125958379	0.163599209370856	1.66211753339627	5.01405810684161	204	0.14176511466296	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e2	AD	71	7	1	0.0140845070422535	0.559440559440559	0.247948838534737	1.12456009542808	5.44378698224852	4	0.0563380281690141	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e2	NCI	176	16	1	0.00568181818181818	0.499869539543251	0.269316778720043	0.985843875849164	5.4589013730514	4	0.0227272727272727	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e33	AD	537	33	10	0.0186219739292365	0.508259212198221	0.22075055187638	1.07323232323232	5.46601261387526	38	0.0707635009310987	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e33	NCI	869	43	22	0.0253164556962025	0.417478430281102	0.180505415162455	0.940733772342427	5.29061102831595	42	0.048331415420023	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e4	AD	339	24	9	0.0265486725663717	0.386398763523957	0.160148578853956	1.13648533252258	5.40540540540541	25	0.0737463126843658	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Female	e4	NCI	171	10	4	0.0233918128654971	0.373942137374533	0.206419829256778	0.772841129738865	5.42763157894737	3	0.0175438596491228	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e2	AD	34	6	1	0.0294117647058824	0.271176738246562	0.130862763162232	0.554206004589741	4.97593391292375	0	0	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e2	NCI	21	4	1	0.0476190476190476	0.394218134034166	0.32520325203252	0.683994528043776	6.76818950930626	1	0.0476190476190476	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e33	AD	237	25	11	0.0464135021097046	0.427509293680297	0.167728950016773	1.0752688172043	5.2	11	0.0464135021097046	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e33	NCI	494	45	19	0.0384615384615385	0.307842313471418	0.149812797174221	0.649159213428081	5.24357617711975	13	0.0263157894736842	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e4	AD	217	24	5	0.0230414746543779	0.490998363338789	0.240211386019697	1.16113261356692	5.43881334981459	14	0.0645161290322581	TRUE
mito_group_missingness_v1	immune	Mic TPT1	Male	e4	NCI	283	8	5	0.0176678445229682	1.18059987236758	0.507427273195402	2.48392982148708	6.44929273555502	57	0.201413427561837	TRUE
mito_group_missingness_v1	immune	T cells	Female	e2	AD	38	7	0	0	2.95846511323198	1.34602076124567	4.51799420657155	7.16540896868766	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Female	e2	NCI	83	14	0	0	4.26057425131213	2.82520300715645	6.36890859203157	8.36158192090396	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Female	e33	AD	236	30	0	0	3.60479085995312	2.09050193100063	5.93270734584708	7.62907337216484	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Female	e33	NCI	310	37	1	0.0032258064516129	3.86645574437088	1.89879348039839	6.20712342209733	7.94385212260835	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Female	e4	AD	112	23	0	0	4.14349491803138	2.21452030896524	5.9426307549086	8.01576859767533	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Female	e4	NCI	78	11	0	0	3.45324682976648	1.40957879622592	6.23350301659125	7.87930673141181	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e2	AD	33	6	0	0	5.19765739385066	2.93072824156306	7.18630322144627	9.30524992140836	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e2	NCI	6	3	0	0	5.64167717261352	5.19144008862905	6.60642837389865	10.5960549704696	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e33	AD	176	24	1	0.00568181818181818	4.03915239493609	2.31561085972851	6.13843387654524	7.98230038352516	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e33	NCI	392	50	3	0.0076530612244898	4.28881076789099	2.03830008940043	6.48821640305202	8.33762868858853	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e4	AD	169	24	0	0	4.32989690721649	2.27642276422764	6.22222222222222	8.45893571208859	0	0	TRUE
mito_group_missingness_v1	immune	T cells	Male	e4	NCI	107	10	0	0	2.92580982236155	1.99274037708257	4.67855235042735	7.37704918032787	0	0	TRUE
