schema_version	rds_id	cell_type_high_resolution	nuclei	mad_threshold	log1p_nCount_RNA_median	log1p_nCount_RNA_mad	log1p_nFeature_RNA_median	log1p_nFeature_RNA_mad	percent_mt_median	percent_mt_mad	percent_mitocarta_median	percent_mitocarta_mad
mito_qc_thresholds_v1	immune	CAMs	2167	5	7.40488757561612	0.776168454806794	7.01031186730723	0.58138625029543	0.617283950617284	0.708099486347662	5.06410256410256	1.18006974645466
mito_qc_thresholds_v1	immune	Mic MKI67	866	5	8.23137547880268	0.775916081629321	7.68730946099238	0.526814508176723	0.902626534508863	0.93925073324475	5.49452456094211	1.12475860090883
mito_qc_thresholds_v1	immune	Mic P2RY12	73061	5	7.83952558170468	0.660473560958635	7.35244110024358	0.468935418386591	0.52707235265932	0.569697967053564	4.95750708215297	0.936242476354256
mito_qc_thresholds_v1	immune	Mic TPT1	5261	5	7.89245204352035	0.625857718387129	7.40671073017764	0.452616692787504	0.455864069622876	0.467739236162248	5.41031227305737	0.961328976034858
mito_qc_thresholds_v1	immune	T cells	2534	5	7.49748446191294	0.727088725257593	7.07072410726028	0.552203344392574	4.05840454575065	3.11780020250453	8.09050166106015	2.98473034373392
