schema_version	rds_id	cell_type_high_resolution	nuclei	mad_threshold	log1p_nCount_RNA_median	log1p_nCount_RNA_mad	log1p_nFeature_RNA_median	log1p_nFeature_RNA_mad	percent_mt_median	percent_mt_mad	percent_mitocarta_median	percent_mitocarta_mad
mito_qc_thresholds_v1	oligodendrocytes	Oli	645142	5	8.18979961872823	0.647947809123492	7.52456122628536	0.427916968736577	0.878656119805769	0.852774172359433	4.85974567676532	1.10193145450501
