schema_version	rds_id	check	passed	observed	expected
mito_qc_checks_v1	inhibitory	source_feature_count	TRUE	33538	33538
mito_qc_checks_v1	inhibitory	source_nucleus_count	TRUE	329699	329699
mito_qc_checks_v1	inhibitory	counts_finite	TRUE	TRUE	TRUE
mito_qc_checks_v1	inhibitory	counts_nonnegative	TRUE	TRUE	TRUE
mito_qc_checks_v1	inhibitory	counts_integer	TRUE	TRUE	TRUE
mito_qc_checks_v1	inhibitory	all_expected_mtdna_features	TRUE	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB
mito_qc_checks_v1	inhibitory	all_mtdna_annotations_measured	TRUE	13	13
mito_qc_checks_v1	inhibitory	cell_output_complete	TRUE	329699	329699
mito_qc_checks_v1	inhibitory	analytic_cohort_donor_count	TRUE	275	275
mito_qc_checks_v1	inhibitory	analytic_cells_present	TRUE	226971	>0
mito_qc_checks_v1	inhibitory	mt_counts_nonnegative	TRUE	0	>=0
mito_qc_checks_v1	inhibitory	percent_mt_finite	TRUE	226971	226971
mito_qc_checks_v1	inhibitory	percent_mt_range	TRUE	0;14.1241379310345	0..100
mito_qc_checks_v1	inhibitory	percent_mitocarta_finite	TRUE	226971	226971
mito_qc_checks_v1	inhibitory	percent_mitocarta_range	TRUE	1.40350877192982;20.9566926788586	0..100
mito_qc_checks_v1	inhibitory	mtdna_signal_not_all_zero	TRUE	55596642	>0
mito_qc_checks_v1	inhibitory	donor_summary_cell_conservation	TRUE	226971	226971
mito_qc_checks_v1	inhibitory	all_study_groups_reported	TRUE	300	300
mito_qc_checks_v1	inhibitory	donor_concentration_reported	TRUE	25	25
mito_qc_checks_v1	inhibitory	source_rds_unchanged	TRUE	18ad23210bfb6e20d3d1320f215453baa55aeec465b0cebab54690b6ab685b18	18ad23210bfb6e20d3d1320f215453baa55aeec465b0cebab54690b6ab685b18
