AGRN	WSB2
ACAP3	AGRN
ACAP3	INTS1
ACAP3	ZNF316
ACAP3	GPSM1
ACAP3	CLUH
ACAP3	THOP1
AURKAIP1	C6orf47
AURKAIP1	SIVA1
AURKAIP1	STUB1
AURKAIP1	ZNF428
SSU72	TADA3
CDK11B	CDK11A
GNB1	BCORL1
GNB1	ZC3H7B
RER1	C5orf15
PEX10	ZNF688
PLCH2	SMIM5
AJAP1	NKD1
NOL9	DAPK3
KLHL21	GPATCH11
KLHL21	SS18L2
KLHL21	TMED7-TICAM2
KLHL21	JADE2
KLHL21	MOB2
KLHL21	SCYL1
KLHL21	TRIM8
KLHL21	LLPH
KLHL21	SIRT7
KLHL21	TMEM161A
CAMTA1	USP49
CAMTA1	AL160269.1
CAMTA1	SSH1
CAMTA1	SPIRE1
VAMP3	TROVE2
VAMP3	ETFRF1
PARK7	LAMTOR5
ERRFI1	PMP2
RERE	GNB1
RERE	DDI2
RERE	EIF4G3
RERE	RABL2A
RERE	UBE2E1
RERE	ARIH2
RERE	HTT
RERE	MRPS30
RERE	SIL1
RERE	ANKIB1
RERE	CUX1
RERE	UBE2H
RERE	MFSD14C
RERE	JMJD1C
RERE	SCARB1
RERE	DPF3
RERE	INO80
RERE	MYO1E
RERE	PPCDC
RERE	PARN
RERE	VPS35L
RERE	AC009061.2
RERE	GLG1
RERE	SSH2
RERE	GPATCH8
RERE	PTPRA
RERE	ITCH
RERE	ATP9A
RERE	CECR2
RERE	BCL2L13
RERE	PPIL2
RERE	TRIOBP
ENO1	SLC3A2
CTNNBIP1	MAN2B1
UBE4B	KIF1B
UBE4B	FAM193A
UBE4B	UBE2K
UBE4B	ZNF131
UBE4B	FAF2
UBE4B	RUFY1
UBE4B	RBAK-RBAKDN
UBE4B	EHMT1
UBE4B	PRDM10
UBE4B	CHFR
UBE4B	CUL4A
UBE4B	WDR20
UBE4B	CTDSPL2
UBE4B	CHD2
UBE4B	KCTD13
UBE4B	ADAT1
UBE4B	METTL16
UBE4B	MINK1
UBE4B	EPN2
UBE4B	TAF15
UBE4B	FOXK2
KIF1B	UBR4
KIF1B	MACO1
KIF1B	STX12
KIF1B	KPNA6
KIF1B	AGO3
KIF1B	MAPKAPK2
KIF1B	SEC24A
KIF1B	TMEM248
KIF1B	BRSK2
KIF1B	MADD
KIF1B	GCN1
KIF1B	SOS2
KIF1B	PHLPP2
KIF1B	MAVS
FBXO2	FAM216A
FBXO2	PGP
VPS13D	VPS45
VPS13D	SAP130
VPS13D	R3HDM1
VPS13D	ATG7
VPS13D	INVS
VPS13D	ZNRF3
KAZN	PTPRM
SPEN	TRIM4
SPEN	HPS5
SPEN	RNF10
SPEN	NUFIP2
FBXO42	RNF149
NBPF1	NBPF3
ATP13A2	C2CD2L
PADI2	CCDC130
PADI2	CLTCL1
UBR4	CEP250
CAPZB	FLOT2
HP1BP3	CLK1
HP1BP3	FAM133B
HP1BP3	SEM1
HP1BP3	CBX5
EIF4G3	MTA3
EIF4G3	CMTR1
EIF4G3	ZNF846
RAP1GAP	GPC1
RAP1GAP	NARFL
RAP1GAP	NRSN2
EPHB2	STK10
EPHB2	NRXN2
HNRNPR	SMARCA5
HNRNPR	PJA2
HNRNPR	TRAM1
HNRNPR	GDI2
RPL11	RPSA
RPL11	SELENOK
RPL11	RPL8
RPL11	TXNRD1
RPL11	RPL6
RPL11	COMMD6
RPL11	DAD1
RPL11	NPC2
RPL11	RPS2
RPL11	FAM96B
RPL11	RPS21
PITHD1	VPS4A
PITHD1	XRCC6
SRSF10	MRPS10
NIPAL3	INO80E
RCAN3	AK2
SRRM1	U2SURP
CLIC4	IFI16
CLIC4	STAT1
CLIC4	CD47
CLIC4	SKIL
CLIC4	CTNNA1
CLIC4	ANGPTL2
RSRP1	PQLC3
RSRP1	AKAP17A
HMGN2	SLC35F3
HMGN2	C7orf50
HMGN2	GSTO1
ARID1A	LRRC41
ARID1A	TECPR1
ARID1A	KDM5C
ARID1A	DCAF12
ARID1A	RNF38
ARID1A	SEC24C
ARID1A	DHX8
ARID1A	UBE2O
ARID1A	BTBD2
WDTC1	C2orf68
WASF2	SERPINB6
WASF2	SCAF1
EPB41	STIM1
PUM1	ZYG11B
ADGRB2	TRO
PTP4A2	ZNF654
MARCKSL1	MPC1
ZBTB8OS	C2orf42
ZBTB8OS	HARS
ZBTB8OS	TRAP1
YARS	IARS
YARS	MARS
YARS	AARS
YARS	TIMM44
S100PBP	CD46
S100PBP	SLC25A36
S100PBP	USO1
S100PBP	ABRAXAS1
S100PBP	ZKSCAN1
S100PBP	INTS10
S100PBP	CDK5RAP2
SFPQ	MSANTD2
SFPQ	MED6
KIAA0319L	CEP104
TFAP2E	CDH3
AGO3	DOCK10
AGO3	CASP3
AGO3	DCAF10
AGO3	WDR89
AGO3	SPPL2A
AGO3	MTCL1
AGO3	STAU1
MAP7D1	TPPP
MAP7D1	GNAZ
C1orf122	ZNF862
C1orf122	ZFYVE21
C1orf122	NT5C
AL139260.1	AC008438.1
RHBDL2	SMIM14
NDUFS5	MRPS21
MACF1	ASAP2
MACF1	SMG1
MACF1	THOC5
CAP1	UBQLN2
ZMPSTE24	PPP1R8
ZMPSTE24	GPD1L
SCMH1	RIMKLB
HIVEP3	INPP5F
HIVEP3	WSCD1
CCDC30	UBA6-AS1
CCDC30	ZNF345
TMEM125	ATP6V0E2
TMEM125	ARRDC1-AS1
TMEM125	ROGDI
ELOVL1	TMEM151A
PTPRF	SSBP3
IPO13	CDC34
ATP6V0B	CUTA
ATP6V0B	BCAP31
ATP6V0B	SELENOW
SLC6A9	P3H2
ERI3	OTULIN
ERI3	POMT2
RNF220	DTNB
RNF220	FRMD4B
RNF220	ST18
RNF220	MVB12B
RNF220	FA2H
RNF220	GNG7
UROD	VPS35
ZSWIM5	RPL34-AS1
MUTYH	SNF8
PRDX1	EEF2
GPBP1L1	FAM96A
UQCRH	JPT1
FAAH	COL9A2
EFCAB14	PDE12
EFCAB14	RBM17
FAF1	PTBP2
FAF1	NME7
FAF1	BICRAL
FAF1	ZZEF1
FAF1	BCAS3
EPS15	SLC11A2
OSBPL9	KDM6A
OSBPL9	SWAP70
OSBPL9	CEP57
OSBPL9	AC027808.1
TUT4	ASB1
TMEM59	MGST3
TMEM59	C11orf58
TMEM59	PLA2G16
SSBP3	AC096677.1
SSBP3	INSR
USP24	OPA1
USP24	SREK1IP1
USP24	FCHO2
USP24	AGPAT5
USP24	FAM204A
USP24	ZDHHC17
USP24	MED4
USP24	DHX35
PLPP3	AL359265.3
PLPP3	NFU1
PLPP3	KLHDC10
PLPP3	ZNF462
PLPP3	NSF
MYSM1	WDR17
MYSM1	PPWD1
MYSM1	ZNF100
LINC01358	FBXL13
NFIA	MBNL1
NFIA	CCNH
NFIA	COQ3
NFIA	TNKS
NFIA	NCOA2
NFIA	PAG1
NFIA	TNKS2
NFIA	TCF4
NFIA	MIR99AHG
ATG4C	MOSPD2
ATG4C	CMTR2
DNAJC6	PLD1
DNAJC6	ZNF25
PDE4B	NLGN1
PDE4B	CCSER2
PDE4B	STARD13
PDE4B	AC007495.1
PDE4B	BCAS1
PDE4B	DPY19L3
SERBP1	CNIH4
SRSF11	PRPF38B
ANKRD13C	P2RX4
SLC44A5	AC073050.1
SLC44A5	PLEKHA5
SLC44A5	SLC2A13
ST6GALNAC3	GALNT7
ST6GALNAC3	PPP1R9A
ST6GALNAC3	PREX2
ST6GALNAC3	GLCE
AK5	AL354809.1
AK5	ATL1
AK5	AC007262.2
AC118549.1	RNF111
USP33	ADGRB3
USP33	ABRAXAS2
USP33	UTP18
USP33	UBA2
MIGA1	PPM1A
FUBP1	HNRNPU
FUBP1	SSFA2
FUBP1	UBA3
FUBP1	ANKMY2
GIPC2	C2orf69
TTLL7	CLCA4
TTLL7	MYO10
TTLL7	CRHBP
TTLL7	HSD17B4
AL359504.2	AL355472.1
AL359504.2	AC097534.2
AL359504.2	CAHM
AL359504.2	PAXIP1-AS1
AL359504.2	SRSF5
AL359504.2	SPSB3
PRKACB	KLHL20
PRKACB	DNAJB14
PRKACB	SEMA6A
PRKACB	UBLCP1
PRKACB	FMR1
PRKACB	ERLIN2
PRKACB	ACBD5
PRKACB	NEDD1
CLCA4	PSG8
CLCA4	PSG8-AS1
LRRC8C-DT	AC001226.2
ZNF644	TRIT1
ZNF644	RCOR3
ZNF644	ZNF678
ZNF644	MAP3K2
ZNF644	RIF1
ZNF644	UBR3
ZNF644	LNPK
ZNF644	GIGYF2
ZNF644	GOLGB1
ZNF644	KIAA0232
ZNF644	YWHAZ
ZNF644	ZNF484
ZNF644	AC084337.2
ZNF644	FAM76B
ZNF644	ZW10
ZNF644	PPP3CB
ZNF644	TM9SF3
ZNF644	ETNK1
ZNF644	MON2
ZNF644	ANKLE2
ZNF644	STRN3
ZNF644	HECTD1
ZNF644	HIF1A
ZNF644	USP10
ZNF644	KIAA1328
BTBD8	PIK3IP1
EVI5	CDKL5
EVI5	SIPA1L1
TMED5	PPP1R15B
DR1	ATXN7L3B
PTBP2	UBE2E3
PTBP2	SLC1A3
PTBP2	VKORC1L1
PTBP2	ATAD1
DPYD-AS1	SPATA22
AGL	CYB5D2
RTCA	RNPEP
RTCA	GOLT1B
RNPC3	TAF1D
RNPC3	WBP4
AMY2B	ODF2L
AMY2B	TPRKB
AMY2B	TIMM29
AMY2B	AC008537.1
STXBP3	STRN
STXBP3	TMEM167A
CELSR2	SHROOM1
CELSR2	TPRN
SORT1	TSEN15
SORT1	HACL1
SORT1	SRPRB
SORT1	CNOT6L
SORT1	LNPEP
SORT1	TCOF1
SORT1	HBP1
SORT1	AGAP3
SORT1	SGK3
SORT1	MPDZ
SORT1	PNPLA7
SORT1	PCGF5
SORT1	ZCCHC8
SORT1	GOLGA3
SORT1	LATS2
SORT1	PIEZO2
SORT1	ZCCHC2
SORT1	KIZ
CEPT1	C17orf75
ATP5PB	SPAG7
ATP5PB	COPS3
SLC22A15	FAM228B
SLC22A15	TOGARAM1
ATP1A1	SCN1B
GDAP2	ZNF140
GDAP2	EFL1
PHGDH	PEPD
RNF115	SETDB1
RNF115	KIF9-AS1
RNF115	USP4
RNF115	ATP6V1A
RNF115	CDK7
RNF115	UHRF1BP1
POLR3C	ZNF786
NBPF12	NBPF11
FMO5	TMEM53
FMO5	CABYR
CHD1L	ZNF235
PDE4DIP	AC245297.3
PDE4DIP	HPCAL1
PDE4DIP	GNB5
AC245297.3	LINC00623
AC245297.3	NBPF9
HIST2H2BE	HMGB2
HIST2H2BE	SLITRK1
OTUD7B	NFE2L2
PRPF3	PRPF6
RPRD2	MDM4
RPRD2	AL683813.1
CERS2	TTC32
CERS2	CLDND1
CERS2	ENPP4
CERS2	SFT2D1
CERS2	SBDS
GABPB2	SPESP1
SCNM1	MAPKAPK5-AS1
PIP5K1A	TSEN2
PIP5K1A	TPMT
PIP5K1A	METTL2B
PI4KB	ATAT1
PI4KB	POLR2A
POGZ	RBM5
POGZ	ZNF783
POGZ	AREL1
