schema_version	figure_family	record_type	panel_id	context_id	scope_id	contrast_id	nuclear_score	departure	common_range_low	common_range_high	checkpoint	checkpoint_substitution	slope_rewiring_observed	context_role	supported_endpoints	carrier_endpoints	compatibility_pass	compatibility_classification	bridge_authorized	gate_status	permitted_wording
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	-0.208373938570771	0.034178071235641	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	-0.165246008820797	0.0384429329904109	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	-0.122118079070822	0.0427077947451808	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	-0.0789901493208481	0.0469726564999506	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	-0.0358622195708738	0.0512375182547205	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.00726571017910049	0.0555023800094903	-0.639653236070514	1.08546395392846	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.0503936399290749	0.0597672417642602	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.0935215696790492	0.0640321035190301	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.136649499429023	0.0682969652737999	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.179777429178998	0.0725618270285698	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.222905358928972	0.0768266887833397	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.266033288678946	0.0810915505381095	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.309161218428921	0.0853564122928794	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.352289148178895	0.0896212740476492	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.39541707792887	0.0938861358024191	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.438545007678844	0.098150997557189	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.481672937428818	0.102415859311959	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.524800867178792	0.106680721066729	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.567928796928767	0.110945582821499	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.611056726678741	0.115210444576268	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.654184656428715	0.119475306331038	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.69731258617869	0.123740168085808	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.740440515928664	0.128005029840578	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.783568445678638	0.132269891595348	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.826696375428613	0.136534753350118	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.869824305178587	0.140799615104888	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.912952234928561	0.145064476859658	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.956080164678536	0.149329338614427	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	0.99920809442851	0.153594200369197	-0.639653236070514	1.08546395392846	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	1.04233602417848	0.157859062123967	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	general	general_equal_stratum_AD_minus_NCI	1.08546395392846	0.162123923878737	-0.639653236070514	1.08546395392846	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.692204319369288	0.188977141876305	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.645892331555288	0.197193440032689	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.599580343741288	0.205409738189072	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.553268355927289	0.213626036345456	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.506956368113289	0.221842334501839	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.460644380299289	0.230058632658223	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.41433239248529	0.238274930814606	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.36802040467129	0.24649122897099	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.32170841685729	0.254707527127373	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.275396429043291	0.262923825283756	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.229084441229291	0.27114012344014	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.182772453415291	0.279356421596523	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.136460465601292	0.287572719752907	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.090148477787292	0.29578901790929	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	-0.0438364899732924	0.304005316065674	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.00247549784070733	0.312221614222057	-0.692204319369288	1.1602751931907	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.048787485654707	0.320437912378441	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.0950994734687067	0.328654210534824	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.141411461282706	0.336870508691207	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.187723449096706	0.345086806847591	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.234035436910706	0.353303105003974	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.280347424724705	0.361519403160358	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.326659412538705	0.369735701316741	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.372971400352705	0.377951999473125	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.419283388166705	0.386168297629508	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.465595375980704	0.394384595785892	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.511907363794704	0.402600893942275	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.558219351608703	0.410817192098658	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.604531339422703	0.419033490255042	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.650843327236703	0.427249788411425	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.697155315050702	0.435466086567809	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.743467302864702	0.443682384724192	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.789779290678702	0.451898682880576	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.836091278492702	0.460114981036959	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.882403266306701	0.468331279193343	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.928715254120701	0.476547577349726	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	0.975027241934701	0.48476387550611	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	1.0213392297487	0.492980173662493	-0.692204319369288	1.1602751931907	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	1.0676512175627	0.501196471818876	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	1.1139632053767	0.50941276997526	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e2	1.1602751931907	0.517629068131643	-0.692204319369288	1.1602751931907	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.37959739180312	-0.33397930810344	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.31177892770196	-0.309229484973848	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.2439604636008	-0.284479661844255	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.17614199949963	-0.259729838714662	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.10832353539847	-0.23498001558507	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-1.04050507129731	-0.210230192455477	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.972686607196146	-0.185480369325884	-1.37959739180312	1.33314117224339	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.904868143094983	-0.160730546196291	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.83704967899382	-0.135980723066699	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.769231214892657	-0.111230899937106	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.701412750791495	-0.0864810768075133	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.633594286690332	-0.0617312536779206	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.565775822589169	-0.0369814305483279	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.497957358488006	-0.0122316074187352	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.430138894386844	0.0125182157108575	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.362320430285681	0.0372680388404502	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.294501966184518	0.0620178619700429	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.226683502083356	0.0867676850996356	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
phase15_figure_package_v1	slope_departure_atlas	prediction_departure_grid	context_pages	astrocytes	modifier	sex_F_minus_M__e33	-0.158865037982193	0.111517508229228	-1.37959739180312	1.33314117224339	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA
