AL669831.5	SAXO2
NOC2L	PORCN
NOC2L	ZMYND19
KLHL17	TEPSIN
C1orf159	AP003108.2
B3GALT6	SH3GLB2
SCNN1D	UCN
SCNN1D	PABPN1
SCNN1D	MVD
ACAP3	ADCK5
ACAP3	PTDSS2
ACAP3	MAN2C1
ACAP3	EME2
ACAP3	BRICD5
ACAP3	LAT
CPTP	AMIGO1
CPTP	CHPF
CPTP	THAP11
CPTP	COASY
CPTP	LRFN1
CPTP	ESS2
DVL1	AC104825.1
DVL1	RNF166
AURKAIP1	PSMB3
AURKAIP1	C19orf70
ATAD3B	MICALL2
SSU72	IMP3
FNDC10	MAN1B1
FNDC10	SNAP23
FNDC10	ARFGAP1
FNDC10	DYRK1B
MIB2	CUL9
MIB2	MICAL1
MIB2	DGAT1
MIB2	CLCN7
MIB2	REXO1
MIB2	TUBGCP6
CDK11A	CDK11B
GNB1	KPNA6
SKI	BCORL1
SKI	ARHGAP23
MORN1	POU6F1
PEX10	PXK
PEX10	ATP2B1-AS1
TPRG1L	TGOLN2
TPRG1L	WIPI2
TPRG1L	UBL4A
TPRG1L	USP5
TPRG1L	WBP2
TPRG1L	CBX4
CEP104	VTI1B
CEP104	UFD1
NPHP4	GLB1L3
KCNAB2	PNKD
KCNAB2	IGHMBP2
CHD5	RNF128
CHD5	GRIN1
CHD5	DDX27
CHD5	CELF5
RNF207	PILRB
ICMT	DGLUCY
PLEKHG5	TNFRSF25
ZBTB48	MOGS
ZBTB48	TMEM175
ZBTB48	CCDC130
KLHL21	ARHGEF17
KLHL21	IRS2
CAMTA1	SPAG9
PARK7	SYF2
PARK7	GSTP1
PARK7	PIGH
RERE	PDSS2
RERE	HECTD4
RERE	NF2
ENO1	AP2M1
TMEM201	TBC1D13
TMEM201	ZNF512B
CLSTN1	MEF2D
CLSTN1	LRRC8A
NMNAT1	TAF12
NMNAT1	MCM6
NMNAT1	FAM234A
NMNAT1	CTNS
NMNAT1	OPA3
UBE4B	KIF1B
UBE4B	SH3D19
UBE4B	CUL4A
UBE4B	DGLUCY
UBE4B	SNX29
UBE4B	SSH2
MTOR	CA5B
FBXO2	TRUB2
FBXO44	RING1
FBXO44	MCRIP2
FBXO44	YDJC
MFN2	RTL5
MIIP	WDR18
PRDM2	CARS
KAZN	TEAD1
CASP9	TCAIM
DNAJC16	STK17A
DNAJC16	B4GALT6
PLEKHM2	HCN2
SPEN	RC3H1
SPEN	KCNK12
SPEN	ICK
SPEN	ZDHHC5
SPEN	KMT5A
SPEN	USP12
