test_id	context_order	context_id	context_label	contrast_order	contrast_id	contrast_label	modifier	module_order	module_id	module_label	module_role	estimate	robust_se	ci_low	ci_high	p_value_score	q_value_score	p_value_camera	q_value_camera	minimum_group_donors	coverage_fraction	scientific_status	display_estimate	display_clipped	schema_version	panel_id	display_limit
excitatory_neurons::sex_F_minus_M__e4::nuclear_oxphos_structural_86	2	excitatory_neurons	Excitatory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.0901597278687424	0.598515515136763	-1.26871458620111	1.08839513046363	0.880377363264116	0.957817869647846	0.872551803756953	0.970903271611309	10	0.941860465116279	inconclusive	-0.0901597278687424	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
excitatory_neurons::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	2	excitatory_neurons	Excitatory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.10016789928897	0.804828217985297	-1.48464349229678	1.68497929087472	0.901048241882958	0.957817869647846	0.942789889018004	0.99386472359731	8	0.941860465116279	inconclusive	0.10016789928897	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
excitatory_neurons::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	2	excitatory_neurons	Excitatory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.458369812029622	0.801101831201889	-2.03584346359604	1.11910383953679	0.567698336397306	0.957817869647846	0.431149274219908	0.944631415335757	6	0.941860465116279	inconclusive	-0.458369812029622	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
excitatory_neurons::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	2	excitatory_neurons	Excitatory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.0494324133428119	0.354992013458192	-0.649593011310953	0.748457837996576	0.889360898472193	0.957817869647846	0.703106225733463	0.944631415335757	11	0.941860465116279	inconclusive	0.0494324133428119	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
excitatory_neurons::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	2	excitatory_neurons	Excitatory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.00602010772398365	0.564927298392207	-1.10639518525732	1.11843540070528	0.991505732730535	0.996287655192214	0.801882786730063	0.970088489617716	10	0.941860465116279	inconclusive	0.00602010772398365	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::sex_F_minus_M__e2::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	1	sex_F_minus_M__e2	F−M | ε2	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.318989875566187	0.904619291725751	-2.10036743884647	1.46238768771409	0.724658734258069	0.957817869647846	0.874358814995196	0.970903271611309	6	0.906976744186046	inconclusive	-0.318989875566187	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::sex_F_minus_M__e33::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	2	sex_F_minus_M__e33	F−M | ε3/3	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.21415745428984	0.28190403871867	-0.76928327811958	0.340968369539901	0.448138205941044	0.957817869647846	0.748508579269219	0.944631415335757	27	0.906976744186046	inconclusive	-0.21415745428984	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::sex_F_minus_M__e4::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.208554794972956	0.583668251915811	-0.940805535800379	1.35791512574629	0.721146346165148	0.957817869647846	0.504557768471628	0.944631415335757	10	0.906976744186046	inconclusive	0.208554794972956	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.166663637073766	0.657952939251526	-1.46230547712454	1.12897820297701	0.80023323872248	0.957817869647846	0.558323172966353	0.944631415335757	8	0.906976744186046	inconclusive	-0.166663637073766	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.0618312157974183	0.68009712657807	-1.40107942022865	1.27741698863381	0.927630459248655	0.957817869647846	0.992396811081268	0.99386472359731	6	0.906976744186046	inconclusive	-0.0618312157974183	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.200706929897929	0.332188547402652	-0.453439218138401	0.854853077934259	0.546244382255453	0.957817869647846	0.655932075349557	0.944631415335757	11	0.906976744186046	inconclusive	0.200706929897929	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
inhibitory_neurons::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	3	inhibitory_neurons	Inhibitory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.222005319364866	0.55611587942387	-1.31710948003304	0.873098841303305	0.690070971005326	0.957817869647846	0.882994725497624	0.970903271611309	10	0.906976744186046	inconclusive	-0.222005319364866	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::sex_F_minus_M__e2::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	1	sex_F_minus_M__e2	F−M | ε2	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.297705799588375	1.39484319702296	-2.44948930152568	3.04490090070243	0.831163764543024	0.957817869647846	0.723511611070009	0.944631415335757	5	0.837209302325581	inconclusive	0.297705799588375	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::sex_F_minus_M__e33::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.193456327277797	0.284595617453241	-0.36706523366523	0.753977888220824	0.497288759610496	0.957817869647846	0.350127587145361	0.944631415335757	25	0.837209302325581	inconclusive	0.193456327277797	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::sex_F_minus_M__e4::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.00269605707635688	0.578872905247585	-1.13741547148684	1.14280758563955	0.996287655192214	0.996287655192214	0.597477039245846	0.944631415335757	10	0.837209302325581	inconclusive	0.00269605707635688	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.224089359075058	0.581547850872698	-0.921290573515734	1.36946929166585	0.700319960142734	0.957817869647846	0.34723224031905	0.944631415335757	7	0.837209302325581	inconclusive	0.224089359075058	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.11983988676448	1.2885421020937	-2.41799128881586	2.65767106234482	0.925974974790729	0.957817869647846	0.633963410094764	0.944631415335757	5	0.837209302325581	inconclusive	0.11983988676448	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.147551486812177	0.345359385743402	-0.532646555995078	0.827749529619432	0.669573439892267	0.957817869647846	0.879583304148222	0.970903271611309	11	0.837209302325581	inconclusive	0.147551486812177	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
immune_cells::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	4	immune_cells	Immune cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.338311757013617	0.546824446587462	-0.73867915066742	1.41530266469465	0.536689845423788	0.957817869647846	0.838395447340287	0.970903271611309	10	0.837209302325581	inconclusive	0.338311757013617	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::sex_F_minus_M__e2::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	1	sex_F_minus_M__e2	F−M | ε2	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.807594603214145	1.14174225155492	-1.44093523733473	3.05612444376302	0.480009155167814	0.957817869647846	0.558253636020805	0.944631415335757	5	0.86046511627907	inconclusive	0.807594603214145	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::sex_F_minus_M__e33::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.815475209726173	0.34811732547424	0.129898238851286	1.50105218060106	0.019929222764168	0.876056714706422	0.0406431746553948	0.671359518075895	28	0.86046511627907	inconclusive	0.815475209726173	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::sex_F_minus_M__e4::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.0576535422905475	0.641255167354278	-1.20522463992491	1.320531724506	0.92843198762636	0.957817869647846	0.758858605974647	0.944631415335757	10	0.86046511627907	inconclusive	0.0576535422905475	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.335997924707694	0.677962852857635	-1.67116766495157	0.999171815536182	0.620607341065563	0.957817869647846	0.408885323281808	0.944631415335757	8	0.86046511627907	inconclusive	-0.335997924707694	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.328117318195666	0.9821507643994	-2.26235010905749	1.60611547266616	0.738595643994907	0.957817869647846	0.99386472359731	0.99386472359731	5	0.86046511627907	inconclusive	-0.328117318195666	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.280018905532101	0.345919115495704	-0.961266755078772	0.401228944014571	0.418992607437536	0.957817869647846	0.50166190696319	0.944631415335757	11	0.86046511627907	inconclusive	-0.280018905532101	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
opcs::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	5	opcs	Oligodendrocyte precursor cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.477802761903525	0.648320471437197	-0.798989722810029	1.75459524661708	0.461814069678938	0.957817869647846	0.165833232510172	0.904544904600936	10	0.86046511627907	inconclusive	0.477802761903525	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::sex_F_minus_M__e2::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	1	sex_F_minus_M__e2	F−M | ε2	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.921248827107397	1.09215471376393	-1.2293457880764	3.07184344229119	0.399715879671791	0.957817869647846	0.548838508274557	0.944631415335757	6	0.883720930232558	inconclusive	0.921248827107397	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::sex_F_minus_M__e33::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	2	sex_F_minus_M__e33	F−M | ε3/3	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.555526690142133	0.339490376119847	-0.112973995327488	1.22402737561175	0.102975228711085	0.957817869647846	0.0836303668654211	0.756043206083282	28	0.883720930232558	inconclusive	0.555526690142133	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::sex_F_minus_M__e4::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.462215628898692	0.600878082490919	-0.720991431695705	1.64542268949309	0.442452861695451	0.957817869647846	0.860834978685023	0.970903271611309	10	0.883720930232558	inconclusive	0.462215628898692	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.20856864383706	0.665282274211068	-1.51859593068976	1.10145864301564	0.75414915389132	0.957817869647846	0.346917786400657	0.944631415335757	8	0.883720930232558	inconclusive	-0.20856864383706	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.574290780802324	0.9265159096867	-2.39872105715695	1.2501394955523	0.535906559859715	0.957817869647846	0.723654461552225	0.944631415335757	6	0.883720930232558	inconclusive	-0.574290780802324	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.29090389582784	0.353656163102387	-0.98729885746599	0.40549106581031	0.411511219838101	0.957817869647846	0.264782347442654	0.928715301675688	11	0.883720930232558	inconclusive	-0.29090389582784	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
oligodendrocytes::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	6	oligodendrocytes	Oligodendrocytes	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	-0.197592834584399	0.594136451006321	-1.36752474635088	0.972339077182079	0.739725761564701	0.957817869647846	0.879253136292274	0.970903271611309	10	0.883720930232558	inconclusive	-0.197592834584399	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::sex_F_minus_M__e2::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	1	sex_F_minus_M__e2	F−M | ε2	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	NA	NA	NA	NA	NA	NA	NA	NA	3	0.790697674418605	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::sex_F_minus_M__e33::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.214167273124682	0.299924048728929	-0.377586448653406	0.805920994902769	0.476092631174801	0.957817869647846	0.540261310457202	0.944631415335757	20	0.790697674418605	inconclusive	0.214167273124682	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::sex_F_minus_M__e4::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	3	sex_F_minus_M__e4	F−M | ε4	sex	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.317832038739145	0.769640380719244	-1.20067760278993	1.83634168026822	0.680118085137563	0.957817869647846	0.975719565767298	0.99386472359731	6	0.790697674418605	inconclusive	0.317832038739145	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	NA	NA	NA	NA	NA	NA	NA	NA	3	0.790697674418605	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	NA	NA	NA	NA	NA	NA	NA	NA	3	0.790697674418605	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.18701189446679	0.343204477586516	-0.490134629139522	0.864158418073103	0.586486182065972	0.957817869647846	0.475296372775497	0.944631415335757	9	0.790697674418605	inconclusive	0.18701189446679	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
vasculature::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	7	vasculature	Vasculature cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	2	nuclear_oxphos_structural_86	Nuclear OXPHOS structural	direct_respiratory	0.0833471288523274	0.762304123000209	-1.42068798878459	1.58738224648924	0.913055954429258	0.957817869647846	0.346388861746377	0.944631415335757	6	0.790697674418605	inconclusive	0.0833471288523274	FALSE	phase13_modifier_landscape_plot_v1	module_2	1.5
astrocytes::sex_F_minus_M__e2::mitochondrial_translation_155	1	astrocytes	Astrocytes	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.124244522450702	0.824353906647785	-1.49910410068683	1.74759314558824	0.880316830911052	0.957817869647846	0.531955582725989	0.944631415335757	6	0.935483870967742	inconclusive	0.124244522450702	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::sex_F_minus_M__e33::mitochondrial_translation_155	1	astrocytes	Astrocytes	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.666305433138647	0.445578315012118	-0.211144092291837	1.54375495856913	0.136044230910913	0.957817869647846	0.042536443763728	0.671359518075895	28	0.935483870967742	inconclusive	0.666305433138647	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::sex_F_minus_M__e4::mitochondrial_translation_155	1	astrocytes	Astrocytes	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.586607496317914	0.414842971192044	-1.40353183023827	0.230316837602447	0.15855831723428	0.957817869647846	0.31456392235831	0.944631415335757	10	0.935483870967742	inconclusive	-0.586607496317914	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::apoe_e2_minus_e33__Female::mitochondrial_translation_155	1	astrocytes	Astrocytes	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.241306104643165	0.431806300468468	-0.609023053349288	1.09163526263562	0.576764671529511	0.957817869647846	0.486480748519306	0.944631415335757	7	0.935483870967742	inconclusive	0.241306104643165	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::apoe_e2_minus_e33__Male::mitochondrial_translation_155	1	astrocytes	Astrocytes	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.783367015331111	0.822845723247077	-0.837011636502552	2.40374566716477	0.341980449534747	0.957817869647846	0.250979402730477	0.928715301675688	6	0.935483870967742	inconclusive	0.783367015331111	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::apoe_e4_minus_e33__Female::mitochondrial_translation_155	1	astrocytes	Astrocytes	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.692482323655933	0.351298134524994	-1.38427178251949	-0.000692864792372627	0.049772689512111	0.957817869647846	0.0499919887914368	0.671359518075895	11	0.935483870967742	inconclusive	-0.692482323655933	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
astrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	1	astrocytes	Astrocytes	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.560430605800628	0.496206450039224	-0.416717741489615	1.53757895309087	0.259769425041827	0.957817869647846	0.438360663429123	0.944631415335757	10	0.935483870967742	inconclusive	0.560430605800628	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::sex_F_minus_M__e2::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.369152825376263	1.08502405412786	-2.50570624472693	1.7674005939744	0.733961445452247	0.957817869647846	0.563364052216184	0.944631415335757	6	0.948387096774194	inconclusive	-0.369152825376263	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::sex_F_minus_M__e33::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.304373703403398	0.282124023736492	-0.859912583211623	0.251165176404827	0.2816478147161	0.957817869647846	0.241975035188275	0.928715301675688	28	0.948387096774194	inconclusive	-0.304373703403398	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::sex_F_minus_M__e4::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.639121645614376	0.903970859908085	-2.41915778802268	1.14091449679393	0.480189859195427	0.957817869647846	0.869549270185861	0.970903271611309	10	0.948387096774194	inconclusive	-0.639121645614376	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::apoe_e2_minus_e33__Female::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.371444476994268	0.674701532507382	-0.957130553979108	1.70001950796764	0.582427536023151	0.957817869647846	0.692096722827619	0.944631415335757	8	0.948387096774194	inconclusive	0.371444476994268	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::apoe_e2_minus_e33__Male::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	0.436223598967133	0.888571203060402	-1.31348861710095	2.18593581503522	0.623892178291939	0.957817869647846	0.754888104967319	0.944631415335757	6	0.948387096774194	inconclusive	0.436223598967133	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::apoe_e4_minus_e33__Female::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.36104411434932	0.842875053971245	-2.02077467220792	1.29868644350928	0.668752176210512	0.957817869647846	0.247760439720489	0.928715301675688	11	0.948387096774194	inconclusive	-0.36104411434932	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
excitatory_neurons::apoe_e4_minus_e33__Male::mitochondrial_translation_155	2	excitatory_neurons	Excitatory neurons	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.0262961721383422	0.446981263750675	-0.906460389529643	0.853868045252959	0.953132232800841	0.963841583731187	0.951566594591783	0.99386472359731	10	0.948387096774194	inconclusive	-0.0262961721383422	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::sex_F_minus_M__e2::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	1	sex_F_minus_M__e2	F−M | ε2	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-1.43219757816699	1.18889471038716	-3.77337068994754	0.908975533613547	0.229443767564133	0.957817869647846	0.0663513996568953	0.746453246140072	6	0.941935483870968	inconclusive	-1.43219757816699	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::sex_F_minus_M__e33::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	2	sex_F_minus_M__e33	F−M | ε3/3	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.275050228297649	0.20157956689047	-0.672000990854793	0.121900534259494	0.173607133146284	0.957817869647846	0.766201036883448	0.944631415335757	27	0.941935483870968	inconclusive	-0.275050228297649	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
inhibitory_neurons::sex_F_minus_M__e4::mitochondrial_translation_155	3	inhibitory_neurons	Inhibitory neurons	3	sex_F_minus_M__e4	F−M | ε4	sex	3	mitochondrial_translation_155	Mitochondrial translation	respiration_supporting	-0.15010705494652	0.450697048817067	-1.03762030824862	0.737406198355579	0.739363002133146	0.957817869647846	0.255122659722043	0.928715301675688	10	0.941935483870968	inconclusive	-0.15010705494652	FALSE	phase13_modifier_landscape_plot_v1	module_3	1.5
