schema_version	candidate_id	gene	broad_network	trait_id	is_mtdna_gene	analysis_scope	gate_state	regional_min_p	regional_signal	magma_p	magma_signal	extension_grade	extension_evidence_type	best_route_id	independence_class	baseline_grade	cumulative_phase19_grade	newly_biomarker_supported	permitted_interpretation
phase19_endophenotype_gwas_qtl_extension_v1	GS023	MT-CO3	Astrocytes	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS024	MT-CO3	Inhibitory_neurons	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS025	MT-CO3	OPCs	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS026	MT-CO3	Vasculature_cells	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS027	MT-CYB	Excitatory_neurons	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS028	MT-CYB	Inhibitory_neurons	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS027	MT-CYB	Excitatory_neurons	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS028	MT-CYB	Inhibitory_neurons	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS027	MT-CYB	Excitatory_neurons	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS028	MT-CYB	Inhibitory_neurons	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS029	MT-ND4	Microglia	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS030	MT-ND4	OPCs	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS031	MT-ND4	Oligodendrocytes	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS032	MT-ND4	Vasculature_cells	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS029	MT-ND4	Microglia	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS030	MT-ND4	OPCs	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS031	MT-ND4	Oligodendrocytes	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS032	MT-ND4	Vasculature_cells	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS029	MT-ND4	Microglia	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS030	MT-ND4	OPCs	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS031	MT-ND4	Oligodendrocytes	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS032	MT-ND4	Vasculature_cells	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS033	MT-ND5	Inhibitory_neurons	csf_abeta42	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS033	MT-ND5	Inhibitory_neurons	csf_total_tau	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS033	MT-ND5	Inhibitory_neurons	csf_ptau181	TRUE	not_applicable_mtdna	not_applicable_mtdna	NA	FALSE	NA	FALSE	not_assessable	not_applicable_mtdna	NA	not_applicable	not_assessable	not_assessable	FALSE	Nuclear endophenotype GWAS/QTL analysis is not applicable to mtDNA genes.
phase19_endophenotype_gwas_qtl_extension_v1	GS034	NCOA1	OPCs	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002237	FALSE	0.21037	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for NCOA1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS034	NCOA1	OPCs	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.001367	FALSE	0.83469	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for NCOA1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS034	NCOA1	OPCs	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.000518	FALSE	0.89758	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for NCOA1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS035	RPL11	Astrocytes	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.000102	FALSE	0.18133	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS036	RPL11	Excitatory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.000102	FALSE	0.18133	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS037	RPL11	Microglia	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.000102	FALSE	0.18133	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS038	RPL11	Oligodendrocytes	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.000102	FALSE	0.18133	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS035	RPL11	Astrocytes	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.001132	FALSE	0.37974	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS036	RPL11	Excitatory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.001132	FALSE	0.37974	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS037	RPL11	Microglia	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.001132	FALSE	0.37974	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS038	RPL11	Oligodendrocytes	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.001132	FALSE	0.37974	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS035	RPL11	Astrocytes	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002691	FALSE	0.36387	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS036	RPL11	Excitatory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002691	FALSE	0.36387	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS037	RPL11	Microglia	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002691	FALSE	0.36387	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS038	RPL11	Oligodendrocytes	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002691	FALSE	0.36387	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL11 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS039	RPL15	Astrocytes	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0003943	FALSE	0.62115	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS039	RPL15	Astrocytes	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.00045	FALSE	0.0025945	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS039	RPL15	Astrocytes	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0004871	FALSE	0.0089164	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS040	RPL38	Inhibitory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005451	FALSE	0.22922	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPL38 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS040	RPL38	Inhibitory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	6.334e-05	FALSE	0.71713	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPL38 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS040	RPL38	Inhibitory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0001213	FALSE	0.55932	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPL38 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS041	RPLP1	Astrocytes	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005375	FALSE	0.54274	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS042	RPLP1	Inhibitory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005375	FALSE	0.54274	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS041	RPLP1	Astrocytes	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005155	FALSE	0.6556	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS042	RPLP1	Inhibitory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005155	FALSE	0.6556	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS041	RPLP1	Astrocytes	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	2.353e-05	FALSE	0.8613	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS042	RPLP1	Inhibitory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	2.353e-05	FALSE	0.8613	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPLP1 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS043	RPS13	Excitatory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.003246	FALSE	0.85305	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPS13 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS043	RPS13	Excitatory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0002773	FALSE	0.70916	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPS13 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS043	RPS13	Excitatory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0009787	FALSE	0.56996	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPS13 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS044	RPS15	Inhibitory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0001749	FALSE	0.91	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS045	RPS15	OPCs	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0001749	FALSE	0.91	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS044	RPS15	Inhibitory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	4.465e-05	FALSE	0.8418	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS045	RPS15	OPCs	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	4.465e-05	FALSE	0.8418	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS044	RPS15	Inhibitory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	3.174e-05	FALSE	0.9447	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS045	RPS15	OPCs	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	3.174e-05	FALSE	0.9447	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for RPS15 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS046	SELENOW	Excitatory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	8.787e-05	FALSE	0.79085	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	weak	weak	FALSE	No qualifying csf_abeta42 GWAS signal was found for SELENOW under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS046	SELENOW	Excitatory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	4.203e-05	FALSE	0.43037	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	weak	weak	FALSE	No qualifying csf_total_tau GWAS signal was found for SELENOW under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS046	SELENOW	Excitatory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	5.137e-05	FALSE	0.7398	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	weak	weak	FALSE	No qualifying csf_ptau181 GWAS signal was found for SELENOW under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS047	UQCR10	Excitatory_neurons	csf_abeta42	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	0.0005278	FALSE	0.88572	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_abeta42 GWAS signal was found for UQCR10 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS047	UQCR10	Excitatory_neurons	csf_total_tau	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	2.278e-05	FALSE	0.012213	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_total_tau GWAS signal was found for UQCR10 under the frozen gates.
phase19_endophenotype_gwas_qtl_extension_v1	GS047	UQCR10	Excitatory_neurons	csf_ptau181	FALSE	nuclear_gwas_qtl	no_qualifying_gwas_signal	2.704e-05	FALSE	0.019306	FALSE	none_found	assessable_no_qualifying_GWAS_signal	NA	overlap_or_independence_unresolved	none_found	none_found	FALSE	No qualifying csf_ptau181 GWAS signal was found for UQCR10 under the frozen gates.
