schema_version	check_id	source_id	role	path	expected	observed	status	detail
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_011	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_coloc_prior_sensitivity.tsv.gz	34493e1e26810084edd055c6c5dded9336f39d3f3c2f5bc849ab837db030a656	34493e1e26810084edd055c6c5dded9336f39d3f3c2f5bc849ab837db030a656	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_012	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_rare_variant_evidence.tsv	2c728fcabe5751b5762c700119baa34677e39b1e5e654d098d9e057df36258e0	2c728fcabe5751b5762c700119baa34677e39b1e5e654d098d9e057df36258e0	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_013	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_mtdna_evidence.tsv	8953742fc469041ddd2aed07f69ad6618ed32d609a3356f1ca03e429cb57b136	8953742fc469041ddd2aed07f69ad6618ed32d609a3356f1ca03e429cb57b136	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_014	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_assessability.tsv	80555568098e1b408d86d367d07a6578b44f7a1c02cb8bef9833efcf580a9734	80555568098e1b408d86d367d07a6578b44f7a1c02cb8bef9833efcf580a9734	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_015	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_evidence_summary.tsv	a183215ecf344a56cc5f4c2980b01fc16618809c25968d87673a7c0c6ed1bfcc	a183215ecf344a56cc5f4c2980b01fc16618809c25968d87673a7c0c6ed1bfcc	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_016	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_figure_data.tsv.gz	fe2649ad63c102bdfd7d2f9fa7bd98eac225cba5c34ef213a73622999dd8a1df	fe2649ad63c102bdfd7d2f9fa7bd98eac225cba5c34ef213a73622999dd8a1df	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_017	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_evidence_matrix.pdf	187fe028cce2b506c51171cf66d6da6f540952f8d46df4cdc33841f03dfcf27b	187fe028cce2b506c51171cf66d6da6f540952f8d46df4cdc33841f03dfcf27b	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_018	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_evidence_matrix.png	07c22d0eff2e72a0d2d949cde8950463c88785855020ae2a9aeb8f396e219f62	07c22d0eff2e72a0d2d949cde8950463c88785855020ae2a9aeb8f396e219f62	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_019	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_locus_plots.pdf	c4af0f54814b34adfdb80772b87aad7c6c1f4a8ba45a49a072686d5c93307c36	c4af0f54814b34adfdb80772b87aad7c6c1f4a8ba45a49a072686d5c93307c36	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_020	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_stage_status.tsv	143e01668e36ef92b2602a5f4ddaa0619daab5c3a41bbe510d1ca0f86ccd3e63	143e01668e36ef92b2602a5f4ddaa0619daab5c3a41bbe510d1ca0f86ccd3e63	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier1_021	tier1	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier1/genetic_support_checks.tsv	d0af07b854c5f156e45de1268806a41a04f64f49b43c3cb416bc3c8dd12df7da	d0af07b854c5f156e45de1268806a41a04f64f49b43c3cb416bc3c8dd12df7da	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_001	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_analysis_manifest.tsv	3a183c4d1ba37a8f7d63fa3007f74d18f57f40ef59f6a1b7e2df3bacb030c9d0	3a183c4d1ba37a8f7d63fa3007f74d18f57f40ef59f6a1b7e2df3bacb030c9d0	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_002	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_candidate_route_manifest.tsv	38fe2c58e3f8de3f24704f321de6047746be3935083856d288caaf452f996e06	38fe2c58e3f8de3f24704f321de6047746be3935083856d288caaf452f996e06	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_003	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_dataset_registry.tsv	f237d7428ba8c596f758610b846364e306f51063008d5f2b891a1af95832ead9	f237d7428ba8c596f758610b846364e306f51063008d5f2b891a1af95832ead9	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_004	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_input_inventory.tsv	27f59210dd64b93de09ae05ae87a8c4d3e2077265c2969cc4f3b1a67379e5327	27f59210dd64b93de09ae05ae87a8c4d3e2077265c2969cc4f3b1a67379e5327	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_005	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_source_checks.tsv	da586816362e836c50a8412ca8a77dc5b665fdeb5b5ff13ea2589a9edd9f4ab4	da586816362e836c50a8412ca8a77dc5b665fdeb5b5ff13ea2589a9edd9f4ab4	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_006	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_rerun_decisions.tsv	a5592ef13479acaaa251135d5cb11ffa2045616569b4a8c83e48de093a0d03e7	a5592ef13479acaaa251135d5cb11ffa2045616569b4a8c83e48de093a0d03e7	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_007	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_gwas_finemapping.tsv.gz	bedc31c54e4927be8081fd0334ea98ad0359e2439a142713887162027a7931de	bedc31c54e4927be8081fd0334ea98ad0359e2439a142713887162027a7931de	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_008	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_qtl_finemapping.tsv.gz	cbe2ee2bb971a422b5ba1ce1ead0fd1b70a524adf43431be1560652e0fc629cf	cbe2ee2bb971a422b5ba1ce1ead0fd1b70a524adf43431be1560652e0fc629cf	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_009	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_variant_harmonization.tsv.gz	9e2238ec0a2a5dfe77c503d53d8fb79380847cb419e1dbb02df2d400f80e5cbd	9e2238ec0a2a5dfe77c503d53d8fb79380847cb419e1dbb02df2d400f80e5cbd	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_010	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_variant_harmonization_summary.tsv	a490e13eecc6ca7f8726ec392a9104e710de1198fc9f90a4ba719499b4b283ab	a490e13eecc6ca7f8726ec392a9104e710de1198fc9f90a4ba719499b4b283ab	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_011	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_colocalization.tsv.gz	cb74403438e50ed2969e4588f2d9fe2f304d849277c669560c6aa758b64f2f37	cb74403438e50ed2969e4588f2d9fe2f304d849277c669560c6aa758b64f2f37	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_012	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_colocalization_qc.tsv	888d26243c0bc209f7f24074b79e3b740a3b8fb17cba2e6e706d5a528214e608	888d26243c0bc209f7f24074b79e3b740a3b8fb17cba2e6e706d5a528214e608	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_013	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_prior_sensitivity.tsv.gz	c9a85d65a2b9226a7f02687d7d6e951785329aaa63740297c3d16840b500bf52	c9a85d65a2b9226a7f02687d7d6e951785329aaa63740297c3d16840b500bf52	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_014	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_assessability.tsv	94edfae377fb6e935764786883b947786fdf5432ce80dcabf854030d0dc17114	94edfae377fb6e935764786883b947786fdf5432ce80dcabf854030d0dc17114	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_015	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_evidence_summary.tsv	1bc6912aac2de8fb3342a323ed0002dd2b141514574f9e98e92937308a3a621c	1bc6912aac2de8fb3342a323ed0002dd2b141514574f9e98e92937308a3a621c	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_016	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_figure_data.tsv.gz	fb7f80d9850a322715745f01a1989a2bc56bedafea4f1303a545cee521d24946	fb7f80d9850a322715745f01a1989a2bc56bedafea4f1303a545cee521d24946	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_017	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_evidence_matrix.pdf	c0a2cfaf5033cb1337a9a20a0fd4a32034a8e31bbfdbdef4b44c5e1335e4dca9	c0a2cfaf5033cb1337a9a20a0fd4a32034a8e31bbfdbdef4b44c5e1335e4dca9	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_018	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_evidence_matrix.png	f90c04d91ef6020fd88fc0d6dd53276138c393eefa4c16b9f57368dd2726cd7e	f90c04d91ef6020fd88fc0d6dd53276138c393eefa4c16b9f57368dd2726cd7e	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_019	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_locus_plots.pdf	29cb5da010350859f062489adb545a5d5478aba340bc5b6d641c9799968ad1e0	29cb5da010350859f062489adb545a5d5478aba340bc5b6d641c9799968ad1e0	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_020	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_stage_status.tsv	a8894a122b60a648c547a4b1a44c3b0a4658b9241f62107d8a768fb566093821	a8894a122b60a648c547a4b1a44c3b0a4658b9241f62107d8a768fb566093821	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_021	tier2	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_regional/tier2_checks.tsv	8e2c827002eac55be87b1841d3af14521a8b08357fe9dd0a15e24cd02c783bcd	8e2c827002eac55be87b1841d3af14521a8b08357fe9dd0a15e24cd02c783bcd	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_001	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_analysis_manifest.tsv	9014c0bca50f4893599bf9b74d2080a6327601f50efb4e08af08acfb512089d2	9014c0bca50f4893599bf9b74d2080a6327601f50efb4e08af08acfb512089d2	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_002	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_route_manifest.tsv	f05a03fff2f01ea04a3ff9d7258ea239f7ff8319bbb39928dd89dcb8bc3e9aa6	f05a03fff2f01ea04a3ff9d7258ea239f7ff8319bbb39928dd89dcb8bc3e9aa6	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_003	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_dataset_registry.tsv	d916e7f008e76184fea8f7bf9b0504ed669526603d61c6046f85f30b3da9e6ba	d916e7f008e76184fea8f7bf9b0504ed669526603d61c6046f85f30b3da9e6ba	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_004	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_request_manifest.tsv	1bb8d0515066650da2c97f29c0a34616305aee33fffea08a10c27828d444b15a	1bb8d0515066650da2c97f29c0a34616305aee33fffea08a10c27828d444b15a	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_005	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_input_inventory.tsv	1aa509cf2d3c0dabe4047d0253e50d77163d34c5df41eed9a893bd336de19707	1aa509cf2d3c0dabe4047d0253e50d77163d34c5df41eed9a893bd336de19707	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_006	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_source_checks.tsv	a256e9787b182a02f604a57b0756f37c4bb1bb71ead1f21f2f541f4683a8904a	a256e9787b182a02f604a57b0756f37c4bb1bb71ead1f21f2f541f4683a8904a	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_007	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_route_decisions.tsv	56adc558f61ac7cecbcc0fb69698daba687bbd8f7c7fbc03dde998c5ca14b190	56adc558f61ac7cecbcc0fb69698daba687bbd8f7c7fbc03dde998c5ca14b190	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_008	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_regional_gwas_summary.tsv	a63afdfb94092151528329f84d7f92829e1fbaeebbfe33eb501db6e5ecec580f	a63afdfb94092151528329f84d7f92829e1fbaeebbfe33eb501db6e5ecec580f	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_009	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_regional_qtl_summary.tsv	4242932acddd8da57808c8b8d560ec48ff40600d8e76860ff191a2af6974d99e	4242932acddd8da57808c8b8d560ec48ff40600d8e76860ff191a2af6974d99e	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_010	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_gwas_finemapping.tsv.gz	ae7ed941659254032da6d344acb5e38c4b07084f08164effab323c3930163492	ae7ed941659254032da6d344acb5e38c4b07084f08164effab323c3930163492	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_011	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_qtl_finemapping.tsv.gz	8992140833d657f18d9e11f349893ae91ae1e2798f0999d0e7c906526d09f210	8992140833d657f18d9e11f349893ae91ae1e2798f0999d0e7c906526d09f210	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_012	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_ld_qc.tsv	b7214103bc1e560515c7f5ef5f3b72c46f2cd586d07b21a8a9e02a9e9ddfb862	b7214103bc1e560515c7f5ef5f3b72c46f2cd586d07b21a8a9e02a9e9ddfb862	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_013	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_variant_harmonization.tsv.gz	705d6cd6d9493830b2a7cb3a28e060f2515106abe0b53bcf074bf02793157eec	705d6cd6d9493830b2a7cb3a28e060f2515106abe0b53bcf074bf02793157eec	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_014	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_variant_harmonization_summary.tsv	62f334ad8df0e563ddec68adee2083f3f9e22aa5233aefd7296a8edd290e44ed	62f334ad8df0e563ddec68adee2083f3f9e22aa5233aefd7296a8edd290e44ed	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_015	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_colocalization.tsv.gz	101a54f6b08a4e8c0d64a3378165cc195bb4251b1d35bca37cf030609558c1c0	101a54f6b08a4e8c0d64a3378165cc195bb4251b1d35bca37cf030609558c1c0	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_016	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_colocalization_qc.tsv	64aaa8749ac8f323e4f8751daea25578714884b9a1b951c64e98348dfec7a578	64aaa8749ac8f323e4f8751daea25578714884b9a1b951c64e98348dfec7a578	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_017	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_prior_sensitivity.tsv.gz	101a54f6b08a4e8c0d64a3378165cc195bb4251b1d35bca37cf030609558c1c0	101a54f6b08a4e8c0d64a3378165cc195bb4251b1d35bca37cf030609558c1c0	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_018	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_assessability.tsv	89c73b95190b9e49b92cfc6c5f037592b12281fb60d67c062fe355c4e333a772	89c73b95190b9e49b92cfc6c5f037592b12281fb60d67c062fe355c4e333a772	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_019	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_evidence_summary.tsv	d9341d29479002310c22113a48537306a9c5f4cb5850a84cd8a0f61427529a39	d9341d29479002310c22113a48537306a9c5f4cb5850a84cd8a0f61427529a39	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_020	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_figure_data.tsv.gz	10ef8ef284b335dedb1dcb9d7560b343d8e43183269420256ada3820587a9ae5	10ef8ef284b335dedb1dcb9d7560b343d8e43183269420256ada3820587a9ae5	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_021	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_evidence_matrix.pdf	2c647c10932d2adfffc32376b893c974bd31f61a74f4d81a1df3b0caa64a069e	2c647c10932d2adfffc32376b893c974bd31f61a74f4d81a1df3b0caa64a069e	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_022	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_evidence_matrix.png	c930b058f5e7494781b1c183cfceb4b633af143b95e2a8aa11c27ec136b9fa49	c930b058f5e7494781b1c183cfceb4b633af143b95e2a8aa11c27ec136b9fa49	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_023	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_locus_plots.pdf	748bdcaa008ebc1792cb4e5bc4e88b50aafeb0651dc16529e569867bcc1d5442	748bdcaa008ebc1792cb4e5bc4e88b50aafeb0651dc16529e569867bcc1d5442	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	baseline_tier2_recovery_024	tier2_recovery	immutable_baseline_artifact	results/minerva_production/19_genetic_support_tier2_recovery/recovery_checks.tsv	d3fba12ae5b3db72befef7d1ea695ee02c697d47a9b277544a6f0c1299590fb7	d3fba12ae5b3db72befef7d1ea695ee02c697d47a9b277544a6f0c1299590fb7	pass	upstream_artifact_hash_reproduced
phase19_endophenotype_gwas_qtl_extension_v1	gwas_source_01	GCST90726396	trait_identity_and_raw_checksum	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/gwas_raw/GCST90726396.tsv	Cerebrospinal fluid amyloid beta 42 levels|4cb99e5a870ebf9d6f0d9601f4bbee08	Cerebrospinal fluid amyloid beta 42 levels|4cb99e5a870ebf9d6f0d9601f4bbee08	pass	official_GWAS_Catalog_metadata_and_MD5_match
phase19_endophenotype_gwas_qtl_extension_v1	gwas_source_02	GCST90726397	trait_identity_and_raw_checksum	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/gwas_raw/GCST90726397.tsv	Cerebrospinal fluid t-tau levels|e54e8dd64b2c9fc8893ddf04f0be5716	Cerebrospinal fluid t-tau levels|e54e8dd64b2c9fc8893ddf04f0be5716	pass	official_GWAS_Catalog_metadata_and_MD5_match
phase19_endophenotype_gwas_qtl_extension_v1	gwas_source_03	GCST90726398	trait_identity_and_raw_checksum	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/gwas_raw/GCST90726398.tsv	Cerebrospinal fluid p-tau181 levels|e867ec48c1a490be5613746f70a557a8	Cerebrospinal fluid p-tau181 levels|e867ec48c1a490be5613746f70a557a8	pass	official_GWAS_Catalog_metadata_and_MD5_match
