schema_version	library	network	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_nonredundant_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_COMPLEX_III_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COMPLEX_III_ASSEMBLY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	19	2	UQCR10;UQCRHL	48.785964912280704	0.0007275277644095704	0.11501552566438572	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_CRISTAE_FORMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CRISTAE_FORMATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	24	2	ATP5MC2;TMEM11	38.62222222222223	0.0011669588721403184	0.1691117898876678	True	C	Cristae formation	#D55E00	nonredundant representative; FDR-significant unless explicitly labeled contextual
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	37	2	NDUFA6;NDUFB6	25.052252252252252	0.0027706758327287876	0.31747201851922124	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	37	2	NDUFA6;NDUFB6	25.052252252252252	0.0027706758327287876	0.31747201851922124	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	38	2	NDUFA6;NDUFB6	24.392982456140352	0.002920961642500023	0.31747201851922124	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	38	2	NDUFA6;NDUFB6	24.392982456140352	0.002920961642500023	0.31747201851922124	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	44	2	NDUFA6;NDUFB6	21.066666666666666	0.003901364279577971	0.3990866165991819	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_CARDIAC_MUSCLE_CONTRACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CARDIAC_MUSCLE_CONTRACTION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	46	2	UQCR10;UQCRHL	20.150724637681158	0.004257789843135009	0.41134980762287676	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	50	2	NDUFA6;NDUFB6	18.538666666666668	0.0050143807939299475	0.4589478000339041	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MITOCHONDRIAL_BIOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_BIOGENESIS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	78	2	ATP5MC2;TMEM11	11.883760683760684	0.011871647869757439	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	17	1	ELOC	27.262745098039215	0.03609456769742193	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	18	1	ELOC	25.74814814814815	0.03817943885597112	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	PID_HIF2PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_HIF2PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	20	1	ELOC	23.173333333333332	0.0423365607724119	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MTORC1_MEDIATED_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MTORC1_MEDIATED_SIGNALLING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	21	1	LAMTOR5	22.06984126984127	0.04440882730276589	1.0	True	M	mTORC1-mediated signaling	#CC79A7	nonredundant representative; FDR-significant unless explicitly labeled contextual
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_SIGNALING_BY_CSF3_G_CSF	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SIGNALING_BY_CSF3_G_CSF	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	21	1	ELOC	22.06984126984127	0.04440882730276589	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	26	1	ELOC	17.825641025641026	0.05470752989811665	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	26	1	ELOC	17.825641025641026	0.05470752989811665	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	27	1	LAMTOR5	17.165432098765432	0.056754799180751395	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	29	1	ELOC	15.9816091954023	0.06083692886564384	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	31	1	ELOC	14.950537634408603	0.06490256511515877	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	PID_MYC_REPRESS_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_MYC_REPRESS_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	32	1	TMEM126A	14.483333333333333	0.06692921755314064	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_PROTEASOME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_PROTEASOME	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	34	1	POMP	13.631372549019607	0.07097022964116209	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MTOR_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MTOR_SIGNALLING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	36	1	LAMTOR5	12.874074074074075	0.07499490263668888	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	38	1	ELOC	12.196491228070176	0.07900329790271086	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_HIV_TRANSCRIPTION_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_TRANSCRIPTION_ELONGATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	40	1	ELOC	11.586666666666666	0.0829954765894292	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_AMINO_ACIDS_REGULATE_MTORC1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_AMINO_ACIDS_REGULATE_MTORC1	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	41	1	LAMTOR5	11.304065040650405	0.08498550376696949	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	41	1	ELOC	11.304065040650405	0.08498550376696949	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_PROTEASOME_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_PROTEASOME_ASSEMBLY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	41	1	POMP	11.304065040650405	0.08498550376696949	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	229	2	ATP5MC2;TMEM11	4.047743813682678	0.08561746539123795	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	44	1	UQCR10	10.533333333333333	0.09093142776587378	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	PID_P75_NTR_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_P75_NTR_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	46	1	MAGEH1	10.075362318840579	0.09487532149813856	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	47	1	CHCHD10	9.860992907801418	0.09684127431851618	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	50	1	NDUFA6	9.269333333333334	0.10271524678038615	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	50	1	LAMTOR5	9.269333333333334	0.10271524678038615	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	50	1	POP7	9.269333333333334	0.10271524678038615	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	52	1	ELOC	8.912820512820513	0.10661139831434592	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DISORDERS_OF_MITOCHONDRIAL_HOMEOSTATIS_DYNAMICS_PROTEIN_IMPORT_AND_QUALITY_CONTROL	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	53	1	TMEM126A	8.744654088050314	0.10855354744844517	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	54	1	ELOC	8.582716049382716	0.11049175541891529	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_RSV_HOST_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RSV_HOST_INTERACTIONS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	54	1	ELOC	8.582716049382716	0.11049175541891529	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_RENAL_CELL_CARCINOMA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_RENAL_CELL_CARCINOMA	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	55	1	ELOC	8.426666666666666	0.11242602965328993	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	55	1	ELOC	8.426666666666666	0.11242602965328993	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	273	2	ELOC;LAMTOR5	3.3953601953601953	0.11535541060235709	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	65	1	ELOC	7.13025641025641	0.13155404135567508	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TP53_REGULATES_METABOLIC_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TP53_REGULATES_METABOLIC_GENES	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	68	1	LAMTOR5	6.815686274509804	0.13721698081310482	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSLATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	304	2	ELOC;MRPL4	3.049122807017544	0.13775999292542612	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	72	1	ATP5MC2	6.437037037037038	0.14471396500134226	1.0	False				
phase18_lamtor5_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	15	74	1	MRPL4	6.263063063063063	0.14843961487641122	1.0	False				
