schema_version	broad_network	network_display_order	key_driver	driver_display_order	signature_group	sex	apoe_group	signature_direction	candidate_runs_tested	eligible_runs	ranking_coverage_fraction_group	significant_runs	significant_run_fraction	acat_combined_p	acat_negative_log10_p	acat_negative_log10_p_display	evidence_color_cap	overall_acat_combined_p	overall_acat_negative_log10_p	overall_acat_evidence_standardized	acat_input_p_value	acat_na_action	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	conservative_significant_runs	conservative_fine_cell_types	display_status	selection_rule	network_color	display_network
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	M_e4	Male	e4	AD_up_mito	1	2	0.5	0	0	1	0	0	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	F_e2	Female	e2	AD_down_mito	4	4	1	0	0	1	0	0	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	F_e33	Female	e33	AD_down_mito	7	7	1	1	0.142857142857143	0.00483794984061473	2.31533863867302	2.31533863867302	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	F_e4	Female	e4	AD_down_mito	9	12	0.75	2	0.222222222222222	0.00097873282394673	3.00933584642121	3.00933584642121	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	M_e2	Male	e2	AD_down_mito	9	10	0.9	5	0.555555555555556	1.99791994435694e-06	5.69942191772194	5.69942191772194	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	M_e33	Male	e33	AD_down_mito	7	7	1	0	0	0.0802201086064064	1.09571675438216	1.09571675438216	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	LAMTOR5	8	M_e4	Male	e4	AD_down_mito	6	9	0.666666666666667	0	0	0.0220880271721699	1.65584307210964	1.65584307210964	7.74823007452389	1.83287112198478e-05	4.73686807130543	0.204787287588692	raw_p_value	na.to1	81	92	0.880434782608696	7	5	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e2	Female	e2	AD_up_mito	9	9	1	0	0	1	0	0	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e33	Female	e33	AD_up_mito	14	14	1	0	0	0.255827765595763	0.592052322286461	0.592052322286461	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0.319824479201693	0.495088298640586	0.495088298640586	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e2	Male	e2	AD_up_mito	9	9	1	0	0	0.148409665797885	0.828537812898082	0.828537812898082	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e33	Male	e33	AD_up_mito	6	6	1	0	0	0.0624000574749151	1.20481501030112	1.20481501030112	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e4	Male	e4	AD_up_mito	2	2	1	0	0	1	0	0	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e2	Female	e2	AD_down_mito	4	4	1	1	0.25	0.0026785675282733	2.57209740033208	2.57209740033208	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e33	Female	e33	AD_down_mito	7	7	1	0	0	0.0129807730662144	1.88669944248222	1.88669944248222	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	F_e4	Female	e4	AD_down_mito	12	12	1	3	0.25	0.000272080728620683	3.56530221805152	3.56530221805152	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e2	Male	e2	AD_down_mito	10	10	1	1	0.1	0.000509451419610917	3.29289722323914	3.29289722323914	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e33	Male	e33	AD_down_mito	7	7	1	0	0	0.00155347462098373	2.80869583739244	2.80869583739244	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Inhibitory_neurons	3	BEX3	9	M_e4	Male	e4	AD_down_mito	9	9	1	0	0	0.0221529108674068	1.65456919988817	1.65456919988817	7.74823007452389	0.00130325982247701	2.88496899317517	0.124724810992467	raw_p_value	na.to1	92	92	1	4	4	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#0072B2	Inhibitory neurons
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e33	Female	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.0335586552593541	1.47419545026119	1.47419545026119	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPL11	10	M_e4	Male	e4	AD_down_mito	2	2	1	1	0.5	2.68004681869098e-06	5.57185761906019	5.57185761906019	7.74823007452389	1.60796733501999e-05	4.79372277795365	0.243322809187907	raw_p_value	na.to1	12	12	1	1	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e33	Female	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e4	Male	e4	AD_up_mito	1	1	1	1	1	3.72155702860917e-05	4.42927532155441	4.42927532155441	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	0.0183334215889629	1.73675647456138	1.73675647456138	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.0440244963994119	1.35630560327	1.35630560327	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	SLC11A1	11	M_e4	Male	e4	AD_down_mito	2	2	1	0	0	1	0	0	7.74823007452389	0.000445341937639118	3.35130640563757	0.170107727718302	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e33	Female	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e2	Female	e2	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.0653203127438848	1.18495174459339	1.18495174459339	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1	0	0	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	Microglia	4	RPS15	12	M_e4	Male	e4	AD_down_mito	2	2	1	1	0.5	0.00130565043962007	2.88417308069076	2.88417308069076	7.74823007452389	0.00777059080636539	2.10954596006782	0.107077666542457	raw_p_value	na.to1	12	12	1	1	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#CC79A7	Microglia
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0.00699054064019806	2.15548923513057	2.15548923513057	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	2.99646013066942e-10	9.52339149642418	7.74823007452389	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0.0155226324492902	1.80903462578055	1.80903462578055	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e33	Male	e33	AD_up_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	1	0	0	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e2	Female	e2	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
phase12_kda_figure_b_acat_plotted_data_v1	OPCs	5	RPS15	13	F_e33	Female	e33	AD_down_mito	0	0	NA	0	NA	NA	NA	NA	7.74823007452389	8.79637827528632e-16	15.0556961027154	1	raw_p_value	na.to1	9	9	1	2	1	no_eligible_or_tested_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#56B4E9	OPCs
