schema_version	context_id	module_id	test_id	contrast_id	contrast_order	modifier	module_order	module_role	group_1	group_2	group_3	group_4	group_1_donors	group_2_donors	group_3_donors	group_4_donors	group_1_donors_threshold50	group_2_donors_threshold50	group_3_donors_threshold50	group_4_donors_threshold50	minimum_group_donors	coverage_fraction	admitted_genes	coverage_pass	design_rank	residual_df	eligibility_status	model_status	failure_reason	estimate	robust_se	ci_low	ci_high	t_statistic	p_value_score	pc1_estimate.x	pc1_robust_se	pc1_ci_low	pc1_ci_high	pc1_p_value	q_value_score	direction	p_value_camera	q_value_camera	camera_status	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate.y	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status	nci_mean_z_pc1_correlation	pc1_reliable	donor_count_confirmatory	module_coverage_pass	score_q_pass	effect_meets_sesoi	interval_excludes_zero	interval_inside_sesoi	camera_testable	camera_direction_compatible	camera_competitive_q_support	bootstrap_direction_pass	loo_pass	pc1_correlation_pass	pc1_sensitivity_pass	threshold50_sensitivity_pass	balance_direction_pass	omission_pass	severe_qc_exclusion_pass	all_non_donor_support_rules_pass	scientific_status	permitted_sentence	context_order	contrast_order_display	module_order_display	context_label	contrast_label	module_label	ci_width	display_estimate	display_clipped	display_ci_low	display_ci_high	ci_clipped_low	ci_clipped_high	panel_id	display_limit
phase13_direct_respiratory_forest_plot_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	5	apoe	2	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.574290780802324	0.9265159096867	-2.39872105715695	1.2501394955523	-0.619839092667626	0.535906559859715	-0.76602882033316	0.903720986250608	-2.54557292902548	1.01351528835916	0.397418862981727	0.957817869647846	Down	0.723654461552225	0.944631415335757	estimated	-0.574290780802324	1000	1000	-0.480106746196291	-1.99446657605879	0.969584684321316	0.715	TRUE	275	275	1	34726040	0.658201186351716	-0.870954016532687	0.0839104055493919	1000	1000	0.818	TRUE	-0.573894021948131	estimated	TRUE	-0.76602882033316	estimated	TRUE	-0.388608942305452	TRUE	-0.532008139487068	estimated	TRUE	5	5	0	1	complex_IV	evaluated	0.984631028815933	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	NA	6	5	2	Oligodendrocytes	ε2−ε3/3 | M	Nuclear OXPHOS structural	3.64886055270925	-0.574290780802324	FALSE	-2.39872105715695	1.2501394955523	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	6	apoe	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	37	45	11	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.29090389582784	0.353656163102387	-0.98729885746599	0.40549106581031	-0.822561363771908	0.411511219838101	-0.0903414921595723	0.355756803659979	-0.790872888145952	0.610189903826807	0.799741293207606	0.957817869647846	Down	0.264782347442654	0.928715301675688	estimated	-0.29090389582784	1000	1000	-0.28457830981669	-0.941474609646554	0.394750373724769	0.8	TRUE	275	275	0	20288196	0.143525305966326	-0.434429201794166	-0.17855183443752	1000	1000	0.73	TRUE	-0.291139949587493	estimated	TRUE	-0.0903414921595723	estimated	FALSE	-0.196236604046039	TRUE	-0.201749324620016	estimated	TRUE	5	5	0	1	complex_I	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	NA	6	6	2	Oligodendrocytes	ε4−ε3/3 | F	Nuclear OXPHOS structural	1.3927899232763	-0.29090389582784	FALSE	-0.98729885746599	0.40549106581031	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	7	apoe	2	direct_respiratory	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	27	10	28	53	26	10	28	53	10	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.197592834584399	0.594136451006321	-1.36752474635088	0.972339077182079	-0.332571472848914	0.739725761564701	-0.214009283223152	0.580492171558403	-1.35707383495451	0.929055268508201	0.71267470983829	0.957817869647846	Up	0.879253136292274	0.970903271611309	estimated	-0.197592834584399	1000	1000	-0.189095596247095	-1.31860675287426	0.890753999531745	0.637	TRUE	275	275	1	15218541	0.353792370356119	-0.37682230975242	0.15619953577172	1000	1000	0.653	TRUE	-0.198624512513688	estimated	TRUE	-0.214009283223152	estimated	TRUE	-0.178126560992749	TRUE	-0.207611409884245	estimated	TRUE	5	5	0	1	complex_V	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	NA	6	7	2	Oligodendrocytes	ε4−ε3/3 | M	Nuclear OXPHOS structural	2.33986382353296	-0.197592834584399	FALSE	-1.36752474635088	0.972339077182079	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	1	sex	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	3	10	4	3	1	4	1	2	3	0.790697674418605	68	TRUE	15	183	not_testable_low_donor_count	not_testable_low_donor_count	not_testable_low_donor_count	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	not_testable_low_donor_count	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable	0.994141836118957	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_testable	NA	7	1	2	Vasculature cells	F−M | ε2	Nuclear OXPHOS structural	NA	NA	FALSE	NA	NA	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	2	sex	2	direct_respiratory	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	29	35	20	39	14	16	9	25	20	0.790697674418605	68	TRUE	15	183	eligible	estimated		0.214167273124682	0.299924048728929	-0.377586448653406	0.805920994902769	0.714071692591232	0.476092631174801	0.201854476061039	0.296779017455002	-0.383694061540114	0.787403013662192	0.49726854251234	0.957817869647846	Up	0.540261310457202	0.944631415335757	estimated	0.214167273124682	1000	1000	0.228434908142204	-0.344934375763379	0.792203932440947	0.784	TRUE	198	198	0	20993308	0.116920920256676	0.143408595424762	0.331088193381358	1000	1000	0.871	TRUE	NA	invalid_hc3_variance	FALSE	0.201854476061039	estimated	TRUE	-0.04030372373484	FALSE	0.214167273124682	estimated	TRUE	5	5	0	1	complex_V	evaluated	0.994141836118957	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	inconclusive	NA	7	2	2	Vasculature cells	F−M | ε3/3	Nuclear OXPHOS structural	1.18350744355617	0.214167273124682	FALSE	-0.377586448653406	0.805920994902769	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	3	sex	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	19	9	21	6	7	4	4	4	6	0.790697674418605	68	TRUE	15	183	eligible	estimated		0.317832038739145	0.769640380719244	-1.20067760278993	1.83634168026822	0.412961750320487	0.680118085137563	0.291053627693996	0.820712824347035	-1.32822255364784	1.91032980903583	0.723271266089106	0.957817869647846	Up	0.975719565767298	0.99386472359731	estimated	0.317832038739145	1000	1000	0.278952450490034	-0.949941825018025	1.49963549347368	0.65	TRUE	198	198	1	15218541	0.583351252884387	-0.265519214145242	0.576876219413067	1000	1000	0.789	TRUE	NA	not_testable_threshold50	FALSE	0.291053627693996	estimated	TRUE	0.389975341188546	TRUE	0.317832038739145	estimated	TRUE	5	5	0	1	complex_V	evaluated	0.994141836118957	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	inconclusive	NA	7	3	2	Vasculature cells	F−M | ε4	Nuclear OXPHOS structural	3.03701928305815	0.317832038739145	FALSE	-1.20067760278993	1.83634168026822	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	4	apoe	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	3	10	29	35	1	4	14	16	3	0.790697674418605	68	TRUE	15	183	not_testable_low_donor_count	not_testable_low_donor_count	not_testable_low_donor_count	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	not_testable_low_donor_count	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable	0.994141836118957	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_testable	NA	7	4	2	Vasculature cells	ε2−ε3/3 | F	Nuclear OXPHOS structural	NA	NA	FALSE	NA	NA	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	5	apoe	2	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	4	3	20	39	1	2	9	25	3	0.790697674418605	68	TRUE	15	183	not_testable_low_donor_count	not_testable_low_donor_count	not_testable_low_donor_count	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	not_testable_low_donor_count	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable	0.994141836118957	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	not_testable	NA	7	5	2	Vasculature cells	ε2−ε3/3 | M	Nuclear OXPHOS structural	NA	NA	FALSE	NA	NA	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	6	apoe	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	19	9	29	35	7	4	14	16	9	0.790697674418605	68	TRUE	15	183	eligible	estimated		0.18701189446679	0.343204477586516	-0.490134629139522	0.864158418073103	0.544899343335776	0.586486182065972	0.2026563687923	0.348220671212515	-0.484387164606741	0.889699902191341	0.561298535485605	0.957817869647846	Up	0.475296372775497	0.944631415335757	estimated	0.18701189446679	1000	1000	0.189756237880623	-0.446206972440817	0.839886103388194	0.72	TRUE	198	198	0	64493027	0.13335604178893	0.0766688855175926	0.32036793625572	1000	1000	0.638	TRUE	NA	not_testable_threshold50	FALSE	0.2026563687923	estimated	TRUE	0.236627426123251	TRUE	0.18701189446679	estimated	TRUE	5	5	0	1	complex_V	evaluated	0.994141836118957	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	inconclusive	NA	7	6	2	Vasculature cells	ε4−ε3/3 | F	Nuclear OXPHOS structural	1.35429304721263	0.18701189446679	FALSE	-0.490134629139522	0.864158418073103	FALSE	FALSE	module_2	3.25
phase13_direct_respiratory_forest_plot_v1	vasculature	nuclear_oxphos_structural_86	vasculature::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	7	apoe	2	direct_respiratory	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	21	6	20	39	4	4	9	25	6	0.790697674418605	68	TRUE	15	183	eligible	estimated		0.0833471288523274	0.762304123000209	-1.42068798878459	1.58738224648924	0.109335797010119	0.913055954429258	0.113457217159343	0.812424611866986	-1.48946622220418	1.71638065652286	0.889088049305932	0.957817869647846	Up	0.346388861746377	0.944631415335757	estimated	0.0833471288523274	1000	1000	0.149651062849684	-1.09154170264926	1.42002925848997	0.603	TRUE	198	198	5	15218541	0.617482549053193	-0.176755882932798	0.70082967790552	1000	1000	0.586	TRUE	NA	not_testable_threshold50	FALSE	0.113457217159343	estimated	TRUE	-0.193651638800136	FALSE	0.0833471288523274	estimated	TRUE	5	5	1	0.8	complex_I	evaluated	0.994141836118957	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	inconclusive	NA	7	7	2	Vasculature cells	ε4−ε3/3 | M	Nuclear OXPHOS structural	3.00807023527383	0.0833471288523274	FALSE	-1.42068798878459	1.58738224648924	FALSE	FALSE	module_2	3.25
