schema_version	resource	resource_version	resource_release_month	download_date	source_url	license	source_zip_path	source_zip_bytes	source_zip_sha256	source_gmt_path	source_gmt_rows	source_gmt_bytes	source_gmt_sha256	derived_gmt_path	derived_gmt_rows	derived_gmt_bytes	derived_gmt_sha256	pathway_id	pathway_name	reactome_review_status	source_gene_count	hgnc_normalized_gene_count	mitocarta_core_gene_count	extended_only_gene_count	union_source_gene_count	union_hgnc_normalized_gene_count	union_mitocarta_core_gene_count	union_extended_only_gene_count	hgnc_exact_current_mapping_count	hgnc_previous_mapping_count	hgnc_alias_mapping_count	hgnc_ambiguous_mapping_count	hgnc_unmapped_count	local_vasculature_extended_present_count	local_vasculature_extended_test_eligible_count	local_vasculature_extended_present_not_eligible	selection_rule	tier_rule	hgnc_path	hgnc_sha256	mitocarta_path	mitocarta_sha256	phase03_universe_path	validation_status
mitochondrial_extended_manifest_v1	Reactome	97	2026-06	2026-07-18	https://reactome.org/download/97/ReactomePathways.gmt.zip	CC0-1.0	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt.zip	298479	8c1dbc8578431da5d2d5118262718c60b553a9be3398e93658daa069e4a9afd4	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt	2868	1032186	89983d5c1f0af11c52edfeee7323eb425580ac6281d387a528562ab1787ce56b	data/reference/mitochondrial_extended/mitochondrial_extended_gene_sets.gmt	4	1205	f4d8b6c7a74894929028805e5e3cf81523968f8eecc380ac52b47038c5f9b847	R-HSA-1592230	Mitochondrial biogenesis	5/5	95	95	50	45	157	157	77	80	95	0	0	0	0	80	77	DEFA5|PRKAG3|UBE2V1	exact stable-ID match to four predeclared human pathways	MitoCarta and mtDNA-noncoding precedence before mito_extended	data/reference/hgnc/hgnc_complete_set_2026-06-05.txt	f3051e4aa6fac82166e1c26638d0077a95b0f66ab62a03e18bb35eb613e40a90	data/reference/Human.MitoCarta3.0.xls	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	results/local_pilot/03_annotations/tested_gene_universe.tsv	validated_complete
mitochondrial_extended_manifest_v1	Reactome	97	2026-06	2026-07-18	https://reactome.org/download/97/ReactomePathways.gmt.zip	CC0-1.0	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt.zip	298479	8c1dbc8578431da5d2d5118262718c60b553a9be3398e93658daa069e4a9afd4	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt	2868	1032186	89983d5c1f0af11c52edfeee7323eb425580ac6281d387a528562ab1787ce56b	data/reference/mitochondrial_extended/mitochondrial_extended_gene_sets.gmt	4	1205	f4d8b6c7a74894929028805e5e3cf81523968f8eecc380ac52b47038c5f9b847	R-HSA-5205647	Mitophagy	5/5	39	39	17	22	157	157	77	80	39	0	0	0	0	80	77	DEFA5|PRKAG3|UBE2V1	exact stable-ID match to four predeclared human pathways	MitoCarta and mtDNA-noncoding precedence before mito_extended	data/reference/hgnc/hgnc_complete_set_2026-06-05.txt	f3051e4aa6fac82166e1c26638d0077a95b0f66ab62a03e18bb35eb613e40a90	data/reference/Human.MitoCarta3.0.xls	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	results/local_pilot/03_annotations/tested_gene_universe.tsv	validated_complete
mitochondrial_extended_manifest_v1	Reactome	97	2026-06	2026-07-18	https://reactome.org/download/97/ReactomePathways.gmt.zip	CC0-1.0	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt.zip	298479	8c1dbc8578431da5d2d5118262718c60b553a9be3398e93658daa069e4a9afd4	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt	2868	1032186	89983d5c1f0af11c52edfeee7323eb425580ac6281d387a528562ab1787ce56b	data/reference/mitochondrial_extended/mitochondrial_extended_gene_sets.gmt	4	1205	f4d8b6c7a74894929028805e5e3cf81523968f8eecc380ac52b47038c5f9b847	R-HSA-9840373	Cellular response to mitochondrial stress	5/5	9	9	5	4	157	157	77	80	9	0	0	0	0	80	77	DEFA5|PRKAG3|UBE2V1	exact stable-ID match to four predeclared human pathways	MitoCarta and mtDNA-noncoding precedence before mito_extended	data/reference/hgnc/hgnc_complete_set_2026-06-05.txt	f3051e4aa6fac82166e1c26638d0077a95b0f66ab62a03e18bb35eb613e40a90	data/reference/Human.MitoCarta3.0.xls	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	results/local_pilot/03_annotations/tested_gene_universe.tsv	validated_complete
mitochondrial_extended_manifest_v1	Reactome	97	2026-06	2026-07-18	https://reactome.org/download/97/ReactomePathways.gmt.zip	CC0-1.0	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt.zip	298479	8c1dbc8578431da5d2d5118262718c60b553a9be3398e93658daa069e4a9afd4	data/reference/mitochondrial_extended/ReactomePathways.v97.gmt	2868	1032186	89983d5c1f0af11c52edfeee7323eb425580ac6281d387a528562ab1787ce56b	data/reference/mitochondrial_extended/mitochondrial_extended_gene_sets.gmt	4	1205	f4d8b6c7a74894929028805e5e3cf81523968f8eecc380ac52b47038c5f9b847	R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	3/5	18	18	8	10	157	157	77	80	18	0	0	0	0	80	77	DEFA5|PRKAG3|UBE2V1	exact stable-ID match to four predeclared human pathways	MitoCarta and mtDNA-noncoding precedence before mito_extended	data/reference/hgnc/hgnc_complete_set_2026-06-05.txt	f3051e4aa6fac82166e1c26638d0077a95b0f66ab62a03e18bb35eb613e40a90	data/reference/Human.MitoCarta3.0.xls	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	results/local_pilot/03_annotations/tested_gene_universe.tsv	validated_complete
