signature_group	sex	apoe_group	broad_cell_type	query_mode	pathway_collection	collection_role	pathway_id	pathway_name	hierarchy_depth	level_1	level_2	structurally_available_contrasts	total_contrasts	testable_queries	locally_significant_queries	globally_significant_queries	significant_ad_any_queries	significant_ad_up_queries	significant_ad_down_queries	significant_fine_cell_types	signal_depends_on_one_fine_cell	median_significant_fold_enrichment	minimum_significant_fold_enrichment	maximum_significant_fold_enrichment	overlap_gene_union	overlap_gene_union_count	recurrent_overlap_genes	recurrent_overlap_gene_count	schema_version
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA maintenance	mtDNA maintenance	2	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA replication	mtDNA replication	3	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA nucleoid	mtDNA nucleoid	3	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA repair	mtDNA repair	3	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA modifications	mtDNA modifications	3	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtDNA stability and decay	mtDNA stability and decay	3	Mitochondrial central dogma	mtDNA maintenance	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtRNA metabolism	mtRNA metabolism	2	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Transcription	Transcription	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtRNA granules	mtRNA granules	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Polycistronic mtRNA processing	Polycistronic mtRNA processing	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mt-tRNA modifications	mt-tRNA modifications	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mt-rRNA modifications	mt-rRNA modifications	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mt-mRNA modifications	mt-mRNA modifications	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mtRNA stability and decay	mtRNA stability and decay	3	Mitochondrial central dogma	mtRNA metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Translation	Translation	2	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Mitochondrial ribosome	Mitochondrial ribosome	3	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Mitochondrial ribosome assembly	Mitochondrial ribosome assembly	3	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Translation factors	Translation factors	3	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	mt-tRNA synthetases	mt-tRNA synthetases	3	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	fMet processing	fMet processing	3	Mitochondrial central dogma	Translation	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Protein import, sorting and homeostasis	Protein import, sorting and homeostasis	1	Protein import, sorting and homeostasis	NA	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Protein import and sorting	Protein import and sorting	2	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	TOM	TOM	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	SAM	SAM	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	MIA40	MIA40	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	TIM22 carrier pathway	TIM22 carrier pathway	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	TIM23 presequence pathway	TIM23 presequence pathway	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Import motor	Import motor	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	OXA	OXA	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Preprotein cleavage	Preprotein cleavage	3	Protein import, sorting and homeostasis	Protein import and sorting	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Protein homeostasis	Protein homeostasis	2	Protein import, sorting and homeostasis	Protein homeostasis	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Proteases	Proteases	3	Protein import, sorting and homeostasis	Protein homeostasis	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Chaperones	Chaperones	3	Protein import, sorting and homeostasis	Protein homeostasis	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	OXPHOS	OXPHOS	1	OXPHOS	NA	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	OXPHOS subunits	OXPHOS subunits	2	OXPHOS	OXPHOS subunits	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	OXPHOS assembly factors	OXPHOS assembly factors	2	OXPHOS	OXPHOS assembly factors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Complex I	Complex I	2	OXPHOS	Complex I	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CI subunits	CI subunits	3	OXPHOS	Complex I	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CI assembly factors	CI assembly factors	3	OXPHOS	Complex I	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Complex II	Complex II	2	OXPHOS	Complex II	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CII subunits	CII subunits	3	OXPHOS	Complex II	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CII assembly factors	CII assembly factors	3	OXPHOS	Complex II	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Complex III	Complex III	2	OXPHOS	Complex III	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CIII subunits	CIII subunits	3	OXPHOS	Complex III	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CIII assembly factors	CIII assembly factors	3	OXPHOS	Complex III	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Complex IV	Complex IV	2	OXPHOS	Complex IV	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CIV subunits	CIV subunits	3	OXPHOS	Complex IV	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CIV assembly factors	CIV assembly factors	3	OXPHOS	Complex IV	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Complex V	Complex V	2	OXPHOS	Complex V	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CV subunits	CV subunits	3	OXPHOS	Complex V	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	CV assembly factors	CV assembly factors	3	OXPHOS	Complex V	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Respirasome assembly	Respirasome assembly	2	OXPHOS	Respirasome assembly	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Cytochrome C	Cytochrome C	2	OXPHOS	Cytochrome C	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Metabolism	Metabolism	1	Metabolism	NA	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Carbohydrate metabolism	Carbohydrate metabolism	2	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Gluconeogenesis	Gluconeogenesis	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Malate-aspartate shuttle	Malate-aspartate shuttle	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Glycerol phosphate shuttle	Glycerol phosphate shuttle	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Pyruvate metabolism	Pyruvate metabolism	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	TCA cycle	TCA cycle	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	TCA-associated	TCA-associated	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Itaconate metabolism	Itaconate metabolism	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Ketone metabolism	Ketone metabolism	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Propanoate metabolism	Propanoate metabolism	3	Metabolism	Carbohydrate metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Lipid metabolism	Lipid metabolism	2	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Fatty acid oxidation	Fatty acid oxidation	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Type II fatty acid synthesis	Type II fatty acid synthesis	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Lipoate insertion	Lipoate insertion	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Cardiolipin synthesis	Cardiolipin synthesis	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Cholesterol, bile acid, steroid synthesis	Cholesterol, bile acid, steroid synthesis	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Cholesterol-associated	Cholesterol-associated	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Phospholipid metabolism	Phospholipid metabolism	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Eicosanoid metabolism	Eicosanoid metabolism	3	Metabolism	Lipid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Amino acid metabolism	Amino acid metabolism	2	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Branched-chain amino acid metabolism	Branched-chain amino acid metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Branched-chain amino acid dehydrogenase complex	Branched-chain amino acid dehydrogenase complex	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Lysine metabolism	Lysine metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Serine metabolism	Serine metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Glycine metabolism	Glycine metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Glycine cleavage system	Glycine cleavage system	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Glutamate metabolism	Glutamate metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Proline metabolism	Proline metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Glyoxylate metabolism	Glyoxylate metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	GABA metabolism	GABA metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Catechol metabolism	Catechol metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Kynurenine metabolism	Kynurenine metabolism	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Urea cycle	Urea cycle	3	Metabolism	Amino acid metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Nucleotide metabolism	Nucleotide metabolism	2	Metabolism	Nucleotide metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Nucleotide import	Nucleotide import	3	Metabolism	Nucleotide metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Nucleotide synthesis and processing	Nucleotide synthesis and processing	3	Metabolism	Nucleotide metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Creatine metabolism	Creatine metabolism	3	Metabolism	Nucleotide metabolism	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Metals and cofactors	Metals and cofactors	2	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Carnitine synthesis and transport	Carnitine synthesis and transport	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Carnitine shuttle	Carnitine shuttle	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Coenzyme A metabolism	Coenzyme A metabolism	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Coenzyme Q metabolism	Coenzyme Q metabolism	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Copper metabolism	Copper metabolism	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
F_e4	Female	e4	CAMs	AD_down_mito	mitocarta_complete_149	supplemental_complete	Iron homeostasis	Iron homeostasis	3	Metabolism	Metals and cofactors	1	1	0	0	0	0	0	0	0	FALSE	NA	NA	NA		0		0	fine_deg_pathway_broad_cell_summary_v1
