schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase04_qc_sha256	phase04_status_sha256	source_seurat_object_version	source_seurat_object_valid	updated_seurat_object_version	seurat_version	seuratobject_version	assay	normalization_method	scale_factor	features	nuclei	analytic_nuclei	analytic_donors	raw_counts_sha256	formula_samples	max_formula_error	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
normalization_status_v1	2	direct	minerva_production_192gb_001	normalize:opcs	data/processed/OPCs.rds	29f479c26992af4d0b9b1f1e4af090abab72ba567e7b9731b54eb93213101ab0	results/minerva_production/05_normalized/OPCs.normalized.rds	cf0ac461fc9eceb8cf4cdf1b91b455cdd33edcd1509bc4dc3f9c1029807cb22e	scripts/05_normalize_and_attach_metadata.R	fe393fca3b30ffad5b896d4097829caee46f0cb6945504ca962e9c890b1fa03e	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	3bad956e6430ab83368525ed975d0e82078dd6d8e8d1e4e2864800566a4bf1c4	1ec1a7fb9cede9bd85d536e81c0f7f2d6e9c16e4476a9ad23ffcc781d76d27a1	80584e42df813f2597b0101c27ffe55d6531aa01d508c9b6c1a9ef68c0141327	9cefb260bebe25137b3320e704c2ded864fa42f012c0cf4594438ab6a7691be3	3.1.5	TRUE	5.4.0	5.5.1	5.4.0	RNA	LogNormalize	10000	33538	90502	61883	276	affac8be8edca44dc4c3121e9ed3b906b16b012a26861de1fc5a2d5a2b7f927b	1000	0	20.4073028564453	458.448725223541	validated_complete		fbd9114406f386664c439ace235bc433c1384bbd	2026-07-12 17:04:25 UTC
