schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase04_qc_sha256	phase04_status_sha256	source_seurat_object_version	source_seurat_object_valid	updated_seurat_object_version	seurat_version	seuratobject_version	assay	normalization_method	scale_factor	features	nuclei	analytic_nuclei	analytic_donors	raw_counts_sha256	formula_samples	max_formula_error	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
normalization_status_v1	2	direct	minerva_production_192gb_001	normalize:inhibitory	data/processed/Inhibitory_neurons.rds	18ad23210bfb6e20d3d1320f215453baa55aeec465b0cebab54690b6ab685b18	results/minerva_production/05_normalized/Inhibitory_neurons.normalized.rds	177bcb29bf4c778b1ee5d75ef51cef6d068cfee4e7790fcaeae6ea098d1e0309	scripts/05_normalize_and_attach_metadata.R	fe393fca3b30ffad5b896d4097829caee46f0cb6945504ca962e9c890b1fa03e	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	bf7646ed765aa4b35cab9a7b28b3047844f2ef8ec08bc157c1fbc4ad99406c87	b2324a66b4f07a0dff2356e76e06fc6d27afa495be293ddfaba2d958281cb97f	fa3c77ee1eab99c095485ee9a08400dc62bc4e05ab2375fadf1cdbe43ad4f601	6c5b509d79e33ae8bc6cf00ac2ec70351dd52fdc490a72f5447ba906ffc023f8	3.1.5	TRUE	5.4.0	5.5.1	5.4.0	RNA	LogNormalize	10000	33538	329699	226971	275	f546c217bafe2ad02a71173715d6575ed4ffa0b26f88c2271108d142a1ee9aa0	1000	0	87.8579368591309	2118.21060824394	validated_complete		fbd9114406f386664c439ace235bc433c1384bbd	2026-07-12 16:56:41 UTC
