schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase04_qc_sha256	phase04_status_sha256	source_seurat_object_version	source_seurat_object_valid	updated_seurat_object_version	seurat_version	seuratobject_version	assay	normalization_method	scale_factor	features	nuclei	analytic_nuclei	analytic_donors	raw_counts_sha256	formula_samples	max_formula_error	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
normalization_status_v1	2	direct	minerva_production_192gb_001	normalize:vasculature	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Vasculature_cells.rds	cbcfe98fd66208ec0215e594f962a807f789cd6aa0b9f49c470e303aecfcff16	results/minerva_production/05_normalized/Vasculature_cells.normalized.rds	89be4cdfd33fbf14b157daad04eb57b4f42dc61f9a1772b9cb08669ab9d7e701	scripts/05_normalize_and_attach_metadata.R	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	671f39c765c7e359bbc6ff264183732409d710dd51883014d8365d19096d8cd2	d7776baca514b435b9d0faf1a6cdb6166a2d7b6a16b89c4f04f978cc1286be1d	67caf08af0325c542eff482133de055a08c1d66525798da81839591f8360d33d	641367edd64ae34d2e4cbbc865e9ee0d471c0d4bc5f9f4e9a640a4f2b1bbe69d	3.1.5	TRUE	5.4.0	5.5.1	5.4.0	RNA	LogNormalize	10000	33538	17974	12904	274	932dbad43871749e37a014550e978251da3d69a050bafb7a68368e240912e9db	1000	0	2.84840774536133	63.2548325061798	validated_complete		e8441582b9dd75161ade086a0c2defbde9da68d3	2026-07-23 03:49:32 UTC
