schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase04_qc_sha256	phase04_status_sha256	source_seurat_object_version	source_seurat_object_valid	updated_seurat_object_version	seurat_version	seuratobject_version	assay	normalization_method	scale_factor	features	nuclei	analytic_nuclei	analytic_donors	raw_counts_sha256	formula_samples	max_formula_error	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
normalization_status_v1	2	direct	minerva_production_192gb_001	normalize:oligodendrocytes	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Oligodendrocytes.rds	dcb162508c195f5ecff3d7a1e8c45ca510e259dfd1f7ba0d836ab41a58cee3bb	results/minerva_production/05_normalized/Oligodendrocytes.normalized.rds	3e245568f62d1b682bb2b20cfee81865b92c21dfeb35cb1f608d698fe00046be	scripts/05_normalize_and_attach_metadata.R	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	0967f4ce29776a8ef29df292eec92f65b791e7bcaaf152056537e50218ea9717	dafc3939e746fe06977b6b929bd869915c61223627125500b59e52c93722ec30	844fe63a2eee4f58c93458a2f64f2c95a8ff99736f3116f02719c0a853c2bc37	470a0129f19034ab2c7ebf5f5539e56a45427a1b4ac34a5f58e04a84808ba788	3.1.1	TRUE	5.4.0	5.5.1	5.4.0	RNA	LogNormalize	10000	33538	645142	447617	276	19698670bb6a196fa0b409e7908a0138874b84d582d70c38f93fb645c828e559	1000	0	95.5261116027832	2619.8230214119	validated_complete		e8441582b9dd75161ade086a0c2defbde9da68d3	2026-07-23 03:48:22 UTC
