schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase04_qc_sha256	phase04_status_sha256	source_seurat_object_version	source_seurat_object_valid	updated_seurat_object_version	seurat_version	seuratobject_version	assay	normalization_method	scale_factor	features	nuclei	analytic_nuclei	analytic_donors	raw_counts_sha256	formula_samples	max_formula_error	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
normalization_status_v1	2	direct	minerva_production_192gb_001	normalize:astrocytes	data/processed/Astrocytes.rds	f2e22b3adfbe97e092786b2f108d38b8a67e128cd95fc1ac46dd44d9e33882d7	results/minerva_production/05_normalized/Astrocytes.normalized.rds	cc85c94a4d6a16b443e5d2163ccfde34632aa4be73edaea5c3ae89958d09289f	scripts/05_normalize_and_attach_metadata.R	fe393fca3b30ffad5b896d4097829caee46f0cb6945504ca962e9c890b1fa03e	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	c9b781b70cb2fe7365ecca7525bcb8c92180049629bed735449e137d9eeb8643	1ec1a7fb9cede9bd85d536e81c0f7f2d6e9c16e4476a9ad23ffcc781d76d27a1	398066e01c9fde221d2f7b384040e028231488542c1a8fd2250bd88b487005cb	03bbe71711ec881fa43099c930ccca1935e10f6e849ad7e96c54f6f1c553bc2b	3.1.1	TRUE	5.4.0	5.5.1	5.4.0	RNA	LogNormalize	10000	33538	149558	99034	276	b15e83f4c078b03a969d9d76eaa320ef53e7fa41543e4b3ca5421db994cc438e	1000	0	28.7146492004395	655.310217857361	validated_complete		fbd9114406f386664c439ace235bc433c1384bbd	2026-07-12 13:51:05 UTC
