schema_version	rds_id	artifact	path	bytes	sha256	records	validation_status
normalization_manifest_v1	oligodendrocytes	Oligodendrocytes.normalized.rds	results/minerva_production/05_normalized/Oligodendrocytes.normalized.rds	5524465689	3e245568f62d1b682bb2b20cfee81865b92c21dfeb35cb1f608d698fe00046be	645142	validated_complete
normalization_manifest_v1	oligodendrocytes	Oligodendrocytes.normalization_formula_samples.tsv	results/minerva_production/05_normalized/Oligodendrocytes.normalization_formula_samples.tsv	133023	0705cf38d4976da38f6350db65d2b7726d29284e55851657b0b4e8a8aeae84d6	1000	validated_complete
normalization_manifest_v1	oligodendrocytes	Oligodendrocytes.normalization_validation.tsv	results/minerva_production/05_normalized/Oligodendrocytes.normalization_validation.tsv	2233	824ab37264c3df646de82e52b2f2bde29b94bb6fcf486e7e5ac51da84d3cc62c	20	validated_complete
