schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:excitatory_set1	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Excitatory_neurons_set1.rds	results/minerva_production/05_normalized/Excitatory_neurons_set1.normalized.rds	6346a764eaf887fef9065296350e1b1d1a8da6c9a2df05c6bcfe4744ba960861	1a2bb6a075d921ff7f0ed3e0e7e814a9268d9ba0ee21edee11a15a303978dac1	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	39be2371e51f992969ad6ab03a68ed00878ca6014a0030076797de17ede1ac07	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	f7e0c1490a676659adf48b642bf1f88faac8945b321dbfa469ab907c6f8a05b6	5.5.1	5.4.0	1.28.0	6	6	6	0	0	63333	7483	98.6384735107422	16863.348600626	validated_complete		e8441582b9dd75161ade086a0c2defbde9da68d3	2026-07-23 06:22:07 UTC
