schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:inhibitory	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Inhibitory_neurons.rds	results/minerva_production/05_normalized/Inhibitory_neurons.normalized.rds	b796dbcf4d95d38940f4d5b8622a89fd26cbdf525c104d397f222170ba577fdd	5cd5c62c51fba22f9788e0385f45a862044097f2adb21cffd8a10e69110748a1	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	39be2371e51f992969ad6ab03a68ed00878ca6014a0030076797de17ede1ac07	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	ec442e901b7c90b7ea0bf264a1c94ef1aedb481db7b1d3232c5634c6f080b920	5.5.1	5.4.0	1.28.0	150	150	150	0	0	1417144	20568	48.6286010742188	24240.4536619186	validated_complete		34cee6822556a16ead22d969540b752a9c06a5d6	2026-07-23 14:49:59 UTC
