schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	sex	apoe_group	yu_stratum	yu_contrast	contrast_family	contrast_name	analysis_population	manifest_modeling_status	terminal_status	genes_returned	paper_degs	cells_ad	cells_nci	donors_ad	donors_nci	message
yu_mast_contrast_status_v2	oligodendrocytes	1	oligodendrocytes::Oli::AD_vs_NCI__Female__e2	Oli	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	yu_all_cohort_included_nuclei	estimable	validated_complete	6274	224	11733	21373	8	17	
yu_mast_contrast_status_v2	oligodendrocytes	2	oligodendrocytes::Oli::AD_vs_NCI__Female__e33	Oli	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	yu_all_cohort_included_nuclei	estimable	validated_complete	5712	156	67094	75904	37	45	
yu_mast_contrast_status_v2	oligodendrocytes	3	oligodendrocytes::Oli::AD_vs_NCI__Female__e4	Oli	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	yu_all_cohort_included_nuclei	estimable	validated_complete	6054	236	45666	27181	26	11	
yu_mast_contrast_status_v2	oligodendrocytes	4	oligodendrocytes::Oli::AD_vs_NCI__Male__e2	Oli	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	yu_all_cohort_included_nuclei	estimable	validated_complete	5054	599	9717	5807	7	6	
yu_mast_contrast_status_v2	oligodendrocytes	5	oligodendrocytes::Oli::AD_vs_NCI__Male__e33	Oli	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	yu_all_cohort_included_nuclei	estimable	validated_complete	5546	144	35873	94184	29	53	
yu_mast_contrast_status_v2	oligodendrocytes	6	oligodendrocytes::Oli::AD_vs_NCI__Male__e4	Oli	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	yu_all_cohort_included_nuclei	estimable	validated_complete	5644	227	37526	15559	27	10	
