NOC2L	CHST10
NOC2L	KLF6
KLHL17	TGM1
HES4	AL158163.1
HES4	AC079174.2
B3GALT6	AC099568.2
SCNN1D	IL11RA
ACAP3	SCNN1D
ACAP3	ZNF184
ACAP3	TYK2
ACAP3	GCDH
ACAP3	LENG8
CPTP	TBRG4
CPTP	PRKAB1
CPTP	CSTF1
DVL1	GOLGA7B
DVL1	ZNF226
AURKAIP1	RHOXF1-AS1
AURKAIP1	MINCR
AURKAIP1	BCL2L2-PABPN1
AURKAIP1	SPAG7
AURKAIP1	SNRPB
AURKAIP1	GADD45GIP1
ATAD3C	LRRC56
ATAD3A	RHBDD3
SSU72	CNPY3
SSU72	VPS11
SSU72	PSMD3
FNDC10	SLC25A10
MIB2	ATAD3B
MIB2	AL139246.5
MIB2	MICAL1
MIB2	DUS1L
MMP23B	AC126118.1
MMP23B	TJAP1
FO704657.1	AC093835.1
CDK11A	SLC35E2A
CFAP74	LRRC38
CFAP74	FGF18
CFAP74	AC007611.1
CFAP74	DACT3-AS1
FAAP20	CACFD1
TPRG1L	SNX11
TPRG1L	CBX4
LINC01134	TP53I3
AJAP1	KCNK12
AJAP1	AC083843.3
AJAP1	UNC5B
AJAP1	SP2
AJAP1	PHF21B
CHD5	CREG1
CHD5	SMIM19
CHD5	NECTIN1
TNFRSF25	FLNA
TNFRSF25	REC8
TNFRSF25	LAMA5
KLHL21	TMLHE-AS1
KLHL21	UBE2R2-AS1
KLHL21	C1QTNF1
KLHL21	ZNF461
KLHL21	MOV10L1
AL512330.1	ZNF256
AL034417.4	DSCC1
AL034417.4	LLGL2
RBP7	SLC35D2
C1orf127	AL583804.1
C1orf127	LINC01965
TARDBP	REXO4
TARDBP	SPECC1L
SRM	TMEM158
SRM	NECAB2
FBXO44	PDLIM7
FBXO44	RING1
FBXO44	MCRS1
FBXO44	KAT2A
PLOD1	BID
LRRC38	TRIM36
KAZN	DBI
KAZN	U91328.1
KAZN	GALNT17
KAZN	ARHGAP39
KAZN	SHANK2
KAZN	ADARB2
KAZN	ARMH3
KAZN	LINC00407
KAZN	ACOT1
KAZN	SNHG21
KAZN	TVP23A
KAZN	AF129408.1
KAZN-AS1	LINC01362
KAZN-AS1	FSIP2
TMEM51	TMEM51-AS1
NBPF1	NBPF3
AL049569.1	CCDC196
PADI4	TNFRSF8
RCC2	GJC2
RCC2	CRTC3-AS1
ARHGEF10L	UBE2U
NBL1	HPCA
NBL1	ADPRHL2
NBL1	CHPF
NBL1	TMEM115
NBL1	PODXL2
NBL1	RHBDD2
NBL1	LRRC14
NBL1	PPP1R26
NBL1	KCNJ11
NBL1	LRTM2
NBL1	RUNDC3A
CAMK2N1	CDV3
CAMK2N1	IER5L
PINK1	RETREG2
PINK1	RPL9
ECE1	CPNE5
ALPL	AL035416.1
WNT4	ZBTB39
C1QB	CD74
C1QB	HLA-DRA
EPHB2	DTX2
EPHB2	TMEM132D
EPHB2	WDR4
ZNF436-AS1	AC012508.2
ZNF436-AS1	ABRAXAS1
ZNF436-AS1	AL512428.1
ZNF436-AS1	LSM5
ZNF436-AS1	SIRT1
ZNF436-AS1	RNFT1
TCEA3	ASAP3
MDS2	AC069287.1
MDS2	ISM2
MDS2	CFD
RPL11	CD14
RPL11	RPL12
RPL11	TAC3
RPL11	RPL19
LYPLA2	AC104825.1
PNRC2	CRNKL1
RCAN3	DACT1
MAN1C1	RASSF5
MAN1C1	FSTL1
MAN1C1	BTBD11
STMN1	SSU72
STMN1	RRAGA
STMN1	NAA20
STMN1	ZNF586
SH3BGRL3	CPTP
SH3BGRL3	PCBP1
SH3BGRL3	AC090152.1
SH3BGRL3	MLF2
SH3BGRL3	MCRIP1
SH3BGRL3	PRR19
DHDDS	ELP6
DHDDS	RMND5B
DHDDS	DBNL
DHDDS	CXorf57
DHDDS	ERI2
HMGN2	AC008467.1
NUDC	FABP3
NUDC	GSTO1
AL590640.1	AC087269.1
AL590640.1	PSMA8
IFI6	STAT1
IFI6	DDX60
IFI6	ZC3HAV1
PTAFR	AC099344.1
PTAFR	LINC02572
PTAFR	CCDC158
PTAFR	AC004052.1
PTAFR	CXorf58
PTAFR	LINC01111
PTAFR	AGBL2
PTAFR	AC020637.1
PTAFR	AC068768.1
PTAFR	PIK3R5
PTAFR	AC008440.1
DNAJC8	IDH3G
ATP5IF1	BRIX1
RCC1	CLSPN
EPB41	CFAP74
EPB41	OPRD1
EPB41	HS6ST1
EPB41	AC113383.1
EPB41	AC005537.1
EPB41	DRAM1
EPB41	RCBTB2
EPB41	ACAN
EPB41	BMP2
MECR	PHYKPL
MECR	EPHX2
MECR	ZNF16
MECR	C9orf129
MECR	CHID1
COL16A1	ADAM33
COL16A1	BCAM
ADGRB2	FAM131A
AL136115.3	RXFP2
AL445248.1	PCA3
MARCKSL1	RGS16
MARCKSL1	PLK2
MARCKSL1	NANOS1
FAM229A	AL023284.4
FAM229A	CLDN15
FAM229A	AC092681.3
FAM229A	SLC25A25-AS1
FAM229A	AP1G2
FAM229A	ANKLE1
FAM229A	DONSON
SYNC	IPCEF1
SYNC	AC073316.3
SYNC	KCNV2
FNDC5	ASB13
FNDC5	CIB2
FNDC5	ZNF629
HPCA	CDHR2
AL513327.1	AC114939.1
AL513327.1	NUDT13
DLGAP3	IGSF22
DLGAP3	PLAGL2
AC114490.3	DLEC1
AC114490.3	SPDEF
AC114490.3	GINS3
AL590434.1	GSTM2
AL590434.1	NBPF9
AL590434.1	GAGE10
AL590434.1	TUBB8
AL590434.1	KLK14
SFPQ	AC116565.2
SFPQ	ATP6V0A4
SFPQ	ZNF239
SFPQ	CCNJ
NCDN	SVOPL
NCDN	SCAF1
TFAP2E	SAV1
AGO1	TTC34
AGO1	HLA-DQB1
AGO1	SYNCRIP
AGO1	AL391834.2
AGO1	LDB1
AGO1	LINC00381
AGO1	SMOX
AGO1	BRD1
MAP7D1	LY6G5C
STK40	MIR133A1HG
LSM10	FNDC4
GRIK3	KIF26B
GRIK3	PIEZO2
C1orf122	HES6
AL139260.1	SLC16A1-AS1
AL139260.1	ZNF322
AL139260.1	AP001318.2
AL139260.1	AL356056.2
AL139260.1	HMGB1
AL139260.1	AC092142.1
AL139260.1	QRICH2
AL033527.5	ZSCAN2
AL033527.4	STAP1
AL033527.4	AC019131.1
AL033527.4	ETV7
AL033527.4	AC006333.1
AL033527.4	AHNAK
AL033527.4	ORAI1
AL033527.4	AC007610.1
MFSD2A	LRRC17
PPT1	TOLLIP-AS1
COL9A2	BOK
COL9A2	KIAA1755
SMAP2	SOD2
SMAP2	PCAT1
SMAP2	TTC39B
SMAP2	ACSS1
AL603839.3	AC008438.1
AL031289.1	AC068987.3
HIVEP3	AL445686.2
HIVEP3	DAB1
HIVEP3	FLNB
HIVEP3	MED27
HIVEP3	DSCAML1
