feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
17	LINC00115	ENSG00000225880	phase18_exact	phase18	53	7	TRUE	TRUE	TRUE	1.30377677192207	TRUE		TRUE		-1.25498752354476	0.234319493981319	1.55214348990037	0
18	FAM41C	ENSG00000230368	phase18_exact	phase18	16	5	TRUE	TRUE	TRUE	0.612953223097016	TRUE		TRUE		-0.561362597184692	-0.0938738739288722	1.37465860935538	1
23	SAMD11	ENSG00000187634	phase18_exact	phase18	50	8	TRUE	TRUE	TRUE	1.71683728918754	TRUE		TRUE		-1.6770963580963	-0.242884358937284	1.18617362050413	2
24	NOC2L	ENSG00000188976	phase18_exact	phase18	75	26	TRUE	TRUE	TRUE	0.525513430179555	TRUE		TRUE		-4.29432889840902	-0.466959545743939	0.352129929864487	3
25	KLHL17	ENSG00000187961	phase18_exact	phase18	70	16	TRUE	TRUE	TRUE	1.10692954970781	TRUE		TRUE		-2.51346509879725	-0.456689172606908	0.850228401706066	4
27	PERM1	ENSG00000187642	phase18_exact	phase18	20	5	TRUE	TRUE	TRUE	0.894297970344059	TRUE		TRUE		-0.525380762767924	0.95639348952025	2.42237437352472	5
29	HES4	ENSG00000188290	phase18_exact	phase18	76	71	TRUE	TRUE	TRUE	0.699341082563412	TRUE		TRUE		-1.09186954076984	0.118925743882471	1.01172275317532	6
30	ISG15	ENSG00000187608	phase18_exact	phase18	76	37	TRUE	TRUE	TRUE	0.735562382054886	TRUE		TRUE		-1.05217821451562	0.0832209371656902	1.05647599053875	7
32	AGRN	ENSG00000188157	phase18_exact	phase18	76	47	TRUE	TRUE	TRUE	0.651752197136838	TRUE		TRUE		-1.44709808716645	-0.294445112955531	0.762061511319265	8
43	TNFRSF4	ENSG00000186827	phase18_exact	phase18	27	6	TRUE	TRUE	TRUE	1.21039393192363	TRUE		TRUE		-0.828670119801575	0.623453435450399	1.89352846136244	9
45	B3GALT6	ENSG00000176022	phase18_exact	phase18	67	9	TRUE	TRUE	TRUE	1.14442072221708	TRUE		TRUE		-2.20345578130382	-0.256009995592424	0.976782395621803	10
46	C1QTNF12	ENSG00000184163	phase18_exact	phase18	26	4	TRUE	TRUE	TRUE	1.01920464703207	TRUE		TRUE		-0.768899313302753	0.662207913170251	1.68128148929753	11
49	LINC01786	ENSG00000230415	phase18_exact	phase18	35	6	TRUE	TRUE	TRUE	0.980966080950068	TRUE		TRUE		-0.816214446865037	0.424129342442285	1.57695632511171	12
50	SCNN1D	ENSG00000162572	phase18_exact	phase18	62	11	TRUE	TRUE	TRUE	1.31944236727882	TRUE		TRUE		-1.98720565141379	-0.312635753510471	1.01630836896333	13
52	PUSL1	ENSG00000169972	phase18_exact	phase18	47	7	TRUE	TRUE	TRUE	1.26386211662457	TRUE		TRUE		-1.08801831797268	0.361340055672801	1.49283906118213	14
53	INTS11	ENSG00000127054	phase18_exact	phase18	75	31	TRUE	TRUE	TRUE	0.515307596727145	TRUE		TRUE		-4.34038593410472	-0.361021247345329	0.465741370681102	15
55	CPTP	ENSG00000224051	phase18_exact	phase18	72	13	TRUE	TRUE	TRUE	0.858576662892633	TRUE		TRUE		-1.50149020843653	-0.0261501759000038	0.917273733429645	16
58	MXRA8	ENSG00000162576	phase18_exact	phase18	76	30	TRUE	TRUE	TRUE	0.696832120264164	TRUE		TRUE		-1.04863830928336	-0.00691374605944832	1.01134355067784	17
59	AURKAIP1	ENSG00000175756	phase18_exact	phase18	76	36	TRUE	TRUE	TRUE	0.476538137475057	TRUE		TRUE		-1.21332745694548	-0.0684135124934867	0.633008497985363	18
61	MRPL20-AS1	ENSG00000224870	exact	unique_symbol	55	8	TRUE	TRUE	TRUE	1.21830143397726	TRUE		TRUE		-1.34786238628503	0.0312718929529385	1.30707296069424	19
64	ANKRD65	ENSG00000235098	phase18_exact	phase18	53	8	TRUE	TRUE	TRUE	1.61826538944941	TRUE		TRUE		-1.37719374277393	0.288539694583976	1.54459935625051	20
68	VWA1	ENSG00000179403	phase18_exact	phase18	76	30	TRUE	TRUE	TRUE	0.575030706949727	TRUE		TRUE		-1.08862409447583	-0.146143184581756	0.866424097365347	21
69	ATAD3C	ENSG00000215915	phase18_exact	phase18	60	11	TRUE	TRUE	TRUE	1.43784178709678	TRUE		TRUE		-1.68384333945301	0.0408137463836084	1.27692374245617	22
70	ATAD3B	ENSG00000160072	phase18_exact	phase18	76	25	TRUE	TRUE	TRUE	0.457510357113528	TRUE		TRUE		-1.00245151807591	-0.0242758509361216	0.675555162879151	23
72	TMEM240	ENSG00000205090	phase18_exact	phase18	73	17	TRUE	TRUE	TRUE	1.04448190578392	TRUE		TRUE		-3.09514117561954	-0.968974506791218	0.540847427597792	24
75	FNDC10	ENSG00000228594	phase18_exact	phase18	32	5	TRUE	TRUE	TRUE	1.16160793202619	TRUE		TRUE		-1.2132525466449	-0.549610368495958	1.18316212222577	25
79	MMP23B	ENSG00000189409	phase18_exact	phase18	24	5	TRUE	TRUE	TRUE	0.670317732448439	TRUE		TRUE		-0.552026467444845	0.671995589746074	1.41411358821719	26
80	CDK11B	ENSG00000248333	phase18_exact	phase18	76	22	TRUE	TRUE	TRUE	0.514882863091418	TRUE		TRUE		-1.4415647097572	-0.14618422289114	0.638933891644074	27
82	SLC35E2B	ENSG00000189339	phase18_exact	phase18	76	31	TRUE	TRUE	TRUE	0.448910577363377	TRUE		TRUE		-2.07592516297789	-0.432278966554034	0.426451489068196	28
83	CDK11A	ENSG00000008128	phase18_exact	phase18	76	25	TRUE	TRUE	TRUE	0.530806495904742	TRUE		TRUE		-1.23027326424011	-0.053847186033134	0.609454466657699	29
84	SLC35E2A	ENSG00000215790	phase18_exact	phase18	75	29	TRUE	TRUE	TRUE	0.66397879895751	TRUE		TRUE		-3.81766716369186	-0.737499167925924	0.445102927236799	30
90	CFAP74	ENSG00000142609	phase18_exact	phase18	61	8	TRUE	TRUE	TRUE	1.27589339322224	TRUE		TRUE		-1.77943226821766	-0.0929411399892764	1.20149460251516	31
92	GABRD	ENSG00000187730	phase18_exact	phase18	69	15	TRUE	TRUE	TRUE	1.32299398298055	TRUE		TRUE		-2.75082904577554	-0.571844262832559	0.732890347298005	32
94	PRKCZ	ENSG00000067606	phase18_exact	phase18	76	25	TRUE	TRUE	TRUE	0.537443104580499	TRUE		TRUE		-1.79591769686217	-0.402679795253721	0.482845019494767	33
101	MORN1	ENSG00000116151	phase18_exact	phase18	75	18	TRUE	TRUE	TRUE	0.646359477538707	TRUE		TRUE		-1.26437065656803	-0.111850414023112	0.726842250935474	34
105	PEX10	ENSG00000157911	phase18_exact	phase18	69	14	TRUE	TRUE	TRUE	1.25672802438976	TRUE		TRUE		-2.10776961109821	-0.181189546404036	1.19531904416465	35
106	PLCH2	ENSG00000149527	phase18_exact	phase18	58	10	TRUE	TRUE	TRUE	1.40458716352395	TRUE		TRUE		-1.69196874523386	0.137050759713058	1.22723960807747	36
109	PANK4	ENSG00000157881	phase18_exact	phase18	74	16	TRUE	TRUE	TRUE	0.828024776474974	TRUE		TRUE		-2.43766992613707	-0.466659426063101	0.737511640078331	37
112	TNFRSF14-AS1	ENSG00000238164	phase18_exact	phase18	55	7	TRUE	TRUE	TRUE	1.54128471252083	TRUE		TRUE		-1.71130528437882	0.16090315832365	1.39216394305795	38
115	PRXL2B	ENSG00000157870	exact	unique_symbol	67	13	TRUE	TRUE	TRUE	1.2822890114766	TRUE		TRUE		-2.10070209407292	-0.141152357150365	1.00025350906625	39
118	TTC34	ENSG00000215912	phase18_exact	phase18	51	7	TRUE	TRUE	TRUE	1.36851679447482	TRUE		TRUE		-1.39242907082041	0.246511470184494	1.55466686966102	40
126	PRDM16-DT	ENSG00000177133	exact	unique_symbol	32	7	TRUE	TRUE	TRUE	1.29840923013024	TRUE		TRUE		-1.02552642053412	0.025598879203379	1.58472364453104	41
127	PRDM16	ENSG00000142611	phase18_exact	phase18	65	20	TRUE	TRUE	TRUE	2.17204068760276	TRUE		TRUE		-2.13648140282964	0.0562507200747721	1.65598360582917	42
132	ARHGEF16	ENSG00000130762	phase18_exact	phase18	49	11	TRUE	TRUE	TRUE	1.58986949164742	TRUE		TRUE		-1.33608655420193	0.467113798342428	1.54072233807141	43
134	MEGF6	ENSG00000162591	phase18_exact	phase18	74	25	TRUE	TRUE	TRUE	1.30434322104852	TRUE		TRUE		-2.26653017718149	-0.43924031524981	0.872019493075736	44
137	WRAP73	ENSG00000116213	phase18_exact	phase18	75	19	TRUE	TRUE	TRUE	0.565429639065417	TRUE		TRUE		-3.70612118622096	-0.621490404562273	0.405405544996736	45
142	SMIM1	ENSG00000235169	phase18_exact	phase18	21	6	TRUE	TRUE	TRUE	0.805493116793923	TRUE		TRUE		-0.507343125668165	0.849595746398875	2.09322751287111	46
143	LRRC47	ENSG00000130764	phase18_exact	phase18	75	26	TRUE	TRUE	TRUE	0.459115395706965	TRUE		TRUE		-3.80660759760195	-0.302044952153668	0.551502757818172	47
147	C1orf174	ENSG00000198912	phase18_exact	phase18	71	15	TRUE	TRUE	TRUE	0.981616608925806	TRUE		TRUE		-2.71827549195345	-0.454642519208846	0.692132388881036	48
148	LINC01134	ENSG00000236423	phase18_exact	phase18	39	9	TRUE	TRUE	TRUE	1.56447740272989	TRUE		TRUE		-0.937565838798126	0.990861916971407	2.58174784431016	49
157	AJAP1	ENSG00000196581	phase18_exact	phase18	73	29	TRUE	TRUE	TRUE	1.14435508839651	TRUE		TRUE		-4.12592085711474	-0.546930581815567	0.590106266964446	50
169	CHD5	ENSG00000116254	phase18_exact	phase18	75	33	TRUE	TRUE	TRUE	0.807233630585747	TRUE		TRUE		-3.5139058527429	-0.763028755791875	0.434932369379532	51
172	RNF207	ENSG00000158286	phase18_exact	phase18	72	13	TRUE	TRUE	TRUE	1.03980564110229	TRUE		TRUE		-2.91597867765545	-0.484210970816652	0.740186518904946	52
176	GPR153	ENSG00000158292	phase18_exact	phase18	74	21	TRUE	TRUE	TRUE	0.721246001836516	TRUE		TRUE		-1.35021969433136	0.0338677831955996	0.918250581222537	53
177	ACOT7	ENSG00000097021	phase18_exact	phase18	75	29	TRUE	TRUE	TRUE	0.711007884512815	TRUE		TRUE		-1.42540278190806	-0.263227218876543	0.730384897122366	54
182	TNFRSF25	ENSG00000215788	phase18_exact	phase18	74	26	TRUE	TRUE	TRUE	0.977343891679643	TRUE		TRUE		-3.67342376716932	-0.631925552678602	0.626431155055239	55
183	PLEKHG5	ENSG00000171680	phase18_exact	phase18	74	17	TRUE	TRUE	TRUE	0.840908380420729	TRUE		TRUE		-3.73666292673033	-0.404498948863128	0.764446303303502	56
186	ZBTB48	ENSG00000204859	phase18_exact	phase18	74	19	TRUE	TRUE	TRUE	0.750222181347175	TRUE		TRUE		-3.6517080725834	-0.478309915752544	0.514674965895248	57
187	KLHL21	ENSG00000162413	phase18_exact	phase18	75	33	TRUE	TRUE	TRUE	0.5624304955091	TRUE		TRUE		-4.44168593696127	-0.342969133510465	0.544218247379127	58
188	PHF13	ENSG00000116273	phase18_exact	phase18	73	18	TRUE	TRUE	TRUE	0.817860852874426	TRUE		TRUE		-3.0359100513734	-0.517681017187052	0.548192719376016	59
189	THAP3	ENSG00000041988	phase18_exact	phase18	74	18	TRUE	TRUE	TRUE	0.698763019111717	TRUE		TRUE		-2.43606123285255	-0.278582371861385	0.562461169360223	60
193	CAMTA1-DT	ENSG00000237436	phase18_exact	phase18	29	4	TRUE	TRUE	TRUE	0.701594310652487	TRUE		TRUE		-0.583108397450187	0.425905914675215	1.36229317083869	61
195	AL512330.1	ENSG00000237365	phase18_exact	phase18	18	4	TRUE	TRUE	TRUE	0.727234191606791	TRUE		TRUE		-0.823855976837998	-0.229601344110966	1.23713839623774	62
211	ERRFI1	ENSG00000116285	phase18_exact	phase18	76	38	TRUE	TRUE	TRUE	0.624955301062725	TRUE		TRUE		-0.858908949532301	0.146054294435195	1.0853616673152	63
215	SLC45A1	ENSG00000162426	phase18_exact	phase18	64	12	TRUE	TRUE	TRUE	1.35090274131712	TRUE		TRUE		-1.92102397240951	-0.015105031891998	1.24993349497332	64
217	RERE-AS1	ENSG00000232912	exact	unique_symbol	47	6	TRUE	TRUE	TRUE	1.357458102792	TRUE		TRUE		-1.43995942855496	0.346136673451974	1.22286497632546	65
223	SLC2A5	ENSG00000142583	phase18_exact	phase18	48	11	TRUE	TRUE	TRUE	2.02592016760261	TRUE		TRUE		-1.60801704695913	0.468383740753826	2.32889801084101	66
224	GPR157	ENSG00000180758	phase18_exact	phase18	73	18	TRUE	TRUE	TRUE	0.930548692576345	TRUE		TRUE		-3.37483664631512	-0.358275006077101	0.741076066122104	67
226	LNCTAM34A	ENSG00000234546	exact	unique_symbol	52	13	TRUE	TRUE	TRUE	2.19165651227251	TRUE		TRUE		-1.79435988765319	0.176774976512845	1.61051391207983	68
228	SPSB1	ENSG00000171621	phase18_exact	phase18	76	42	TRUE	TRUE	TRUE	0.476718923993884	TRUE		TRUE		-0.860986113698047	-0.000975781665514282	0.724399273504977	69
