node_order	source_symbol
354	SLC1A7
355	CPT2
356	LINC01771
357	GLIS1
358	DIO1
359	LRRC42
360	TCEANC2
361	CYB5RL
362	MRPL37
363	ACOT11
364	MROH7
365	TTC4
366	PARS2
367	DHCR24
368	MIR4422HG
369	PLPP3
370	PRKAA2
371	DAB1
372	DAB1-AS1
373	OMA1
374	JUN
375	LINC01135
376	LINC02777
377	LINC01358
378	FGGY
379	HOOK1
380	CYP2J2
381	LINC01748
382	NFIA-AS2
383	L1TD1
384	KANK4
385	LINC01739
386	ALG6
387	EFCAB7
388	DLEU2L
389	ROR1
390	ROR1-AS1
391	UBE2U
392	CACHD1
393	LINC01359
394	AK4
395	AL139294.1
396	TCTEX1D1
397	IL12RB2
398	GADD45A
399	DIRAS3
400	HHLA3
401	CTH
402	PTGER3
403	ZRANB2-AS1
404	ZRANB2-AS2
405	LRRIQ3
406	FPGT
407	TNNI3K
408	LRRC53
409	ERICH3
410	CRYZ
411	MSH4
412	ST6GALNAC5
413	NEXN-AS1
414	NEXN
415	DNAJB4
416	GIPC2
417	PTGFR
418	IFI44L
419	LINC01362
420	LINC01725
421	TTLL7-IT1
422	SAMD13
423	RPF1
424	SPATA1
425	SSX2IP
426	MCOLN2
427	WDR63
428	MCOLN3
429	SYDE2
430	BCL10
431	CCN1
432	COL24A1
433	LINC02795
434	CLCA4-AS1
435	LINC01140
436	KYAT3
437	RBMXL1
438	GBP3
439	GBP1
440	GBP2
441	GBP7
442	GBP4
443	GBP6
444	LRRC8C-DT
445	LINC02609
446	LINC02788
447	HFM1
448	CDC7
449	EPHX4
450	CCDC18
451	DR1
452	DNTTIP2
453	ABCA4
454	ARHGAP29-AS1
455	F3
456	SLC44A3
457	ALG14
458	TLCD4
459	LINC02607
460	DPYD-AS1
461	MIR137HG
462	LINC01776
463	SNX7
464	PLPPR5
465	PLPPR4
466	LINC01708
467	FRRS1
468	SASS6
469	LRRC39
470	RTCA-AS1
471	GPR88
472	VCAM1
473	DPH5
474	S1PR1
475	OLFM3
476	COL11A1
477	LINC01676
478	PRMT6
479	NTNG1
480	VAV3
481	HENMT1
482	AKNAD1
483	GPSM2
484	TMEM167B
485	KIAA1324
486	CELSR2
487	PSRC1
488	MYBPHL
489	SYPL2
490	ATXN7L2
491	CYB561D1
492	AMIGO1
493	GPR61
494	AMPD2
495	GSTM4
496	GSTM2
497	GSTM5
498	GSTM3
499	CSF1
500	ALX3
501	LINC01397
502	SLC6A17
503	KCNC4
504	RBM15-AS1
505	KCNA2
506	CD53
507	LRIF1
508	DENND2D
509	OVGP1
510	WDR77
511	C1orf162
512	TMIGD3
513	INKA2-AS1
514	DDX20
515	LINC01750
516	WNT2B
517	RHOC
518	PPM1J
519	LINC01356
520	SLC16A1
521	LRIG2-DT
522	PTPN22
523	AP4B1-AS1
524	BCL2L15
525	AP4B1
526	DCLRE1B
527	HIPK1-AS1
528	OLFML3
529	SYT6
530	BCAS2
531	DENND2C
532	NRAS
533	TSPAN2
534	NGF-AS1
535	NGF
536	VANGL1
537	CASQ2
538	SLC22A15
539	ATP1A1-AS1
540	LINC01762
541	IGSF3
542	PTGFRN
543	CD101
544	TTF2
545	TRIM45
546	TENT5C
547	WDR3
548	SPAG17
549	WARS2
550	WARS2-IT1
551	LINC01780
552	LINC00622
553	ZNF697
554	PHGDH
555	NBPF26
556	LINC00623
557	SRGAP2-AS1
558	LINC02798
559	LINC02591
560	HIST2H3PS2
561	LINC02802
562	NBPF20
563	GPR89A
564	PDZK1
565	CD160
566	NUDT17
567	ANKRD35
568	PEX11B
569	LIX1L-AS1
570	ANKRD34A
571	POLR3GL
572	TXNIP
573	LINC01719
574	NBPF10
575	NOTCH2NLA
576	NBPF12
577	FMO5
578	CHD1L
579	LINC00624
580	BCL9
581	GJA5
582	GPR89B
583	NBPF14
584	NOTCH2NLC
585	NBPF19
586	HIST2H2BF
587	HIST2H2AA4
588	HIST2H2BE
589	HIST2H2AC
590	BOLA1
591	SV2A
592	SF3B4
593	MTMR11
594	PLEKHO1
595	APH1A
596	C1orf54
597	CIART
598	TARS2
599	ECM1
600	FALEC
601	ADAMTSL4
602	HORMAD1
603	CTSS
604	CTSK
605	CERS2
606	ANXA9
607	MINDY1
608	PRUNE1
609	BNIPL
610	C1orf56
611	MLLT11
612	SEMA6C
613	SCNM1
614	LYSMD1
615	VPS72
616	ZNF687
617	RFX5
618	SELENBP1
619	PSMB4
620	CGN
621	TUFT1
622	CELF3
623	RIIAD1
624	MRPL9
625	TDRKH
626	C2CD4D-AS1
627	S100A10
628	S100A11
629	FLG-AS1
630	HRNR
631	FLG
632	FLG2
633	S100A9
634	S100A8
635	S100A6
636	S100A4
637	S100A16
638	S100A13
639	S100A1
640	SNAPIN
641	ILF2
642	NPR1
643	SLC27A3
644	CRTC2
645	CREB3L4
646	RAB13
647	RPS27
648	NUP210L
649	C1orf189
650	HAX1
651	SHE
652	TDRD10
653	UBE2Q1
654	CHRNB2
655	KCNN3
656	PMVK
657	PBXIP1
658	PYGO2
659	AL451085.2
660	SHC1
661	CKS1B
662	FLAD1
663	ZBTB7B
664	DCST2
665	ADAM15
666	EFNA4
667	EFNA3
668	EFNA1
669	SLC50A1
670	DPM3
671	KRTCAP2
672	TRIM46
673	MUC1
674	THBS3
675	MTX1
676	GBA
677	HCN3
678	RUSC1-AS1
679	ASH1L-AS1
680	MSTO1
681	LAMTOR2
682	MEX3A
683	SEMA4A
684	SLC25A44
685	BGLAP
686	PAQR6
687	TMEM79
688	GLMP
689	TSACC
690	C1orf61
691	NAXE
692	GPATCH4
693	HAPLN2
694	BCAN
695	AL590666.2
696	NES
697	CRABP2
698	ISG20L2
699	RRNAD1
700	MRPL24
701	SH2D2A
702	NTRK1
703	INSRR
704	LRRC71
705	CD5L
706	MNDA
707	AIM2
708	CADM3
709	CADM3-AS1
710	ACKR1
711	DUSP23
712	VSIG8
713	TAGLN2
714	KCNJ10
715	PIGM
716	KCNJ9
717	IGSF8
718	ATP1A2
719	ATP1A4
720	CASQ1
721	PEX19
722	VANGL2
723	CD84
724	F11R
725	TSTD1
726	USF1
727	ARHGAP30
728	KLHDC9
729	NIT1
730	UFC1
731	USP21
732	PPOX
733	B4GALT3
734	ADAMTS4
735	FCER1G
736	TOMM40L
737	NR1I3
738	PCP4L1
739	MPZ
740	FCGR2A
741	FCGR3A
742	OLFML2B
743	C1orf226
744	SH2D1B
745	UAP1
746	HSD17B7
747	RGS4
748	RGS5
749	NUF2
750	RXRG
751	TMCO1-AS1
752	FAM78B
753	ILDR2
754	MAEL
755	CD247
756	ADCY10
757	MPC2
758	GPR161
759	TBX19
760	DPT
761	LINC00970
762	ATP1B1
763	CCDC181
764	SLC19A2
765	F5
766	SELL
767	SELE
768	METTL18
769	GORAB-AS1
770	MROH9
771	FMO3
772	FMO2
773	FMO1
774	FMO4
775	MYOCOS
776	EEF1AKNMT
777	DNM3-IT1
778	DNM3OS
779	PIGC
780	C1orf105
781	TNFSF4
782	SLC9C2
783	ANKRD45
784	CENPL
785	DARS2
786	GAS5-AS1
787	RC3H1-IT1
788	RABGAP1L-DT
789	GPR52
790	CACYBP
791	TNN
792	KIAA0040
793	TNR
794	LINC02803
795	PAPPA2
796	ASTN1
797	BRINP2
798	SEC16B
799	RASAL2-AS1
800	C1orf220
801	RALGPS2
802	ANGPTL1
803	TOR3A
804	AXDND1
805	TDRD5
806	FAM163A
807	LINC02818
808	LHX4
809	KIAA1614
810	MR1
811	IER5
812	CACNA1E
813	LINC01344
814	RGSL1
815	RNASEL
816	RGS16
817	RGS8
818	NPL
819	SHCBP1L
820	LAMC1-AS1
821	LAMC2
822	NMNAT2
823	NCF2
824	APOBEC4
825	COLGALT2
826	NIBAN1
827	SWT1
828	IVNS1ABP
829	HMCN1
830	PRG4
831	PDC
832	PTGS2
833	PACERR
834	PLA2G4A
835	BRINP3
836	RGS1
837	RGS2
838	B3GALT2
839	LINC01031
840	CFHR3
841	CRB1
842	PTPRC
843	NR5A2
844	LINC00862
845	KIF14
846	DDX59-AS1
847	KIF21B
848	TMEM9
849	TNNT2
850	PHLDA3
851	CSRP1
852	AC096677.1
853	IPO9-AS1
854	SHISA4
855	LMOD1
856	RNPEP
857	ELF3-AS1
858	GPR37L1
859	UBE2T
860	SYT2
861	RABIF
862	KLHL12
863	ADIPOR1
864	CYB5R1
865	PPFIA4
866	ADORA1
867	CHI3L1
868	FMOD
869	ZC3H11A
870	ZBED6
871	SOX13
872	ETNK2
873	REN
874	AL606489.1
875	PIK3C2B
876	LRRN2
877	CNTN2
878	TMEM81
879	TMCC2
880	NUAK2
881	KLHDC8A
882	CDK18
883	MFSD4A
884	SLC45A3
885	RAB29
886	PM20D1
887	RAB7B
888	RHEX
889	IKBKE
890	C1orf147
891	RASSF5
892	EIF2D
893	DYRK3
894	IL19
895	PFKFB2
896	YOD1
897	CD55
898	CR1
899	CR1L
900	CD34
901	LINC02767
902	CAMK1G
903	LAMB3
904	HSD11B1-AS1
905	G0S2
906	HSD11B1
907	TRAF3IP3
908	C1orf74
909	IRF6
910	UTP25
911	SYT14
912	SERTAD4-AS1
913	SERTAD4
914	HHAT
915	LINC00467
916	SLC30A1
917	LINC01693
918	PACC1
919	ATF3
920	BATF3
921	TATDN3
922	SPATA45
923	FLVCR1-DT
924	VASH2
925	PROX1-AS1
926	PROX1
927	SMYD2
928	CENPF
929	KCNK2
930	USH2A
931	ESRRG
932	SPATA17
933	C1orf143
934	LYPLAL1-DT
935	LYPLAL1-AS1
936	ZC3H11B
937	BPNT1
938	C1orf115
939	MARC1
940	HLX-AS1
941	HLX
942	DUSP10
943	TAF1A
944	FAM177B
945	TLR5
946	SUSD4
947	DNAH14
948	LINC02765
949	LEFTY1
950	PYCR2
951	SDE2
952	LINC01703
953	ACBD3-AS1
954	LIN9
955	STUM
956	ITPKB-AS1
957	COQ8A
958	SNAP47
959	JMJD4
960	WNT9A
961	C1orf35
962	MRPL55
963	GJC2
964	IBA57
965	OBSCN-AS1
966	OBSCN
967	TRIM11
968	TRIM17
969	HIST3H2A
970	HIST3H2BB
971	RNF187
972	RHOU
973	CCSAP
974	TAF5L
975	URB2
976	PGBD5
977	AGT
978	CAPN9
979	C1orf198
980	ARV1
981	FAM89A
982	TRIM67
983	EXOC8
984	SPRTN
985	LINC00582
986	DISC1-IT1
987	MAP10
988	MAP3K21
989	KCNK1
990	SLC35F3
991	COA6-AS1
992	COA6
993	TARBP1
994	LINC01348
995	RBM34
996	GGPS1
997	TBCE
998	LINC02768
999	GPR137B
1000	EDARADD
1001	ACTN2
1002	LINC01139
1003	CHRM3-AS2
1004	GREM2
1005	FH
1006	KMO
1007	OPN3
1008	CHML
1009	WDR64
1010	MAP1LC3C
1011	PLD5
1012	AKT3-IT1
1013	LINC02774
1014	ZBTB18
1015	C1orf100
1016	CATSPERE
1017	KIF26B
1018	KIF26B-AS1
1019	TFB2M
1020	LINC01341
1021	ZNF695
1022	ZNF670
1023	ZNF669
1024	ZNF496
1025	NLRP3
1026	TRIM58
1027	OR2L5
1028	OR2L2
1029	OR2L3
1030	OR2M4
1031	SH3BP5L
1032	ZNF672
1033	PGBD2
1034	FAM110C
1035	ALKAL2
1036	AC092159.2
1037	LINC01115
1038	SNTG2-AS1
1039	SNTG2
1040	TPO
1041	LINC01250
1042	TRAPPC12-AS1
1043	RNASEH1-AS1
1044	RPS7
1045	COLEC11
1046	ALLC
1047	DCDC2C
1048	SILC1
1049	LINC00487
1050	NRIR
1051	CMPK2
1052	RSAD2
1053	RNF144A-AS1
1054	LINC00298
1055	LINC00299
1056	LINC01814
1057	ID2-AS1
1058	ID2
1059	CPSF3
1060	GRHL1
1061	CYS1
1062	RRM2
1063	ODC1
1064	RN7SL832P
1065	ATP6V1C2
1066	LINC01954
1067	KCNF1
1068	SLC66A3
1069	LINC00570
1070	E2F6
1071	GREB1
1072	NTSR2
1073	MIR3681HG
1074	LINC00276
1075	LRATD1
1076	MYCN
1077	RAD51AP2
1078	VSNL1
1079	GEN1
1080	KCNS3
1081	LINC01376
1082	OSR1
1083	LINC00954
1084	MATN3
1085	HS1BP3
1086	GDF7
1087	KLHL29
1088	MFSD2B
1089	WDCP
1090	FKBP1B
1091	TP53I3
1092	PFN4
1093	FAM228A
1094	PTRHD1
1095	CENPO
1096	DNAJC27
1097	DNAJC27-AS1
1098	POMC
1099	GAREM2
1100	ADGRF3
1101	DRC1
1102	OTOF
1103	CIB4
1104	KCNK3
1105	SLC35F6
1106	CENPA
1107	DPYSL5
1108	TMEM214
1109	AGBL5
1110	OST4
1111	EMILIN1
1112	KHK
1113	CGREF1
1114	ABHD1
1115	PREB
1116	SLC5A6
1117	CAD
1118	SLC30A3
1119	DNAJC5G
1120	TRIM54
1121	UCN
1122	MPV17
1123	GTF3C2-AS1
1124	AC074117.1
1125	EIF2B4
1126	SNX17
1127	ZNF513
1128	KRTCAP3
1129	IFT172
1130	FNDC4
1131	CCDC121
1132	GPN1
1133	RBKS
1134	FOSL2
1135	PLB1
1136	SPDYA
1137	TOGARAM2
1138	ALK
1139	LBH
1140	GALNT14
1141	CAPN14
1142	EHD3
1143	MEMO1
1144	NLRC4
1145	RASGRP3
1146	LINC01320
1147	CRIM1-DT
1148	VIT
1149	GPATCH11
1150	QPCT
1151	AC006369.1
1152	RMDN2-AS1
1153	CYP1B1
1154	CYP1B1-AS1
1155	LINC02613
1156	GEMIN6
1157	MORN2
1158	ARHGEF33
1159	SOS1-IT1
1160	CDKL4
1161	TMEM178A
1162	SLC8A1-AS1
1163	PKDCC
1164	KCNG3
1165	OXER1
1166	HAAO
1167	LINC02580
1168	LINC01126
1169	ABCG5
1170	ABCG8
1171	SLC3A1
1172	SIX2
1173	ATP6V1E2
1174	LINC01118
1175	SOCS5
1176	LINC01119
1177	STPG4
1178	EPCAM-DT
1179	EPCAM
1180	KCNK12
1181	STON1
1182	STON1-GTF2A1L
1183	LHCGR
1184	AC009975.1
1185	FSHR
1186	CHAC2
1187	GPR75
1188	C2orf73
1189	CLHC1
1190	RPS27A
1191	MTIF2
1192	EFEMP1
1193	LINC01122
1194	LINC01793
1195	BCL11A
1196	LINC01185
1197	PUS10
1198	C2orf74
1199	AC016747.2
1200	AC016727.1
1201	FAM161A
1202	TMEM17
1203	LGALSL-DT
1204	LGALSL
1205	LINC02245
1206	SLC1A4
1207	LINC02576
1208	AC007389.3
1209	MEIS1
1210	LINC01828
1211	LINC01829
1212	ETAA1
1213	PNO1
1214	PLEK
1215	FBXO48
1216	ARHGAP25
1217	ASPRV1
1218	C2orf42
1219	SNRPG
1220	FAM136A
1221	TGFA
1222	VAX2
1223	ANKRD53
1224	MCEE
1225	MPHOSPH10
1226	PAIP2B
1227	DYSF
1228	CYP26B1
1229	SPR
1230	EMX1
1231	RAB11FIP5
1232	SMYD5
1233	PRADC1
1234	FBXO41
1235	ALMS1-IT1
1236	DGUOK-AS1
1237	BOLA3
1238	BOLA3-AS1
1239	MTHFD2
1240	SLC4A5
1241	DCTN1-AS1
1242	C2orf81
1243	WDR54
1244	RTKN
1245	INO80B
1246	MRPL53
1247	CCDC142
1248	TTC31
1249	LBX2
1250	LBX2-AS1
1251	PCGF1
1252	AUP1
1253	HTRA2
1254	LOXL3
1255	DOK1
1256	M1AP
1257	SEMA4F
1258	HK2
1259	LINC01291
1260	POLE4
1261	TACR1
1262	EVA1A
1263	LRRTM1
1264	DNAH6
1265	TRABD2A
1266	TMSB10
1267	RETSAT
1268	CAPG
1269	PARTICL
1270	GGCX
1271	VAMP8
1272	VAMP5
1273	RNF181
1274	TMEM150A
1275	GNLY
1276	ATOH8
1277	ST3GAL5
1278	ST3GAL5-AS1
1279	MRPL35
1280	REEP1
1281	CD8A
1282	RGPD1
1283	PLGLB1
1284	LINC01943
1285	CYTOR
1286	PLGLB2
1287	RGPD2
1288	THNSL2
1289	EIF2AK3-DT
1290	RPIA
1291	MAL
1292	ZNF2
1293	PROM2
1294	KCNIP3
1295	GPAT2
1296	ADRA2B
1297	STARD7-AS1
1298	ARID5A
1299	FER1L5
1300	CNNM4
1301	CNNM3
1302	ANKRD23
1303	ANKRD39
1304	FAM178B
1305	FAHD2B
1306	ZAP70
1307	VWA3B
1308	LINC02611
1309	LIPT1
1310	MRPL30
1311	LYG2
1312	LYG1
1313	AFF3
1314	CHST10
1315	PDCL3
1316	NPAS2
1317	CREG2
1318	RFX8
1319	IL1R1-AS1
1320	IL1RL2
1321	IL1RL1
1322	IL18R1
1323	IL18RAP
1324	SLC9A2
1325	MFSD9
1326	TMEM182
1327	LINC01965
1328	LINC01102
1329	PANTR1
1330	LINC01114
1331	POU3F3
1332	FHL2
1333	ECRG4
1334	RGPD3
1335	CD8B2
1336	ST6GAL2
1337	LINC01885
1338	RGPD4
1339	SULT1C2
1340	SULT1C4
1341	GCC2-AS1
1342	SOWAHC
1343	RGPD5
1344	MALL
1345	MTLN
1346	LINC01106
1347	RGPD6
1348	ACOXL
1349	MIR4435-2HG
1350	BCL2L11
1351	FBLN7
1352	POLR1B
1353	CHCHD5
1354	PSD4
1355	PAX8-AS1
1356	PAX8
1357	RABL2A
1358	AC017074.1
1359	LINC01191
1360	DPP10-AS3
1361	DPP10-AS1
1362	C1QL2
1363	STEAP3
1364	STEAP3-AS1
1365	DBI
1366	TMEM37
1367	CFAP221
1368	TMEM177
1369	TMEM185B
1370	RALB
1371	INHBB
1372	GLI2
1373	TFCP2L1
1374	NIFK
1375	CNTNAP5
1376	CYP27C1
1377	MAP3K2-DT
1378	MYO7B
1379	LIMS2
1380	GPR17
1381	SFT2D3
1382	LINC02572
1383	LINC01856
1384	CCDC74B
1385	CCDC115
1386	IMP4
1387	AMER3
1388	ARHGEF4
1389	CCDC74A
1390	ANKRD30BL
1391	GPR39
1392	LYPD1
1393	NCKAP5
1394	NCKAP5-AS2
1395	TMEM163
1396	CCNT2-AS1
1397	ACMSD
1398	MAP3K19
1399	MCM6
1400	DARS-AS1
1401	CXCR4
1402	THSD7B
1403	HNMT
1404	NXPH2
1405	KYNU
1406	ARHGAP15
1407	ZEB2-AS1
1408	LINC01412
1409	TEX41
1410	LYPD6B
1411	LYPD6
1412	LINC01931
1413	RBM43
1414	NMI
1415	TNFAIP6
1416	NEB
1417	RPRM
1418	GALNT13
1419	LINC01876
1420	NR4A2
1421	ERMN
1422	CYTIP
1423	ACVR1C
1424	UPP2
1425	CCDC148-AS1
1426	CCDC148
1427	PKP4-AS1
1428	DAPL1
1429	LY75
1430	TBR1
1431	DPP4
1432	FAP
1433	IFIH1
1434	KCNH7
1435	GRB14
1436	GALNT3
1437	TTC21B-AS1
1438	SCN1A-AS1
1439	SCN9A
1440	SCN7A
1441	XIRP2
1442	B3GALT1
1443	CERS6-AS1
1444	SPC25
1445	LRP2
1446	KLHL41
1447	CCDC173
1448	PHOSPHO2
1449	MYO3B
1450	SP5
1451	ERICH2
1452	GAD1
1453	METAP1D
1454	DLX1
1455	ITGA6
1456	PDK1
1457	RAPGEF4-AS1
1458	MAP3K20-AS1
1459	CDCA7
1460	SCRN3
1461	LINC01117
1462	LINC01116
1463	TTC30B
1464	TTC30A
1465	PDE11A
1466	PJVK
1467	FKBP7
1468	TTN
1469	CCDC141
1470	SCHLAP1
1471	LINC01934
1472	ITGA4
1473	CERKL
1474	NEUROD1
1475	PPP1R1C
1476	FRZB
1477	DUSP19
1478	ZNF804A
1479	FSIP2
1480	LINC01090
1481	COL3A1
1482	SLC40A1
1483	ASNSD1
1484	OSGEPL1
1485	OSGEPL1-AS1
1486	C2orf88
1487	NEMP2
1488	STAT4
1489	NABP1
1490	CAVIN2
1491	LINC01821
1492	SLC39A10
1493	DNAH7
1494	STK17B
1495	CCDC150
1496	ANKRD44-IT1
1497	HSPD1
1498	HSPE1
1499	MARS2
1500	PLCL1
1501	LINC01923
1502	SATB2-AS1
1503	LINC01877
1504	FTCDNL1
1505	MAIP1
1506	KCTD18
1507	SGO2
1508	AOX1
1509	LINC01792
1510	PPIL3
1511	NIF3L1
1512	NDUFB3
1513	CFLAR-AS1
1514	CASP10
1515	CASP8
1516	FLACC1
1517	C2CD6
1518	TMEM237
1519	MPP4
1520	CDK15
1521	FZD7
1522	KIAA2012
1523	FAM117B
1524	AC007383.2
1525	GPR1
1526	MDH1B
1527	CPO
1528	KLF7-IT1
1529	MYOSLID
1530	FZD5
1531	C2orf80
1532	IDH1
1533	PTH2R
1534	UNC80
1535	ACADL
1536	LANCL1-AS1
1537	CPS1
1538	VWC2L
1539	SNHG31
1540	ABCA12
1541	ATIC
1542	LINC00607
1543	MREG
1544	PECR
1545	TMEM169
1546	LINC01963
1547	MARCH4
1548	IGFBP2
1549	IGFBP5
1550	DIRC3-AS1
1551	DIRC3
1552	CATIP-AS2
1553	CATIP
1554	SLC11A1
1555	PLCD4
1556	BCS1L
1557	RNF25
1558	STK36
1559	TTLL4
1560	WNT6
1561	LINC01494
1562	CDK5R2
1563	NHEJ1
1564	SLC23A3
1565	CNPPD1
1566	ZFAND2B
1567	ATG9A
1568	ANKZF1
1569	GLB1L
1570	STK16
1571	TUBA4A
1572	PTPRN
1573	SPEG
1574	GMPPA
1575	ASIC4
1576	CHPF
1577	TMEM198
1578	INHA
1579	STK11IP
1580	SLC4A3
1581	PAX3
1582	SGPP2
1583	KCNE4
1584	SCG2
1585	AP1S3
1586	MRPL44
1587	SERPINE2
1588	FAM124B
1589	NYAP2
1590	IRS1
1591	COL4A4
1592	C2orf83
1593	SLC19A3
1594	DAW1
1595	SPHKAP
1596	LINC01807
1597	DNER
1598	FBXO36
1599	SLC16A14
1600	SP140
1601	ITM2C
1602	GPR55
1603	C2orf72
1604	HTR2B
1605	LINC00471
1606	COPS7B
1607	NPPC
1608	TIGD1
1609	KCNJ13
1610	SNORC
1611	NGEF
1612	INPP5D
1613	ATG16L1
1614	ARL4C
1615	IQCA1
1616	ACKR3
